O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
33-1091.00,First-Line Supervisors of Security Workers,2.8876263736263743,3.1874607142857143,2.3923099999999997,0.8293632653061227,3.0768393650793655,2.884,1.9161353741496598,2.559176600601779,2.2645576595911656,2.4118671300964722
33-2011.00,Firefighters,2.7276582417582422,3.2800464285714286,2.393268571428571,1.0563285714285717,2.0650742857142848,2.67,1.9674959183673466,2.38500094544741,1.4868786176371884,1.9359397815422992
33-2021.00,Fire Inspectors and Investigators,2.897529513343799,3.1727285714285713,2.7161014285714282,0.9489959183673466,2.7786749206349204,2.562,1.9826489795918372,2.5036470324437468,2.0166230023224276,2.260135017383087
33-2022.00,Forest Fire Inspectors and Prevention Specialists,2.844575824175823,3.22965,2.3277014285714284,0.9307183673469384,2.449415873015873,3.0320000000000005,1.879459183673469,2.4927071117216117,1.9677772146679917,2.2302421631948017
33-3011.00,Bailiffs,3.183171114599686,3.603617857142857,2.2497857142857143,1.6277346938775517,3.39350126984127,2.228,1.9894244897959186,2.6588092505232863,2.7094087133714595,2.684108981947373
33-3012.00,Correctional Officers and Jailers,2.926298273155415,3.2995214285714285,2.3668500000000003,1.001640816326531,2.750361587301587,3.018,1.7712394557823128,2.5525621933542646,2.235024910672946,2.393793552013605
33-3021.00,Detectives and Criminal Investigators,2.840539403453689,3.028842857142857,2.8507928571428574,0.8074122448979599,2.7858930158730155,2.772,1.7360414965986388,2.478918026164312,1.906210155619938,2.192564090892125
33-3021.02,Police Identification and Records Officers,3.048135321821036,3.1991964285714283,2.7046971428571434,1.431771428571429,2.9100565079365075,2.45,2.426373469387755,2.641211116300366,2.63083458571551,2.636022851007938
33-3021.06,Intelligence Analysts,3.022642700156985,2.7534857142857145,3.0253514285714287,1.834312244897959,3.6224155555555555,2.772,2.38995306122449,2.8086409220303508,3.3783940009462743,3.0935174614883127
33-3031.00,Fish and Game Wardens,2.83073469387755,3.018960714285714,2.63532,0.8024653061224489,2.6101371428571425,2.564,1.8821183673469388,2.407871168367347,1.58899215947452,1.9984316639209334
33-3041.00,Parking Enforcement Workers,3.244255886970172,3.419332142857143,2.2085785714285713,1.471428571428571,2.968957777777778,3.144,2.186867346938775,2.7697126874672944,3.204582843852439,2.9871477656598664
33-3051.00,Police and Sheriff's Patrol Officers,2.7977070643642064,3.1858857142857144,2.699354285714286,0.7715918367346939,2.539553333333333,2.718,1.516890476190476,2.3967001004709574,1.5391143199362247,1.967907210203591
33-3051.04,Customs and Border Protection Officers,2.92587896389325,3.2217964285714285,3.133265714285714,0.820048979591836,2.6277453968253965,3.332,1.9041102040816327,2.6636611183935113,2.7310718783738235,2.6973664983836674
33-3052.00,Transit and Railroad Police,2.9572367346938777,3.2942857142857145,2.4958,1.0411959183673463,2.5392825396825396,2.75,1.852538775510205,2.500201156462585,2.001237467935619,2.250719312199102
33-9011.00,Animal Control Workers,3.03731726844584,3.213667857142857,2.6132642857142856,0.9965306122448983,2.4859142857142853,2.5620000000000003,1.8530571428571432,2.461872972919937,1.8301054860816404,2.1459892295007887
33-9021.00,Private Detectives and Investigators,3.061496232339089,3.0934285714285714,2.7296157142857145,1.3746020408163266,3.4116831746031755,2.782,2.493386394557823,2.775820931449503,3.2318556181324904,3.0038382747909966
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,3.0936579277864995,3.357207142857143,2.834465714285714,0.9295408163265302,3.286247936507937,3.08,2.354314965986395,2.8061148490319208,3.367115306299862,3.0866150776658916
33-9032.00,Security Guards,3.0857839874411312,3.3386750000000003,2.7222385714285715,1.1645714285714281,3.2113082539682543,2.874,2.0294823129251696,2.713268433150183,2.952564193012666,2.8329163130814248
33-9091.00,Crossing Guards and Flaggers,3.548777080062793,3.820067857142857,1.5036957142857141,1.4755918367346945,3.0304298412698416,2.132,2.8410462585034013,2.7103769106488755,2.9396537983503794,2.8250153544996275
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",3.195765777080063,3.616482142857143,1.93343,1.3519632653061229,2.8657228571428575,2.388,2.3302319727891163,2.607369739010989,2.4797358007246864,2.543552769867838
33-9093.00,Transportation Security Screeners,3.179299529042387,3.5930857142857144,2.0392357142857143,1.5249673469387761,2.725370476190477,3.338,2.1848142857142854,2.7764058069073787,3.23446703581506,3.0054364213612192
33-9099.02,Retail Loss Prevention Specialists,3.075136420722134,3.2901214285714286,2.7392742857142856,1.0094204081632654,3.412519047619048,2.7299999999999995,2.1033374149659867,2.7030366161695447,2.906880026531999,2.804958321350772
35-1011.00,Chefs and Head Cooks,2.832676295133438,3.041835714285714,2.23327,1.409424489795918,2.68534126984127,3.332,1.9294517006802723,2.604065195970696,2.464981305537668,2.534523250754182
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,2.9862849293563576,3.3344,2.157081428571429,1.6757653061224493,3.3922866666666667,3.054,2.0467088435374152,2.7580367394034533,3.152450758595492,2.9552437489994725
35-2011.00,"Cooks, Fast Food",3.5508784929356363,3.716825,1.4202142857142859,1.7709224489795923,3.448298412698413,2.402,2.6318510204081633,2.80169161237572,3.347365942118735,3.0745287772472274
35-2012.00,"Cooks, Institution and Cafeteria",3.264462166405023,3.544014285714286,1.7654814285714284,1.5564795918367347,3.0622390476190473,2.992,2.5440102040816326,2.7928049576138143,3.307687807104461,3.0502463823591377
35-2013.00,"Cooks, Private Household",3.2888058084772367,3.222942857142857,1.922777142857143,1.838122448979592,3.1858704761904764,2.684,3.023239455782313,2.8210187488226057,3.4336599132389054,3.127339331030756
35-2014.00,"Cooks, Restaurant",3.466333594976451,3.701157142857143,1.3060528571428571,1.6220612244897956,3.0757384126984135,3.014,3.0267068027210886,2.8861018011512294,3.724250040415443,3.305175920783336
35-2015.00,"Cooks, Short Order",3.45661240188383,3.75925,1.47884,2.020285714285715,3.139017142857143,2.6279999999999997,2.9597625850340137,2.872708890894819,3.6644518693797163,3.2685803801372675
35-2021.00,Food Preparation Workers,3.5459725274725273,3.8387000000000002,1.5056885714285715,1.909071428571429,3.289457777777777,3.02,2.9973768707482997,2.9962020763997907,4.215838124285629,3.6060201003427097
35-3011.00,Bartenders,3.2871213500784906,3.369285714285714,1.6157742857142856,2.025414285714286,3.2427247619047623,2.352,2.3522353741496604,2.672223937205651,2.7693041142413932,2.720764025723522
35-3023.00,Fast Food and Counter Workers,3.5222417582417584,3.808535714285714,1.4156757142857141,1.8214285714285716,3.2125120634920634,2.964,2.4655068027210882,2.8678298793825223,3.642667510393366,3.2552486948879444
35-3023.01,Baristas,3.326470800627943,3.591342857142857,1.6201342857142862,2.1129755102040813,3.135958412698413,2.754,2.3848299319727895,2.789901279958137,3.294723140742743,3.04231221035044
35-3031.00,Waiters and Waitresses,3.4244676609105174,3.7078571428571427,1.4444,2.029897959183674,3.3215241269841274,2.6699999999999995,2.518499319727891,2.827282033490319,3.4616249305977043,3.1444534820440113
35-3041.00,"Food Servers, Nonrestaurant",3.37258147566719,3.683142857142857,1.8368285714285715,1.5824591836734698,3.1498679365079356,3.2659999999999996,2.3984408163265307,2.885733738356881,3.722606672282083,3.3041702053194824
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.4514692307692316,3.677707142857143,1.535047142857143,2.0562346938775513,3.1946869841269843,2.524,2.5146564625850343,2.7897061567242285,3.2938519325967217,3.0417790446604753
35-9021.00,Dishwashers,3.5642211930926213,3.835971428571429,1.3497142857142859,2.429908163265306,3.2735847619047616,2.58,3.048732653061224,2.9523387503924643,4.019992216221954,3.486165483307209
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.4396136577708,3.7877857142857145,1.4589500000000002,1.8224428571428573,3.3819431746031743,2.4799999999999995,2.4636326530612243,2.7850855656724227,3.2732213983280563,3.0291534820002397
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,2.9844662480376765,3.358692857142857,2.469404285714286,1.4437857142857138,3.0485377777777773,3.1380000000000003,2.1748380952380955,2.753899246729461,3.1339772162628954,2.943938231496178
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",2.792758398744112,3.1686071428571427,2.2607642857142856,1.0741897959183668,2.4681752380952378,3.008,2.059425170068027,2.508440300627943,2.038024524860182,2.2732324127440626
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.3699609105180537,3.5237535714285713,1.8618728571428573,1.9313571428571428,2.9725777777777784,2.5060000000000002,2.894395238095238,2.7946261246729462,3.3158191584837837,3.055222641578365
37-2012.00,Maids and Housekeeping Cleaners,3.546989167974882,3.7784821428571425,1.40976,2.362542857142857,3.130354603174603,3.0540000000000003,2.8877802721088437,2.9895712136316064,4.186231902909171,3.5879015582703886
37-2021.00,Pest Control Workers,3.0897577708006283,3.2774535714285715,1.773494285714286,1.3955142857142855,2.478510476190476,3.0380000000000003,2.5455564625850338,2.633192599293564,2.5950326097262995,2.6141126045099314
37-3011.00,Landscaping and Groundskeeping Workers,3.3963773940345368,3.5974964285714286,1.3624228571428572,2.162302040816326,2.521722539682539,3.0159999999999996,2.960725850340136,2.8271208216902144,3.460905134032876,3.144012977861545
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.1453431711146,3.5167821428571426,1.923791428571429,1.1808571428571422,2.58660984126984,2.958,2.5576986394557824,2.6730299263474615,2.7729027851525085,2.722966355749985
37-3013.00,Tree Trimmers and Pruners,3.1180255886970167,3.5079321428571433,1.6799442857142861,1.1381632653061224,2.2640657142857146,2.7439999999999998,2.7349931972789117,2.5743632515698587,2.3323647257674267,2.4533639886686425
39-1013.00,First-Line Supervisors of Gambling Services Workers,3.152186028257457,3.471867857142857,2.0577814285714284,1.295030612244898,3.280785396825397,3.2960000000000003,2.028918367346939,2.78454485151753,3.2708071569946444,3.0276760042560875
39-1022.00,First-Line Supervisors of Personal Service Workers,3.0171824175824176,3.259564285714286,2.3625300000000005,0.8186816326530613,3.1776834920634918,2.816,2.0583829931972795,2.608243141548927,2.4836354665438947,2.545939304046411
39-2011.00,Animal Trainers,3.1196010989010987,3.0513785714285717,2.001894285714286,1.5458285714285713,2.913548888888889,2.2520000000000002,2.2804517006802723,2.5099193246991107,2.0446282377709952,2.2772737812350528
39-2021.00,Animal Caretakers,3.322675196232339,3.4788357142857143,1.9328414285714288,1.6464163265306122,2.8319019047619043,2.354,2.5149646258503395,2.650982391679749,2.6744624742913974,2.662722432985573
39-3011.00,Gambling Dealers,3.4962494505494504,3.797967857142857,1.3888514285714286,1.934255102040816,3.3920352380952385,2.678,2.4128136054421767,2.8327705757456827,3.4861307909551265,3.1594506833504044
39-3012.00,Gambling and Sports Book Writers and Runners,3.3817386185243334,3.6438928571428573,1.625614285714286,2.0120244897959183,3.4226438095238088,3.272,2.4904925170068033,2.9589790478806908,4.049640562796892,3.5043098053387913
39-3021.00,Motion Picture Projectionists,3.384265149136577,3.77,1.7291842857142856,1.9143673469387754,3.31041746031746,2.956,2.9638251700680276,2.969831330193616,4.098095052631594,3.533963191412605
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",3.5036226059654627,3.7294392857142857,1.5063214285714288,2.334742857142857,3.3847815873015867,2.55,2.4310659863945574,2.8514428483778125,3.5695008525104477,3.2104718504441303
39-3091.00,Amusement and Recreation Attendants,3.46125180533752,3.558925,1.611882857142857,2.204906122448979,3.252879365079365,2.406,2.3352034013605443,2.754117833725798,3.1349531880526627,2.9445355108892306
39-3092.00,Costume Attendants,3.3173802197802194,3.116357142857143,1.9333900000000004,1.9285877551020412,3.130032063492064,2.8579999999999997,2.6787653061224495,2.794177985347986,3.3138182556561855,3.0539981205020856
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",3.553925274725274,3.7974,1.2561685714285715,2.1972734693877554,3.462930793650793,2.46,2.69321768707483,2.863465267399267,3.6231799002412437,3.2433225838202553
39-4011.00,Embalmers,3.0928970172684465,3.2759321428571426,2.364711428571429,0.8208326530612249,2.7375339682539677,2.836,2.206023129251701,2.582612346807954,2.3691962133600146,2.4759042800839843
39-4021.00,Funeral Attendants,3.4479339089481944,3.734657142857143,1.7240971428571428,2.059465306122449,3.3756355555555557,2.234,2.6201836734693877,2.801917787022501,3.3483757921030346,3.0751467895627678
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",2.9558864992150706,3.045960714285714,2.2367271428571427,1.122728571428571,3.052204444444444,2.306,2.0128585034013606,2.4571820956305603,1.8091611299195058,2.1331716127750333
39-5011.00,Barbers,3.358437990580848,3.3215714285714286,1.4111542857142856,1.5549795918367346,3.248541904761905,2.682,2.742438775510204,2.73366190266876,3.0436192478839583,2.888640575276359
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",3.1787076923076922,3.024657142857143,1.7890257142857142,1.5736836734693882,3.136787936507936,2.964,2.345044217687075,2.6818504871794873,2.8122858165598945,2.7470681518696907
39-5091.00,"Makeup Artists, Theatrical and Performance",3.0623266875981168,2.7923535714285714,2.0766428571428572,1.7096428571428572,2.8749107936507934,2.652,2.4734972789115646,2.5894918211669284,2.39991246371023,2.4947021424385794
39-5092.00,Manicurists and Pedicurists,3.5582084772370486,3.6354285714285712,1.2075657142857144,2.403077551020408,3.412819047619047,2.274,3.0577836734693875,2.8655002919937202,3.6322661067812145,3.2488831993874676
39-5093.00,Shampooers,3.4479279434850856,3.654057142857143,1.3850728571428572,1.7204183673469386,3.398399365079365,2.7760000000000002,2.644052380952381,2.8374146473050756,3.5068661636332052,3.1721404054691407
39-5094.00,Skincare Specialists,3.135610675039246,3.31725,1.796777142857143,1.443142857142857,3.2579819047619054,2.564,2.3665959183673473,2.6484077747252743,2.6629670351338426,2.6556874049295587
39-6011.00,Baggage Porters and Bellhops,3.1960822605965467,3.5689214285714286,1.9510057142857147,1.6152244897959185,2.9382619047619043,2.3880000000000003,2.3377088435374147,2.6403691860282574,2.6270754408061645,2.633722313417211
39-6012.00,Concierges,3.1750152276295127,3.11375,2.3385499999999997,1.893338775510204,3.5657974603174605,2.3280000000000003,2.140159863945579,2.6879972603349036,2.8397306202230475,2.7638639402789753
39-7011.00,Tour Guides and Escorts,3.430643328100471,3.5589250000000003,1.82682,2.040122448979592,3.443246031746032,2.094,2.3980442176870747,2.7301230315279956,3.027818498256181,2.878970764892088
39-7012.00,Travel Guides,3.049699843014129,3.0031428571428567,2.251612857142857,1.277493877551021,3.204495555555555,2.806,2.0671748299319725,2.6127876363160647,2.5039262375677804,2.5583569369419226
39-9011.00,Childcare Workers,3.297488540031397,3.2289142857142856,1.6179242857142857,1.7953795918367343,3.2414822222222215,2.35,2.4408442176870757,2.6426397776033492,2.63721343327831,2.63992660544083
39-9011.01,Nannies,3.1879547880690735,3.144857142857143,1.647331428571429,1.7322448979591836,3.0763946031746032,2.16,2.633266666666666,2.576328612768184,2.3411398913464065,2.4587342520572952
39-9031.00,Exercise Trainers and Group Fitness Instructors,3.165358555729984,3.079392857142857,1.9611285714285718,1.6894877551020415,3.0902657142857137,2.5159999999999996,2.2579115646258505,2.607200936420722,2.478982111946758,2.54309152418374
39-9032.00,Recreation Workers,3.0308951334379897,2.897857142857143,2.401357142857143,1.5692959183673474,3.2927482539682544,2.3660000000000005,1.9890870748299325,2.5518534468864473,2.2318604197824605,2.391856933334454
39-9041.00,Residential Advisors,3.0991640502354785,3.2744785714285713,2.2774328571428564,1.492785714285715,3.4111806349206346,2.2640000000000002,2.095514965986394,2.6118725905285194,2.4998406382871483,2.555856614407834
41-1011.00,First-Line Supervisors of Retail Sales Workers,3.0899546310832013,3.3185464285714286,2.0523228571428573,1.5680571428571435,3.3160161904761907,2.7379999999999995,1.9246639455782306,2.657015179356358,2.7013983427771446,2.6792067610667516
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,2.9026624803767658,3.0766642857142856,2.6248885714285715,1.3001020408163266,3.3318374603174608,3.09,1.8708380952380952,2.6877994094714808,2.8388472334501937,2.7633233214608373
41-2011.00,Cashiers,3.5010109890109886,3.773485714285714,1.5774971428571427,2.0598571428571435,3.367918095238096,2.66,2.5632768707482994,2.8765891789638935,3.6817770156832488,3.279183097323571
41-2012.00,Gambling Change Persons and Booth Cashiers,3.3066138147566715,3.6665285714285716,1.9107814285714286,1.5331632653061225,3.3025498412698413,3.284,2.314057823129252,2.8896569769754055,3.7401235890263145,3.31489028300086
41-2021.00,Counter and Rental Clerks,3.2814651491365776,3.463725,2.1060928571428574,1.9224040816326529,3.2856596825396824,2.668,2.2656870748299323,2.7809302298534795,3.2546681879163675,3.0177992088849237
41-2022.00,Parts Salespersons,3.0103207221350075,3.2769000000000004,2.5283414285714283,1.4945102040816325,2.934023174603175,2.868,1.9796612244897958,2.6560209314495027,2.696959112972138,2.67649002221082
41-2031.00,Retail Salespersons,3.2786485086342223,3.350314285714286,1.9459942857142856,1.8114285714285714,3.3336457142857148,2.602,2.2286925170068024,2.7248374395604396,3.0042187931547684,2.864528116357604
41-3011.00,Advertising Sales Agents,3.1063563579277864,2.874578571428571,2.3231285714285717,1.783163265306122,3.5455590476190477,2.4200000000000004,2.050225850340136,2.6311371577708007,2.585855243390011,2.6084962005804058
41-3021.00,Insurance Sales Agents,3.1948221350078496,3.14255,2.269835714285714,1.437187755102041,3.5753250793650793,2.846,2.4018149659863948,2.7870791739926744,3.282122684831906,3.0346009294122904
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",3.1060354788069082,3.1943785714285715,2.65165,1.3257387755102035,3.7105041269841266,2.6119999999999997,2.350202721088435,2.774307012297226,3.2250961017414372,2.999701557019332
41-3041.00,Travel Agents,3.2172693877551026,3.31895,2.5463142857142858,1.587081632653061,3.7054888888888886,2.99,2.413160544217687,2.9095699149659864,3.8290331127211097,3.3693015138435483
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.1630152276295123,3.2169964285714285,2.004582857142857,1.5479387755102039,3.3864796825396826,2.542,2.3392006802721093,2.679505966117216,2.8018177354039366,2.740661850760576
41-4011.07,Solar Sales Representatives and Assessors,3.127710989010989,3.2071928571428567,2.55863,1.690495918367347,3.4647714285714284,2.3040000000000003,2.3636802721088435,2.7102159238618526,2.938935006449247,2.82457546515555
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.138263579277864,3.093560714285714,2.1962914285714286,1.68405306122449,3.3760085714285717,2.6559999999999997,2.1569238095238097,2.683947950156986,2.8216508050103712,2.7527993775836785
41-9011.00,Demonstrators and Product Promoters,3.284824175824175,3.3083035714285716,1.7412699999999997,1.975648979591837,3.395048888888889,2.668,2.349674149659864,2.7559695158294084,3.143220786432373,2.9495951511308904
41-9012.00,Models,3.6335053375196233,3.4613714285714288,1.3785142857142858,2.591122448979592,3.5522453968253966,1.718,3.181732653061225,2.8148918958660385,3.4063040515185445,3.1105979736922915
41-9021.00,Real Estate Brokers,3.1213649921507054,3.182585714285714,2.434292857142857,1.3571265306122449,3.5147304761904765,2.5900000000000003,2.2342006802721097,2.7050742182103615,2.915977741144191,2.8105259796772764
41-9022.00,Real Estate Sales Agents,2.9877927786499217,3.0674678571428573,2.4793342857142857,1.4041020408163267,3.3932120634920633,2.554,1.9617993197278913,2.610684435504971,2.494535630192953,2.5526100328489623
41-9031.00,Sales Engineers,2.9963048665620096,2.655357142857143,2.7137814285714286,1.3864734693877554,3.6560485714285713,2.348,2.1675741496598646,2.6009181993720563,2.4509302414110916,2.525924220391574
41-9041.00,Telemarketers,3.3213715855572996,3.399082142857143,2.3622514285714287,1.9973224489795922,3.689644761904762,3.2959999999999994,2.426439455782313,3.02063807967033,4.32494273822134,3.672790408945835
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3.3657952904238617,3.4232964285714287,1.8072914285714288,2.4863408163265306,3.6133926984126985,1.9579999999999997,2.315831972789116,2.728710683019362,3.021512485891101,2.8751115844552313
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,2.983434065934065,2.986342857142857,2.581458571428571,1.514071428571429,3.6168860317460316,2.742,2.0377095238095237,2.7016088717948716,2.9005052729737777,2.8010570723843244
43-2011.00,"Switchboard Operators, Including Answering Service",3.4369483516483514,3.754882142857143,1.9573014285714287,1.8011755102040818,3.60678126984127,2.7600000000000002,2.4849040816326533,2.9203750707744636,3.877277186841873,3.3988261288081683
43-2021.00,Telephone Operators,3.411671428571428,3.7268499999999998,2.326472857142857,1.680571428571429,3.580510158730159,3.396,2.3366326530612245,3.0382540646258507,4.403596567834574,3.7209253162302125
43-3011.00,Bill and Account Collectors,3.352768602825745,3.5021714285714287,1.9958671428571428,1.7339714285714285,3.692976507936508,2.962,2.4930965986394558,2.9215358278388277,3.882459865448457,3.401997846643642
43-3021.00,Billing and Posting Clerks,3.392144740973312,3.6089357142857144,2.2491685714285716,1.945693877551021,3.567126349206349,3.1119999999999997,2.871424489795918,3.057830939037153,4.491005597088071,3.774418268062612
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",3.2942723704866568,3.5673000000000004,2.4048057142857138,1.7614367346938775,3.586277777777778,3.2600000000000002,2.6619768707483,3.0350982977498693,4.38950634518797,3.7123023214689193
43-3041.00,Gambling Cage Workers,3.321708791208791,3.636414285714286,1.9784385714285713,1.3706734693877558,3.423452063492064,3.5439999999999996,2.3499741496598636,2.9534435975928837,4.024925262183896,3.4891844298883896
43-3051.00,Payroll and Timekeeping Clerks,3.3310494505494503,3.4754821428571425,2.4160357142857145,1.7346428571428567,3.6698003174603175,3.186,2.8478176870748295,3.050890296834118,4.460016237672612,3.755453267253365
43-3061.00,Procurement Clerks,3.2358150706436417,3.419117857142857,2.3861042857142865,1.5715469387755099,3.5947523809523805,2.756,2.616844217687075,2.8769445514128726,3.6833637225362477,3.28015413697456
43-3071.00,Tellers,3.182060596546311,3.4971964285714288,2.5266671428571423,1.205591836734694,3.455706666666667,3.4259999999999997,2.211557142857143,2.910404023155416,3.8327573327165307,3.3715806779359734
43-4011.00,Brokerage Clerks,3.300129984301413,3.522017857142857,2.3870528571428573,1.6588693877551015,3.6276196825396827,3.5100000000000002,2.6418414965986394,3.0703335775771845,4.546828782900642,3.808581180238913
43-4021.00,Correspondence Clerks,3.284102668759811,3.2471107142857143,2.3615842857142857,1.6764408163265303,3.6764063492063492,3.386,2.5410557823129256,2.9933038373888015,4.202897740995999,3.5981007891924
43-4031.00,"Court, Municipal, and License Clerks",3.3087467817896385,3.4664928571428573,2.3495114285714283,1.7312673469387754,3.597654285714286,3.17,2.343231292517007,2.9494966601255888,4.007302532155995,3.478399596140792
43-4041.00,"Credit Authorizers, Checkers, and Clerks",3.2850205651491367,3.5745071428571427,2.5303271428571428,1.3006367346938776,3.605209206349206,3.436,2.2439,2.976591924908425,4.128280515784823,3.5524362203466238
43-4051.00,Customer Service Representatives,3.238762009419152,3.424557142857143,2.4377,1.8984959183673467,3.5363422222222223,3.372,2.1946863945578237,2.9671717571951857,4.08622029218018,3.5266960246876824
43-4061.00,"Eligibility Interviewers, Government Programs",3.2654193092621666,3.273539285714286,2.6838,1.391485714285714,3.6614282539682534,3.06,2.3899877551020405,2.9080847620355836,3.8224020349907164,3.36524339851315
43-4071.00,File Clerks,3.2366408163265312,3.3358749999999997,2.726295714285714,1.9540571428571427,3.526426349206349,3.024,2.4797918367346945,2.959645386054422,4.0526157043693765,3.5061305452118994
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3.2549062794348504,3.4268285714285716,2.2622628571428574,1.5747530612244902,3.554129523809524,2.992,2.040487755102041,2.823554411302983,3.444981424082144,3.134267917692563
43-4111.00,"Interviewers, Except Eligibility and Loan",3.1135546310832023,3.349535714285714,2.8526942857142856,1.2568224489795918,3.441782857142857,3.46,1.9189020408163278,2.8765179599686026,3.6814590291082734,3.2789884945384378
43-4121.00,"Library Assistants, Clerical",3.3392320251177385,3.4445321428571427,2.2819499999999997,1.9486551020408163,3.394663492063492,2.87,2.4968734693877557,2.8983556796180014,3.77896253429304,3.3386591069555207
43-4131.00,Loan Interviewers and Clerks,3.123756200941915,3.1625535714285715,2.7668514285714285,1.2983469387755102,3.618171111111111,3.2920000000000003,2.2247931972789114,2.88431094884877,3.716254041769,3.3002824953088847
43-4141.00,New Accounts Clerks,3.3043651491365775,3.6383857142857146,1.9913528571428571,1.6307673469387751,3.591961904761905,3.226,2.3999272108843535,2.947608017268446,3.9988699072496363,3.473238962259041
43-4151.00,Order Clerks,3.178531397174254,3.432057142857143,2.59819,1.9128102040816328,3.4860977777777777,2.9720000000000004,2.410184353741497,2.921530621140764,3.8824366179977225,3.4019836195692434
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",3.1753670329670327,3.3320142857142856,2.7586942857142853,1.5683265306122451,3.64202126984127,3.154,2.240484353741496,2.9219851229722655,3.884465928859653,3.403225525915959
43-4171.00,Receptionists and Information Clerks,3.3705682888540025,3.599914285714286,2.14401,1.8214163265306125,3.5533422222222226,2.806,2.45926462585034,2.905206046049189,3.8095488202956282,3.3573774331724087
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,3.198259654631083,3.4491392857142857,2.41243,1.2183510204081633,3.2918796825396828,3.8319999999999994,2.0296408163265314,2.924816017922554,3.8971056268177957,3.410960822370175
43-5011.00,Cargo and Freight Agents,3.2374571428571426,3.4397607142857143,2.143145714285714,1.6119428571428571,3.2112342857142857,2.6380000000000003,2.558235374149661,2.7701119846938775,3.2063656709894985,2.988238827841688
43-5011.01,Freight Forwarders,2.908665149136578,2.996771428571429,3.017195714285714,1.5790612244897964,3.608535873015873,3.218,2.041751700680273,2.8365843165881737,3.503158809721702,3.169871563154938
43-5021.00,Couriers and Messengers,3.335181318681318,3.6268964285714285,1.94903,1.5899999999999994,2.8616085714285715,3.1399999999999997,2.71966462585034,2.8634056416797486,3.622913676626986,3.2431596591533673
43-5031.00,Public Safety Telecommunicators,3.019346624803767,3.29035,2.9801785714285716,0.9098367346938776,3.504777142857143,3.4779999999999993,1.7239476190476188,2.815364738618524,3.4084152529859484,3.111889995802236
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",3.156172370486657,3.3877464285714285,2.1546000000000003,1.1646979591836737,3.430951428571429,3.4480000000000004,2.211606802721088,2.8495013504709577,3.5608322344373864,3.205166792454172
43-5041.00,"Meter Readers, Utilities",3.313324018838304,3.594007142857143,1.9130957142857141,1.5657142857142858,2.5167161904761897,3.5419999999999994,2.5806585034013603,2.8569868783359493,3.5942544605998616,3.2256206694679053
43-5051.00,Postal Service Clerks,3.306833437990581,3.601267857142857,2.0250228571428575,1.8235020408163263,3.1216234920634918,3.1879999999999997,2.444718367346939,2.8936189629774987,3.7578135094437926,3.3257162362106456
43-5052.00,Postal Service Mail Carriers,3.4870270015698583,3.8327428571428572,1.3847285714285715,1.7815061224489797,2.8974733333333336,3.314,2.942334693877551,2.953360152276295,4.024552686155388,3.4889564192158415
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3.456334379905808,3.7908035714285715,1.500082857142857,2.05795918367347,2.9937584126984125,4.11,2.9619877551020406,3.1582368219518577,4.939309068445459,4.0487729451986585
43-5061.00,"Production, Planning, and Expediting Clerks",3.2332874411302988,3.3315,2.401058571428571,1.3311367346938776,3.4052812698412698,3.304,2.6471040816326528,2.926595449502878,3.9050506329403927,3.4158230412216355
43-5071.00,"Shipping, Receiving, and Inventory Clerks",3.239179120879121,3.5477214285714287,2.146644285714286,1.6000530612244894,3.0583171428571427,3.492,2.5138755102040817,2.9269337150706436,3.906560959067388,3.416747337069016
