O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Claude_v1_non_overlap,Claude_V1_NoOverlap_Scaled,Claude_V1_doubleweighed
29-9093.00,Surgical Assistants,2.886702747252748,3.1914333333333333,1.9994258928571427,1.5542000000000002,2.537997278911565,2.233181746031746,2.218536796536797,2.4271994618972297,2.4786253008387504,2.45291238136799
29-9099.01,Midwives,2.7266532967032964,3.2180214285714284,1.9302869047619051,1.5167542857142857,3.181087074829932,1.9950412698412698,2.009706926406926,2.41403268199261,2.397097886704202,2.4055652843484063
31-1121.00,Home Health Aides,3.230077472527473,3.298,1.6370491071428572,1.8043257142857145,3.1172727891156464,1.9173444444444445,2.532500865800865,2.554284040148344,3.2655205870246995,2.909902313586522
31-1122.00,Personal Care Aides,3.2344846153846154,3.3822,1.7522217261904764,1.6277557142857146,2.955883333333334,1.9231833333333332,2.2831606060606067,2.5009936939310693,2.935551972306312,2.7182728331186907
31-1131.00,Nursing Assistants,3.2956549450549453,3.369180952380953,1.593657738095238,1.631564285714286,2.8771544217687075,1.9459801587301588,2.5158865800865797,2.5203997690206617,3.0557124923435808,2.788056130682121
31-1132.00,Orderlies,3.511442307692308,3.564164285714286,1.485769642857143,1.3578571428571435,2.5746187074829936,1.9926873015873017,2.601782251082251,2.520701271684665,3.0575793673676124,2.7891403195261386
31-1133.00,Psychiatric Aides,3.1352813186813187,3.2367976190476186,1.7232011904761906,1.6586600000000002,2.9734809523809522,2.0098309523809523,2.197980086580086,2.471683306027306,2.7540649154568246,2.612874110742065
31-2011.00,Occupational Therapy Assistants,2.9422483516483515,3.131842857142857,1.6578166666666665,1.2067942857142855,2.9374292517006797,2.0635769841269838,2.192861471861472,2.379833781916496,2.1853416403289465,2.282587711122721
31-2012.00,Occupational Therapy Aides,3.1752582417582422,3.3175880952380954,1.6939928571428577,1.6238457142857143,2.9693435374149657,1.856583333333333,2.2433904761904766,2.4589375763997907,2.675144603481014,2.5670410899404024
31-2021.00,Physical Therapist Assistants,2.925646153846154,3.2176285714285715,1.7801309523809523,1.5895442857142852,3.0064503401360545,1.8795666666666664,2.175888744588744,2.4117229286427855,2.3827961197373426,2.397259524190064
31-2022.00,Physical Therapist Aides,3.2369175824175827,3.352428571428571,1.6257047619047622,1.8788,3.019027210884354,1.7773523809523812,2.449657575757576,2.514625593454165,3.019959361653653,2.7672924775539087
31-9011.00,Massage Therapists,3.226101098901099,3.3080428571428575,1.4966937499999997,2.060142857142857,3.1481955782312925,1.8115444444444444,2.6917722943722944,2.574109323900306,3.388276806122283,2.9811930650112943
31-9091.00,Dental Assistants,3.1083456043956046,3.3976880952380952,1.8479729166666672,1.7206914285714285,2.787164625850341,2.096249206349206,2.2559246753246742,2.5084847259149576,2.981935710112344,2.745210218013651
31-9092.00,Medical Assistants,2.8569126373626377,3.3306714285714287,2.0192470238095237,1.6814,3.191195918367346,2.1079460317460317,2.2580307359307357,2.537175516764981,3.159586282569844,2.8483808996674123
31-9093.00,Medical Equipment Preparers,3.088460439560439,3.3385499999999997,2.0769354166666667,1.475742857142857,2.602539795918367,2.2629968253968253,2.5996398268398266,2.5522457018081126,3.252899395266791,2.902572548537452
31-9094.00,Medical Transcriptionists,3.146062087912088,3.675478571428571,1.583686607142857,1.8591428571428574,3.3665884353741493,2.042413492063492,2.8236610389610393,2.704534164892647,4.195854672695759,3.450194418794203
31-9095.00,Pharmacy Aides,3.165115934065934,3.513630952380952,1.7431532738095241,1.8180000000000005,3.210572448979592,1.9736730158730158,2.3178212121212125,2.581921012687709,3.43664601951191,3.0092835160998095
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,3.2245296703296704,3.3723166666666673,1.7256357142857144,1.7253800000000004,2.421393877551021,1.9596500000000003,2.4748272727272735,2.4609916945197665,2.6878635020926485,2.5744275983062073
31-9097.00,Phlebotomists,3.0677010989010993,3.3841714285714284,1.8250866071428566,1.2212857142857145,2.7807513605442176,2.233759523809523,2.1546064935064937,2.4594736941332473,2.6784641920817975,2.5689689431075227
31-9099.01,Speech-Language Pathology Assistants,2.9974884615384614,3.2713,1.6457196428571423,2.136475714285714,3.533228231292517,1.8890634920634923,2.557935064935066,2.610024997791891,3.610663148150625,3.110344072971258
31-9099.02,Endoscopy Technicians,3.091476373626374,3.3898166666666665,1.916027083333333,1.6762000000000001,2.835456802721088,2.182963492063492,2.449499999999999,2.560752883198151,3.3055750308684804,2.9331639570333157
33-1011.00,First-Line Supervisors of Correctional Officers,2.8621148351648356,3.3189285714285717,2.0306270833333335,1.0458828571428582,2.717970408163265,2.1443833333333338,1.7456692640692641,2.3332301225381764,1.8967763369028123,2.1150032297204944
33-1012.00,First-Line Supervisors of Police and Detectives,2.6700269230769234,3.177014285714286,2.0744898809523806,1.0592000000000006,2.5213176870748306,2.2427079365079368,1.6479917748917754,2.2643631760104976,1.4703589356539304,1.867361055832214
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,2.7704510989010993,3.008121428571429,2.257455654761905,0.9201571428571427,2.0669595238095235,2.2621809523809526,1.7237095238095232,2.2055837065018316,1.1064022060695962,1.6559929562857139
33-1091.00,First-Line Supervisors of Security Workers,2.8722631868131865,3.2865214285714286,1.9548639880952383,1.0933000000000002,2.9930551020408167,2.1848849206349206,2.085000432900433,2.4273194054853873,2.4793679798123005,2.453343692648844
33-2011.00,Firefighters,2.9155291208791216,3.0301952380952377,2.179819047619048,1.2231428571428564,1.877217006802721,2.2513912698412697,2.1451922077922085,2.285794480479838,1.6030594780471752,1.9444269792635065
33-2021.00,Fire Inspectors and Investigators,2.8165741758241762,3.1853,1.9691247023809524,1.3695399999999993,2.6114884353741497,2.087526984126984,2.154148051948052,2.3664984665354485,2.1027706709984706,2.2346345687669595
33-2022.00,Forest Fire Inspectors and Prevention Specialists,2.9630835164835165,3.1955999999999998,1.9701485119047624,0.9469114285714291,2.215191156462584,2.129461111111111,2.0824813852813846,2.286051625003964,1.6046516918050386,1.9453516584045014
33-3011.00,Bailiffs,3.2756626373626374,3.6145095238095237,1.7122604166666668,1.934685714285715,3.2549248299319724,1.8498650793650795,2.2394813852813855,2.592354385426082,3.5012484436599003,3.0468014145429914
33-3012.00,Correctional Officers and Jailers,3.00492032967033,3.2342047619047625,1.9214672619047624,1.1026799999999994,2.6269479591836737,2.223521428571429,2.032380519480519,2.381887047440655,2.198055259750621,2.289971153595638
33-3021.00,Detectives and Criminal Investigators,2.6885324175824175,3.0426047619047614,1.956198214285715,1.067888571428571,2.642640476190477,2.271121428571428,1.9897246753246747,2.3111583139360636,1.7601098555278476,2.0356340847319556
33-3021.02,Police Identification and Records Officers,2.8910791208791218,3.1586904761904764,1.8430767857142858,1.8814757142857141,2.7761183673469385,2.0016420634920635,2.5083099567099567,2.4729133508673864,2.761681232871391,2.617297291869389
33-3021.06,Intelligence Analysts,2.5714934065934063,2.9682761904761907,1.7590023809523812,2.0211314285714286,3.579138095238095,2.077663492063492,2.4128870129870124,2.523315285159285,3.073765083286192,2.7985401842227384
33-3031.00,Fish and Game Wardens,2.78403021978022,3.1345142857142854,2.0828973214285713,1.0989771428571422,2.4629683673469387,2.05473253968254,2.1041017316017325,2.301976145031556,1.7032547632156785,2.0026154541236174
33-3041.00,Parking Enforcement Workers,3.2993456043956044,3.4797047619047623,1.8086767857142865,1.8898699999999997,2.9307894557823135,2.0820690476190475,2.4717212121212113,2.613502643225822,3.6321963887424076,3.1228495159841145
33-3051.00,Police and Sheriff's Patrol Officers,2.8199681318681318,3.1053523809523806,2.0632241071428576,1.1375157142857146,2.423280952380952,2.308635714285715,1.781001298701299,2.3012415395854147,1.6987061580998564,1.9999738488426355
33-3051.04,Customs and Border Protection Officers,2.7963137362637367,3.315483333333334,2.0187232142857146,1.2625900000000003,2.451827210884353,2.306061904761905,2.1312982683982686,2.3935820847129063,2.270469787366391,2.3320259360396487
33-3052.00,Transit and Railroad Police,2.978167032967033,3.25132380952381,1.9011946428571427,1.1909485714285717,2.40628537414966,2.13627380952381,2.0858666666666665,2.344715515829409,1.9678927694805246,2.1563041426549665
33-9011.00,Animal Control Workers,3.083854945054945,3.284766666666667,1.8377110119047624,1.3342571428571417,2.2204799319727893,1.9348444444444444,2.1093857142857146,2.308938793062097,1.7463667992313976,2.0276527961467474
33-9021.00,Private Detectives and Investigators,2.8111763736263744,3.2782238095238094,1.8312163690476189,1.664727142857143,3.364331292517007,2.0912325396825397,2.5789164502164508,2.5727380480095303,3.3797859998469555,2.9762620239282427
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,3.0088884615384615,3.3846428571428575,1.8748761904761897,1.4746285714285712,3.216741836734693,2.258977777777778,2.494025974025973,2.6023909011623294,3.563393568042958,3.0828922346026437
33-9032.00,Security Guards,3.172872527472528,3.4069285714285718,1.878325297619047,1.4586199999999998,3.1356765306122445,2.1584777777777777,2.2012121212121216,2.55289354792628,3.256910795104405,2.9049021715153422
33-9091.00,Crossing Guards and Flaggers,3.5763346153846154,3.7839285714285715,1.3315791666666665,2.1341257142857137,2.938273129251701,1.7485833333333334,2.9950238095238095,2.6903211736002093,4.107849219913582,3.3990851967568956
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",3.3492021978021977,3.4720738095238097,1.59968005952381,1.6557299999999997,2.6575268707482995,1.911977777777778,2.4690173160173154,2.5001095906216797,2.9300776910344695,2.7150936408280746
33-9093.00,Transportation Security Screeners,3.2599274725274725,3.3502714285714283,1.6862895833333325,1.8425085714285707,2.5779952380952382,2.3049809523809524,2.474991341991342,2.563353828130203,3.321679827648909,2.942516827889556
33-9099.02,Retail Loss Prevention Specialists,2.9476412087912087,3.3714642857142856,1.8620925595238091,1.3948114285714288,3.3605503401360544,2.067960317460318,2.315138961038961,2.538501681653664,3.167797765929752,2.8531497237917076
35-1011.00,Chefs and Head Cooks,2.941239010989011,3.0728309523809525,1.9400889880952386,1.2401428571428568,2.4894591836734685,2.256096825396826,2.0920939393939393,2.3585860125687805,2.053777529468494,2.2061817710186373
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,3.0642758241758243,3.4018904761904762,1.8131979166666667,1.843371428571428,3.2907455782312933,2.1720206349206346,2.1216722943722943,2.5818486874534194,3.4361981887308826,3.009023438092151
35-2011.00,"Cooks, Fast Food",3.608295054945055,3.714133333333333,1.285505357142857,1.9527999999999999,3.3601568027210886,1.684976984126984,2.875837662337663,2.6945893605402538,4.134277416236863,3.4144333883885585
35-2012.00,"Cooks, Institution and Cafeteria",3.3100615384615386,3.5311142857142856,1.596926488095238,1.7462771428571435,2.9467142857142856,1.9226484126984127,2.6828701298701305,2.5894640815989565,3.4833519648856104,3.0364080232422834
35-2013.00,"Cooks, Private Household",3.2946763736263733,3.334595238095238,1.6091526785714283,1.9447428571428569,3.077849319727891,1.830987301587302,3.031976623376623,2.6324516471128074,3.749526768571222,3.190989207842015
35-2014.00,"Cooks, Restaurant",3.523479120879121,3.542302380952381,1.3452907738095234,1.8933542857142855,2.956411224489796,1.9770468253968252,3.1705354978354983,2.6981831046552656,4.156529528513406,3.427356316584336
35-2015.00,"Cooks, Short Order",3.5370802197802194,3.6020000000000003,1.3897410714285707,2.1705371428571434,3.0138210884353738,1.7904452380952378,3.0692956709956714,2.697446415929309,4.151968023932607,3.424707219930958
35-2021.00,Food Preparation Workers,3.6422527472527473,3.6925404761904765,1.3624949404761904,2.3015885714285718,3.1547510204081632,1.7713428571428573,3.0948519480519483,2.758336351404548,4.528992552486777,3.6436644519456625
35-3011.00,Bartenders,3.3217994505494506,3.355892857142857,1.5148267857142856,2.4224857142857146,3.1698710884353742,1.9301269841269841,2.5084025974025965,2.633151545854939,3.7538604731683485,3.1935060095116437
35-3023.00,Fast Food and Counter Workers,3.6009824175824177,3.775511904761905,1.2752190476190473,2.0105485714285716,3.0607057823129256,1.8611507936507938,2.7468956709956713,2.6784212869828585,4.034166285176706,3.3562937860797826
35-3023.01,Baristas,3.4629923076923075,3.4794214285714284,1.544143154761905,2.378068571428572,3.0315370748299317,1.9698253968253967,2.5954367965367964,2.6715943931286965,3.991894825751338,3.331744609440017
35-3031.00,Waiters and Waitresses,3.5040763736263734,3.5981690476190478,1.3628377976190478,2.2354214285714287,3.191949659863946,1.795464285714286,2.6925398268398273,2.666929015954284,3.963007266321661,3.314968141137973
35-3041.00,"Food Servers, Nonrestaurant",3.469382967032967,3.666545238095238,1.5069627976190476,1.6497200000000007,3.0055802721088436,1.848578571428571,2.600047186147186,2.596617343555254,3.527644263697365,3.0621308036263093
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.583046703296703,3.5319238095238097,1.3742291666666666,2.15632,3.0739795918367347,1.7348706349206349,2.695635497835498,2.6327168840247053,3.7511690896031453,3.1919429868139253
35-9021.00,Dishwashers,3.68500989010989,3.6391285714285715,1.3332119047619049,2.5589085714285713,3.1363085034013602,1.6488801587301587,3.192420346320346,2.766918176054104,4.582130371855122,3.674524273954613
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.533196153846154,3.7106666666666666,1.3619211309523804,2.1691928571428574,3.2749078231292517,1.757186507936508,2.6207190476190485,2.675472154085994,4.015905542553053,3.3456888483195235
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.1551005494505495,3.4046642857142855,1.9090541666666667,1.4494514285714288,2.8800649659863944,2.018562698412698,2.201525541125541,2.4857664005478646,2.8412660601247595,2.6635162303363122
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.008574175824176,3.2225380952380958,2.088663690476191,1.14905,2.2581670068027213,2.1248015873015866,2.1398047619047627,2.3430942924733995,1.957854312932497,2.150474302702948
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.453182967032967,3.455983333333333,1.5431833333333334,2.1745828571428567,2.7824782312925174,1.7228428571428571,2.988967532467532,2.618437000095143,3.6627494441505597,3.1405932221228516
37-2012.00,Maids and Housekeeping Cleaners,3.631325824175824,3.646978571428571,1.3181315476190474,2.4208785714285717,2.9870479591836734,1.7603777777777776,3.0474380952380957,2.7228951349642427,4.3095440046191875,3.516219569791715
37-2021.00,Pest Control Workers,3.115307692307692,3.22352619047619,1.790565476190477,1.7037600000000004,2.3456680272108845,2.040811111111111,2.6635761904761903,2.4598064849119137,2.680524800053453,2.5701656424826833
37-3011.00,Landscaping and Groundskeeping Workers,3.545993956043956,3.4349380952380955,1.483521726190476,2.157195714285714,2.3515040816326525,1.8674166666666667,3.0977852813852813,2.60208828952595,3.5615198263703753,3.0818040579481627
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.2906835164835164,3.4505928571428575,1.809394345238096,1.4860000000000007,2.4051193877551014,1.9613166666666662,2.716934632034632,2.501302326869559,2.9374629972929895,2.719382662081274
37-3013.00,Tree Trimmers and Pruners,3.290184065934066,3.2286214285714285,1.812932738095239,1.3482285714285718,2.156156802721089,2.048496825396825,2.862845454545455,2.4564866587975516,2.6599687612618172,2.5582277100296844
39-1013.00,First-Line Supervisors of Gambling Services Workers,3.135445604395604,3.535054761904762,1.6360794642857146,1.3274371428571428,3.187136054421769,2.2018476190476184,2.3116818181818184,2.5621189203594024,3.314033399442671,2.938076159901037
39-1022.00,First-Line Supervisors of Personal Service Workers,2.966018681318682,3.395766666666667,1.7825931547619052,1.0316542857142856,3.0216806122448974,1.9959238095238092,2.23097012987013,2.4227749194674373,2.4512289666064913,2.4370019430369645
39-2011.00,Animal Trainers,3.119557142857143,3.103464285714286,1.6231494047619044,1.6978700000000004,2.759639115646259,1.9204349206349205,2.4089831168831166,2.4249354737682953,2.4646069076461554,2.4447711907072254
39-2021.00,Animal Caretakers,3.4110489010989014,3.4465000000000003,1.5302788690476197,1.84293,2.5947469387755104,1.7015801587301589,2.7049095238095244,2.5012177232033843,2.936939139661929,2.7190784314326564
39-3011.00,Gambling Dealers,3.569395054945055,3.6466809523809527,1.3011982142857141,2.2303628571428566,3.299354761904762,1.945338095238095,2.722279653679654,2.7278802896270395,4.340411594999129,3.534145942313084
39-3012.00,Gambling and Sports Book Writers and Runners,3.4023203296703297,3.6951238095238095,1.4332369047619047,2.2893214285714287,3.3532465986394557,2.0973507936507936,2.645096103896104,2.756094018322947,4.515108245230518,3.635601131776733
39-3021.00,Motion Picture Projectionists,3.4031153846153845,3.6355500000000003,1.6102315476190476,2.2014000000000005,3.2960591836734694,1.9695119047619047,3.108651948051948,2.791572013165406,4.734784521369207,3.7631782672673064
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",3.5782434065934066,3.698435714285714,1.3560163690476188,2.56692,3.292533333333333,1.7686293650793654,2.67844025974026,2.7331674170135423,4.373148970966831,3.5531581939901864
39-3091.00,Amusement and Recreation Attendants,3.5241192307692306,3.6253690476190474,1.3997041666666663,2.4980599999999997,3.0975738095238095,1.7371515873015873,2.6336510822510824,2.6693137096514596,3.9777730565939997,3.32354338312273
39-3092.00,Costume Attendants,3.3435648351648357,3.208390476190476,1.534597023809524,1.9432300000000002,2.9874105442176875,1.7993380952380953,2.766391774891775,2.5535139659982873,3.2607523631612505,2.907133164579769
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",3.628343406593407,3.770885714285714,1.2506580357142856,2.3352685714285717,3.3218030612244895,1.5458206349206352,2.864581385281386,2.7055988228061625,4.2024469304273815,3.454022876616772
39-4011.00,Embalmers,3.1141225274725275,3.4009785714285714,1.844281845238095,1.14812,2.592395238095238,1.8794944444444444,2.3519138528138526,2.3940506018842265,2.2733707998942876,2.333710700889257
39-4021.00,Funeral Attendants,3.5115450549450546,3.7744880952380955,1.4766130952380943,2.4669985714285714,3.265492857142857,1.5767730158730155,2.731058008658008,2.7021033722388723,4.180803442190268,3.4414534072145697
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",3.0300758241758246,3.2563095238095237,1.8388032738095241,1.498925714285714,2.919586394557823,1.971342857142857,2.0474419913419912,2.4160535303208692,2.4096107820176034,2.4128321561692365
39-5011.00,Barbers,3.4127692307692303,3.4491571428571426,1.376975595238095,1.9043885714285715,3.1200176870748297,1.8631103174603174,2.7624939393939396,2.6124241801730013,3.6255186509376394,3.11897141555532
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",3.11953021978022,3.1098452380952386,1.5009095238095238,1.7766071428571424,3.037760884353741,1.9977301587301584,2.362177489177489,2.4716947731237013,2.7541359185968126,2.612915345860257
39-5091.00,"Makeup Artists, Theatrical and Performance",3.0906384615384614,2.9422095238095243,1.698822619047619,1.6179285714285712,2.7228649659863944,1.9115563492063492,2.46965670995671,2.397791838082552,2.296536168733562,2.347164003408057
39-5092.00,Manicurists and Pedicurists,3.607496153846154,3.6801809523809523,1.247371130952381,2.65818,3.3452775510204082,1.6402373015873017,3.0588948051948046,2.7723799927790465,4.615949407130799,3.6941646999549227
39-5093.00,Shampooers,3.5882835164835165,3.6256214285714288,1.3305657738095238,2.1030442857142857,3.254266666666666,1.7874309523809526,2.709851948051949,2.677550730394606,4.0287758838779695,3.3531633071362874
39-5094.00,Skincare Specialists,3.2044736263736264,3.3558000000000003,1.6202113095238095,1.8184628571428574,3.154986734693877,1.915834920634921,2.3436813852813847,2.5358756627459837,3.1515377135431777,2.8437066881445805
39-6011.00,Baggage Porters and Bellhops,3.3888274725274723,3.5077333333333334,1.6700461309523815,1.9343942857142857,2.743991836734694,1.84468253968254,2.451767965367965,2.5432286407976945,3.1970666348957515,2.870147637846723
39-6012.00,Concierges,3.178982417582418,3.355252380952381,1.6556616071428572,1.9416828571428573,3.449580272108844,1.7594420634920633,2.244574458874458,2.5458812885546993,3.2134915705144085,2.879686429534554
39-7011.00,Tour Guides and Escorts,3.413201098901099,3.627126190476191,1.413216964285714,2.298388571428572,3.3383370748299317,1.6112476190476193,2.588143722943724,2.638431290453594,3.786552135635354,3.212491713044474
39-7012.00,Travel Guides,3.073182967032967,3.240845238095238,1.8148672619047623,1.433392857142858,3.093861904761905,1.9804420634920632,2.2327935064935054,2.467016967060717,2.7251714007040047,2.596094183882361
39-9011.00,Childcare Workers,3.2713516483516485,3.2628619047619045,1.4612684523809518,1.7994571428571424,3.1455142857142855,1.7633809523809525,2.633127705627705,2.5256770816683316,3.0883890964078073,2.8070330890380695
39-9011.01,Nannies,3.185031868131868,3.2199190476190473,1.5487747023809526,1.9168857142857139,2.961844897959184,1.8121825396825395,2.652601731601732,2.5119121813999494,3.003158179446295,2.7575351804231225
39-9031.00,Exercise Trainers and Group Fitness Instructors,3.2156093406593405,2.8945952380952384,1.5254657738095243,1.8035199999999998,2.8184465986394565,1.788146825396825,2.4092138528138536,2.391207696991501,2.2557678106886243,2.3234877538400625
39-9032.00,Recreation Workers,3.0333648351648352,3.1389428571428573,1.7939910714285716,1.7783885714285717,3.1764772108843533,1.8895690476190476,2.0822917748917753,2.449813275522097,2.6186478243343547,2.5342305499282256
39-9041.00,Residential Advisors,3.0929214285714286,3.442347619047619,1.7370586309523814,1.5340314285714287,3.331394897959184,1.8014968253968258,2.2261445887445888,2.501329651180169,2.9376321867533726,2.719480918966771
41-1011.00,First-Line Supervisors of Retail Sales Workers,3.0623159340659347,3.4110404761904762,1.6717035714285713,1.6161571428571428,3.214489795918367,1.9359579365079362,2.1119489177489172,2.4859469273187127,2.8423838642436046,2.6641653957811586
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,2.748224725274725,3.3396214285714283,1.8921732142857144,1.200465714285715,3.230290816326531,2.0189214285714283,2.002045887445888,2.4110756072142143,2.378787968726421,2.3949317879703176
41-2011.00,Cashiers,3.5352252747252746,3.6899880952380952,1.331363095238095,2.3076328571428575,3.2630700680272113,1.803085714285714,2.7756064935064932,2.7141002278197996,4.255086799271027,3.484593513545413
41-2012.00,Gambling Change Persons and Booth Cashiers,3.354827472527472,3.605661904761905,1.5906392857142853,1.9753142857142856,3.219497959183674,2.12365,2.5371848484848485,2.688901184886542,4.0990567886005245,3.3939789867435333
41-2021.00,Counter and Rental Clerks,3.3259197802197806,3.530445238095238,1.625679464285714,1.9408399999999997,3.190748979591837,1.8382388888888892,2.484930735930736,2.604106434281988,3.5740159814288504,3.089061207855419
41-2022.00,Parts Salespersons,3.0760010989010986,3.285804761904762,1.8157824404761909,1.4987685714285717,2.730310544217687,2.0405230158730157,2.152250216450216,2.4262146975861443,2.472527736483885,2.4493712170350146
41-2031.00,Retail Salespersons,3.2680148351648355,3.5047333333333333,1.5159767857142856,1.8655999999999997,3.225506802721089,1.8050801587301588,2.3914904761904756,2.5576355274289204,3.286272668662697,2.9219540980458087
41-3011.00,Advertising Sales Agents,2.9548104395604393,3.1659380952380953,1.6811898809523809,1.6897999999999995,3.51903231292517,1.8342301587301588,2.1856878787878795,2.4777653288180073,2.7917242060673786,2.634744767442693
41-3021.00,Insurance Sales Agents,2.9959401098901095,3.3804357142857144,1.6056392857142858,1.599494285714286,3.5022520408163262,1.9053,2.510854978354978,2.5599957836449265,3.3008871444403667,2.9304414640426466
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",2.7995928571428568,3.360135714285714,1.6997401785714288,1.591514285714286,3.6740836734693882,1.9580571428571427,2.4276675324675323,2.5599588416048236,3.3006584029390833,2.930308622271953
41-3041.00,Travel Agents,3.039963186813187,3.4852523809523808,1.6366297619047616,1.685052857142857,3.6934445578231294,2.056714285714286,2.5097103896103894,2.652766696327482,3.8753155675400137,3.264041131933748
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.0043412087912085,3.464261904761905,1.5853684523809524,1.5920628571428574,3.291426190476191,1.8253190476190477,2.460344588744589,2.5158630243922744,3.0276214130652335,2.771742218728754
41-4011.07,Solar Sales Representatives and Assessors,2.9414857142857147,3.3507476190476195,1.70553125,1.88861,3.3871020408163264,1.8133039682539684,2.4093064935064934,2.535371198799217,3.148414122095465,2.841892660447341
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.040858791208791,3.3441142857142854,1.6414172619047616,1.6291600000000002,3.2398578231292516,1.7935103174603175,2.312001298701299,2.4762846194955834,2.7825557986802565,2.62942020908792
41-9011.00,Demonstrators and Product Promoters,3.28678076923077,3.41217380952381,1.5171107142857145,1.9781457142857137,3.3300265306122454,1.7932634920634922,2.4811380952380953,2.5846962219605794,3.4538298440565853,3.019263033008582
41-9012.00,Models,3.730573076923077,3.485795238095238,1.199138095238095,2.8885,3.3413673469387755,1.3958420634920634,3.256857575757575,2.7601212078794215,4.540044209311898,3.6500827085956598
41-9021.00,Real Estate Brokers,2.9281241758241756,3.497304761904762,1.6792154761904763,1.4013457142857142,3.419098979591836,1.798466666666667,2.3426264069264064,2.4958226010180296,2.9035330704560796,2.6996778357370546
41-9022.00,Real Estate Sales Agents,2.8958384615384616,3.28362380952381,1.7963119047619047,1.3182,3.335529591836735,1.8757785714285715,2.031391341991343,2.4185643854954573,2.425157751825969,2.4218610686607134
41-9031.00,Sales Engineers,2.5407016483516487,3.107038095238095,1.7513693452380947,1.467535714285714,3.625778231292517,1.854204761904762,2.2708125541125543,2.424381037682556,2.461173893598632,2.442777465640594
41-9041.00,Telemarketers,3.306049450549451,3.5970071428571426,1.5049711309523808,2.0805371428571426,3.6044278911564627,1.9362166666666667,2.396029437229437,2.68132124898316,4.052122566415225,3.3667219076991923
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3.3555637362637363,3.617004761904762,1.4216380952380947,2.389714285714286,3.5448462585034015,1.5383492063492064,2.422991341991342,2.629865994164566,3.7335166582597736,3.18169132621217
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,2.786391208791209,3.3098833333333335,1.8563979166666662,1.5543128571428566,3.587094217687075,2.002933333333333,2.1732393939393932,2.5201489671102704,3.054159551429983,2.7871542592701264
43-2011.00,"Switchboard Operators, Including Answering Service",3.439506593406593,3.795873809523809,1.4891101190476188,2.0720785714285714,3.557305782312925,1.8696142857142857,2.706226839826839,2.754878679951001,4.507582988829103,3.631230834390052
43-2021.00,Telephone Operators,3.3867560439560442,3.7302809523809524,1.5085744047619052,1.854348571428571,3.504848979591837,1.9795071428571431,2.5436129870129864,2.707018570631749,4.211237870184991,3.4591282204083704
43-3011.00,Bill and Account Collectors,3.273020879120879,3.597771428571429,1.519153571428572,1.7856585714285713,3.6457530612244895,1.8852730158730158,2.7033220779220777,2.690515934486149,4.109055160281709,3.399785547383929
43-3021.00,Billing and Posting Clerks,3.1804472527472525,3.609990476190476,1.5216032738095235,2.3376457142857143,3.5133020408163262,1.9921007936507935,2.973264935064935,2.7758957632625307,4.637718714302743,3.7068072387826367
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",3.1224093406593405,3.5979333333333328,1.6289461309523814,1.9953214285714287,3.534690476190476,2.0577769841269835,2.798877056277057,2.732068683746809,4.366345721978902,3.5492072028628554
43-3041.00,Gambling Cage Workers,3.325674175824176,3.6363142857142856,1.5505363095238094,1.7276214285714282,3.315768367346939,2.137384126984127,2.5876073593073605,2.6850972274352634,4.075503055893883,3.380300141664573
43-3051.00,Payroll and Timekeeping Clerks,3.136383516483516,3.5731642857142853,1.599329464285714,2.2022499999999994,3.6236904761904762,2.052703968253968,2.8951147186147184,2.7749516896298143,4.631873102650879,3.7034123961403465
43-3061.00,Procurement Clerks,3.005140659340659,3.6152452380952385,1.599521726190476,2.0489299999999995,3.5145551020408163,1.9829944444444447,2.659339826839826,2.680586185455417,4.047571124902902,3.3640786551791595
