O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Gemini_v1_non_overlap
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",3.021487684729064,3.1595257142857145,1.7353105590062117,1.9111828571428573,3.6685420408163267,2.5142857142857147,2.5129421245421244,2.7218811191280343
25-3021.00,Self-Enrichment Teachers,3.280574876847291,3.214482857142857,1.696009937888199,2.04343,3.6219555102040815,2.2685714285714282,2.6027809523809537,2.7356274089893833
25-3031.00,"Substitute Teachers, Short-Term",3.297433990147783,3.6041857142857143,1.5631869565217391,2.301087142857143,3.6444822448979597,2.411428571428572,2.738986813186813,2.8614764386013434
25-3041.00,Tutors,2.9682546798029557,3.2666742857142856,1.7001242236024843,2.242692857142857,3.70769,2.3300000000000005,2.4553992673992675,2.7199844430120104
25-4011.00,Archivists,2.9403093596059113,3.269754285714286,2.33633850931677,2.04901,3.4798459183673462,2.8785714285714294,2.4553146520146516,2.8360327690012923
25-4012.00,Curators,2.7213128078817737,2.8287628571428574,2.3944459627329193,1.67746,3.476312857142857,2.6,2.32681978021978,2.630171841631382
25-4013.00,Museum Technicians and Conservators,3.0905073891625614,3.151342857142857,1.9396701863354038,1.8318214285714283,3.230432244897959,2.55,2.785804395604395,2.7258621945118486
25-4022.00,Librarians and Media Collections Specialists,3.0549231527093594,3.3014342857142855,2.0067372670807453,2.0517900000000004,3.5563289795918367,2.6814285714285715,2.423116117216118,2.7925088212785285
25-4031.00,Library Technicians,3.323735960591133,3.6894342857142854,1.7256527950310558,2.2355471428571425,3.467261020408163,3.0957142857142856,2.8175399267399266,3.0099585299497034
25-9021.00,Farm and Home Management Educators,2.5851044334975373,3.015685714285714,2.1938633540372665,1.7761428571428572,3.3483091836734693,2.301428571428572,2.0422003663003663,2.5059812900672895
25-9031.00,Instructional Coordinators,2.6025310344827592,3.0229485714285715,2.333929192546584,1.7618457142857147,3.6584859183673473,2.4214285714285713,1.9872915750915752,2.584551769874482
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",3.0255261083743843,3.032551428571429,1.9294099378881986,1.837554285714286,3.333934897959184,2.2899999999999996,2.531895238095238,2.623282573310284
25-9043.00,"Teaching Assistants, Special Education",3.236470443349754,3.4209199999999997,1.622339130434783,2.220288571428571,3.481559591836735,1.99,2.6598065934065938,2.7020762644752976
25-9044.00,"Teaching Assistants, Postsecondary",3.1594118226600987,3.2124999999999995,1.875095652173913,2.2832271428571427,3.660380612244898,2.584285714285715,2.6327194139194137,2.83244119968391
27-1011.00,Art Directors,2.8639916256157636,2.405657142857143,1.972001863354037,1.9943442857142855,3.66877387755102,3.4014285714285712,2.4554043956043947,2.7859943854367946
27-1012.00,Craft Artists,3.3212857142857146,2.7142742857142856,1.8035049689440992,2.4038428571428567,3.3612138775510196,2.75,3.1689494505494515,2.855593281823767
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",3.2734561576354677,2.445282857142857,1.6184751552795031,2.3329528571428573,3.3929724489795907,2.7228571428571433,3.2778835164835165,2.7981534768498793
27-1014.00,Special Effects Artists and Animators,3.0076596059113303,2.7810085714285715,1.9525409937888198,1.8106671428571426,3.593350816326531,3.208571428571428,2.7280886446886448,2.8345512451321433
27-1021.00,Commercial and Industrial Designers,2.889089655172414,2.1505828571428576,2.116967701863354,1.8284714285714285,3.4283244897959184,3.0442857142857145,2.625594505494506,2.6674397820414755
27-1022.00,Fashion Designers,2.9471822660098526,2.349234285714285,2.046337888198758,2.0917057142857147,3.4879804081632653,3.0985714285714288,2.5063351648351655,2.7271284646711185
27-1023.00,Floral Designers,3.3283891625615762,3.1844857142857137,1.8069428571428572,1.9902885714285707,3.3544175510204077,2.7185714285714284,2.7620018315018315,2.817831567476858
27-1024.00,Graphic Designers,3.117354679802956,2.3744857142857145,1.9254031055900622,2.1087928571428574,3.6609489795918373,3.3885714285714283,2.5439304029304024,2.8356418484792147
27-1025.00,Interior Designers,2.859665517241379,2.1540314285714284,2.317831677018633,1.7879742857142857,3.5323014285714285,2.9428571428571426,2.1771802197802206,2.607628813969389
27-1026.00,Merchandise Displayers and Window Trimmers,3.272860098522168,3.1428314285714283,1.651008074534161,2.194857142857143,3.157413265306122,2.654285714285714,2.7272322344322353,2.7604942186210666
27-1027.00,Set and Exhibit Designers,2.828980295566503,2.09102,1.9894347826086958,1.9612514285714284,3.3557348979591834,2.774285714285714,2.548883516483517,2.5736185704765355
27-2011.00,Actors,3.3350192118226607,3.0827314285714285,1.406863354037267,2.434801428571429,3.4272059183673464,2.9385714285714286,2.6309787545787544,2.8432710609761838
27-2012.00,Producers and Directors,2.7345408866995085,2.732797142857143,2.335685093167702,1.5441699999999998,3.5406328571428567,2.975714285714286,2.2271344322344326,2.6683941642997184
27-2012.03,Media Programming Directors,2.8349817733990155,2.853731428571429,2.2653335403726707,1.6047542857142858,3.6267859183673465,3.3228571428571425,2.2100505494505494,2.7804126616483753
27-2012.04,Talent Directors,3.0813596059113304,3.1076142857142854,1.7811944099378882,1.671131428571428,3.7032348979591836,2.552857142857143,2.4584527472527475,2.708403242947992
27-2012.05,Media Technical Directors/Managers,2.820960591133005,2.86972,2.2500198757763967,1.4869628571428573,3.2870920408163267,3.414285714285714,2.405826373626373,2.7640952669854237
27-2021.00,Athletes and Sports Competitors,3.1874729064039413,3.2461742857142855,2.024152173913043,1.6543257142857142,2.9207024489795907,3.27,2.4797717948717954,2.7969660042153173
27-2022.00,Coaches and Scouts,2.7669285714285716,2.9815657142857144,2.1382869565217395,1.7367028571428578,3.36181693877551,2.705714285714286,2.129178754578755,2.6145653353695995
27-2023.00,"Umpires, Referees, and Other Sports Officials",3.210250738916256,3.8460657142857144,1.6705863354037265,2.254885714285714,3.4045746938775503,2.6185714285714288,2.760893406593407,2.8995291737341695
27-2031.00,Dancers,3.4658955665024633,3.407488571428571,1.2794869565217388,2.399985714285714,3.0173122448979597,3.247142857142857,2.914783882783883,2.9381978783512483
27-2032.00,Choreographers,3.0612024630541868,2.59188,1.7251770186335407,1.8483485714285717,3.1987563265306123,3.0685714285714285,2.0813945054945058,2.6110518389823927
27-2041.00,Music Directors and Composers,2.9957024630541875,2.7690942857142855,1.866480745341615,1.8430485714285711,3.520660204081632,3.0228571428571427,2.4170443223443216,2.730899551527611
27-2042.00,Musicians and Singers,3.274233990147783,3.227862857142857,1.6713130434782604,2.685288571428572,3.4420975510204084,3.0685714285714285,2.894220512820513,2.975136683874703
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3.114633004926109,2.9027485714285715,1.9467571428571424,1.7355285714285715,3.503675102040816,3.391428571428572,2.3664201465201473,2.8296358094516325
27-3023.00,"News Analysts, Reporters, and Journalists",3.0709266009852216,3.203957142857143,1.9148086956521737,1.9457028571428574,3.487928979591837,3.2871428571428574,2.489337728937728,2.8813022945638638
27-3031.00,Public Relations Specialists,2.9133896551724137,2.836662857142857,2.0099763975155276,1.611367142857143,3.693295714285714,2.9185714285714286,1.9499703296703297,2.65484642319225
27-3041.00,Editors,2.8200738916256154,2.929457142857143,1.9335819875776394,1.9065028571428573,3.6543695918367347,3.2171428571428575,2.4598435897435893,2.8069986883100837
27-3042.00,Technical Writers,3.015390147783251,3.2095857142857147,2.0210962732919255,2.2579614285714285,3.6966742857142862,3.3757142857142854,2.7362413919413924,3.001732358287889
27-3043.00,Writers and Authors,3.0524216748768476,2.9726542857142855,1.5225888198757764,1.9891557142857144,3.672256326530613,2.994285714285714,2.4441780219780216,2.771258142638257
27-3043.05,"Poets, Lyricists and Creative Writers",2.9983916256157634,2.4928171428571426,1.7337254658385093,2.4953285714285713,3.7651873469387755,2.9600000000000004,3.0922908424908426,2.867208447412087
27-3091.00,Interpreters and Translators,3.053108374384237,3.3280257142857144,1.865701242236025,1.9037042857142858,3.5741120408163267,3.325714285714286,2.4252743589743595,2.8991614832069845
27-3092.00,Court Reporters and Simultaneous Captioners,3.296706896551724,3.91776,1.777472049689441,2.394997142857143,3.622510816326531,3.4271428571428575,2.8160201465201466,3.15062516959299
27-4011.00,Audio and Video Technicians,2.996972906403941,3.0209914285714285,2.1130981366459625,1.8399871428571428,3.2474130612244894,3.217142857142857,2.6857992673992666,2.831413598918751
27-4012.00,Broadcast Technicians,3.0154083743842364,3.119145714285714,2.2452968944099383,1.7978571428571426,3.1896416326530606,2.9985714285714287,2.6846875457875456,2.805362179507577
27-4014.00,Sound Engineering Technicians,3.0389620689655175,2.7836285714285713,2.0929763975155278,1.9456285714285713,3.300614489795918,3.3728571428571428,2.6587684981684983,2.845727969719614
27-4021.00,Photographers,3.08188472906404,2.8318628571428577,2.1019944099378876,1.9217757142857144,3.234946122448979,3.0542857142857147,2.4538597069597072,2.7536171676218406
27-4031.00,"Camera Operators, Television, Video, and Film",3.1530778325123157,3.008537142857143,1.900070186335404,2.0077028571428572,3.0900887755102033,3.1371428571428575,2.648908058608059,2.803297647199556
27-4032.00,Film and Video Editors,3.011698522167488,2.8304485714285716,2.0842776397515523,2.308687142857143,3.5386777551020403,2.9985714285714287,2.6637186813186813,2.8456922934776725
29-1011.00,Chiropractors,2.772375369458128,3.339962857142857,2.27579751552795,1.1248057142857144,3.394606734693877,3.2385714285714284,2.2732113553113558,2.754798056186585
29-1021.00,"Dentists, General",2.468256157635467,3.069157142857143,2.5303,0.8226328571428576,2.908778571428572,3.585714285714286,1.9965113553113558,2.618841626942024
29-1022.00,Oral and Maxillofacial Surgeons,2.546521674876847,3.1144857142857143,2.5285627329192546,0.8115714285714279,3.036224285714286,3.1614285714285715,1.9428615384615378,2.56231311243554
29-1023.00,Orthodontists,2.7012325123152707,3.148342857142857,2.1694993788819876,1.0160042857142857,3.2956389795918364,3.5285714285714285,2.1448355311355316,2.717772134201737
29-1024.00,Prosthodontists,2.8319438423645327,2.869968571428571,2.533460248447205,0.8708542857142856,3.066463265306122,3.398571428571429,2.0032615384615386,2.6358913217645497
29-1031.00,Dietitians and Nutritionists,2.6991931034482763,3.201174285714286,2.2701484472049693,1.8293142857142852,3.6305500000000004,2.5857142857142854,2.2211194139194137,2.6898946508970787
29-1041.00,Optometrists,2.58954630541872,3.3360685714285716,2.5690844720496897,1.2258185714285714,3.4167869387755094,3.3728571428571428,2.070594871794871,2.7660112360319054
29-1051.00,Pharmacists,2.662409852216749,3.523762857142857,2.2460534161490684,1.185657142857143,3.472784693877551,3.721428571428572,2.3024135531135532,2.881662413638942
29-1071.00,Physician Assistants,2.582745320197044,3.377925714285714,2.544762732919254,1.065422857142857,3.2857575510204065,3.107142857142857,1.9389282051282053,2.660250649029488
29-1071.01,Anesthesiologist Assistants,2.809356650246305,3.3622742857142858,2.3226503105590064,1.4228942857142854,2.960757346938775,3.2314285714285718,2.45216043956044,2.7585224822820145
29-1081.00,Podiatrists,2.562618719211823,3.146377142857143,2.354645341614907,0.9923514285714283,3.259361224489795,3.1914285714285713,2.1177036630036628,2.635894503738711
29-1122.00,Occupational Therapists,2.7756945812807885,2.8839057142857145,2.3208031055900626,1.3807485714285712,3.3281457142857143,2.52,2.161293406593406,2.546511080168707
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",2.8975472906403943,3.1827742857142853,1.978085714285714,1.73489,3.323373673469387,2.0928571428571425,2.4533417582417583,2.5684245512098736
29-1123.00,Physical Therapists,2.8206049261083743,3.212294285714286,2.166225465838509,1.1324171428571432,3.2948493877551024,2.8214285714285716,2.1533695970695965,2.6163177046523836
29-1124.00,Radiation Therapists,2.8981167487684734,3.309834285714286,2.4825900621118007,1.4492771428571425,2.9971424489795906,4.0928571428571425,2.296694505494506,2.937026347411851
29-1125.00,Recreational Therapists,2.8930689655172417,3.019894285714286,2.0018397515527946,1.8700157142857141,3.285441632653061,2.442857142857143,2.07745641025641,2.5671361692764294
29-1126.00,Respiratory Therapists,2.848867487684729,3.374505714285714,2.351375776397515,1.4282371428571432,3.038060204081632,3.204285714285714,2.3246234432234436,2.7567269621739365
29-1127.00,Speech-Language Pathologists,2.632633497536946,3.0581857142857145,2.2946416149068325,1.4740085714285711,3.523621632653061,2.682857142857143,2.284549816849817,2.6382850464037997
29-1128.00,Exercise Physiologists,2.804495566502463,3.2426199999999996,2.094166459627329,1.7945985714285713,3.359360612244898,2.6942857142857144,2.185223443223444,2.6664885892583534
29-1129.01,Art Therapists,2.8953059113300497,2.7443999999999997,2.1917285714285715,1.6943700000000002,3.4745891836734697,2.3771428571428572,2.0997849816849814,2.5461504400747037
29-1129.02,Music Therapists,2.8967142857142854,2.7385200000000003,2.041172670807453,1.940684285714286,3.395382040816326,2.44,2.190519413919414,2.569356056719678
29-1131.00,Veterinarians,2.7031448275862067,3.42096,2.2145260869565218,1.0357214285714287,3.0450622448979594,3.084285714285714,2.2427531135531136,2.65366992231553
29-1141.00,Registered Nurses,2.6242029556650253,3.2597514285714286,2.385614906832298,1.2937314285714279,3.204749591836734,3.104285714285715,2.026163736263736,2.656021933248054
29-1141.01,Acute Care Nurses,2.6290418719211823,3.2883085714285714,2.2642111801242235,1.3143285714285717,3.1201148979591835,3.1557142857142852,1.988427472527472,2.642880754373598
29-1141.02,Advanced Practice Psychiatric Nurses,2.6509064039408874,3.11334,2.3769062111801245,1.42074,3.6186885714285713,3.0342857142857147,1.9723959706959708,2.68992140588497
29-1141.03,Critical Care Nurses,2.631927586206896,3.2391914285714285,2.4097465838509318,1.2569514285714285,3.0183967346938765,3.1557142857142857,1.9357153846153854,2.6215973284982312
29-1141.04,Clinical Nurse Specialists,2.612410837438424,3.193085714285714,2.4850621118012426,1.193282857142857,3.287179795918367,2.6942857142857144,1.8742179487179484,2.5517257842056207
29-1151.00,Nurse Anesthetists,2.50706157635468,3.177074285714286,2.737339130434782,1.000574285714285,2.9839593877551023,3.531428571428571,1.9889655677655669,2.678636178539066
29-1161.00,Nurse Midwives,2.627059113300493,3.315028571428571,2.48396149068323,1.1022314285714288,3.243051020408163,2.7942857142857145,1.9264930402930407,2.584221196597149
29-1171.00,Nurse Practitioners,2.5286418719211823,3.2487371428571428,2.514768944099379,1.116179999999999,3.2501755102040804,3.0557142857142856,1.9336948717948723,2.6184251610693865
29-1181.00,Audiologists,2.606533004926108,3.28816,2.5275795031055903,1.4863528571428573,3.428523265306122,2.7971428571428576,1.9472838827838825,2.651396830405833
29-1211.00,Anesthesiologists,2.4709842364532024,3.2746257142857145,2.64622049689441,0.9247671428571431,3.053977755102041,3.291428571428571,2.1488238095238095,2.6576462055655847
29-1213.00,Dermatologists,2.7153024630541878,3.43748,2.1671565217391304,0.9787599999999994,3.3922273469387756,2.8299999999999996,2.1227322344322346,2.630752958837692
29-1214.00,Emergency Medicine Physicians,2.379123645320197,3.090802857142857,2.4714745341614903,0.9015142857142866,3.1195216326530604,3.2342857142857144,1.6696128205128198,2.5230151681890605
29-1215.00,Family Medicine Physicians,2.5847241379310346,3.5411314285714286,2.222583229813664,0.9119385714285722,3.5163989795918367,2.7542857142857144,2.2232505494505492,2.644135087313094
29-1216.00,General Internal Medicine Physicians,2.457546798029557,3.267728571428571,2.4477198757763965,1.1440485714285713,3.3794771428571426,3.0157142857142856,2.1834956043956035,2.6555569193699853
29-1217.00,Neurologists,2.326711822660098,2.9608628571428572,2.7814863354037267,0.7509371428571425,3.580691020408164,3.0,1.8319227106227105,2.5582706094511614
29-1218.00,Obstetricians and Gynecologists,2.4266487684729072,3.286482857142857,2.535342857142857,0.9088857142857147,3.2984495918367345,2.9114285714285715,1.9436413919413913,2.569991962837655
29-1221.00,"Pediatricians, General",2.619631034482759,3.510337142857143,2.174978260869566,1.0604085714285718,3.4262571428571427,2.698571428571429,2.06669304029304,2.6066907230176124
29-1222.00,"Physicians, Pathologists",2.3809399014778325,3.15046,2.5906086956521737,1.2375942857142852,3.3957624489795917,3.7485714285714287,2.3799230769230775,2.828597397958007
29-1223.00,Psychiatrists,2.57760591133005,3.1459771428571432,2.3127000000000004,1.2504314285714289,3.657921224489796,2.5828571428571427,1.8866783882783889,2.563111971471878
29-1224.00,Radiologists,2.3802418719211818,3.272382857142857,2.554922360248447,1.1788199999999995,3.352055714285714,3.5942857142857143,2.136886446886447,2.7634664124174178
29-1229.01,Allergists and Immunologists,2.515111330049261,3.149451428571429,2.3790428571428572,0.9924757142857148,3.52485693877551,3.0742857142857143,2.1198084249084244,2.6483932183456935
29-1229.02,Hospitalists,2.43817684729064,3.27516,2.564253416149068,0.9620057142857146,3.373461632653061,2.932857142857143,1.7956351648351645,2.5715623883317367
29-1229.03,Urologists,2.403050738916257,3.0368914285714284,2.8648540372670808,0.7068199999999996,3.207974897959183,3.4171428571428573,1.8698183150183145,2.6182562822250572
29-1229.04,Physical Medicine and Rehabilitation Physicians,2.54820197044335,3.0638685714285714,2.5635068322981365,0.9162342857142853,3.384511020408163,2.968571428571429,1.9324842490842484,2.5810482692201777
29-1229.05,Preventive Medicine Physicians,2.2979645320197046,2.9500828571428572,2.598916770186335,1.0370185714285718,3.532728775510204,2.7914285714285714,1.748260805860805,2.5012347940272406
29-1229.06,Sports Medicine Physicians,2.5003054187192117,2.9577,2.5827198757763976,0.8414171428571438,3.1678702040816327,2.8614285714285717,1.906773992673993,2.494596858470294
29-1241.00,"Ophthalmologists, Except Pediatric",2.4084236453201973,3.0740285714285713,2.701586956521739,0.7584985714285715,3.1893279591836734,3.4357142857142864,1.8807501831501838,2.616030963800282
29-1291.00,Acupuncturists,3.062722167487685,3.3482399999999997,1.9862049689440995,1.6453600000000002,3.4421195918367347,2.6628571428571424,2.606840659340659,2.7647162882656002
29-1292.00,Dental Hygienists,3.149855665024631,3.40296,2.0010155279503103,1.743607142857143,3.131479999999999,3.361428571428571,2.5849102564102564,2.8871288695816926
29-1299.01,Naturopathic Physicians,2.6089334975369463,3.0885371428571426,2.3577360248447206,1.3016000000000005,3.5733718367346934,2.617142857142857,2.2047897435897434,2.6107070070208227
29-1299.02,Orthoptists,2.837647290640394,3.417162857142857,2.022157763975155,1.8064042857142861,3.4702114285714285,2.865714285714286,2.279951282051283,2.7567449908726958
29-2011.00,Medical and Clinical Laboratory Technologists,2.639411822660099,3.4798142857142857,2.641329192546584,1.405554285714286,3.1349724489795925,3.718571428571429,2.5088776556776553,2.9128640654951177
29-2011.01,Cytogenetic Technologists,2.7848817733990154,3.486297142857143,2.2354285714285713,1.6482371428571425,3.343055918367347,3.712857142857143,2.826999267399266,2.997123115303416
29-2011.02,Cytotechnologists,2.9913241379310342,3.7262142857142857,1.9979826086956523,1.853767142857143,3.3631212244897952,3.427142857142857,2.95742967032967,3.0263169443535687
29-2011.04,Histotechnologists,3.092124630541872,3.5527571428571427,1.9856204968944102,1.8432699999999995,3.154255306122449,3.7971428571428567,2.918932600732601,3.0500280731561222
29-2012.00,Medical and Clinical Laboratory Technicians,3.0079866995073887,3.4223857142857144,2.315670186335404,1.8079357142857146,3.1741785714285706,3.5942857142857143,2.6630831501831502,2.9713628532299783
29-2012.01,Histology Technicians,3.2374177339901475,3.706045714285714,1.8938788819875783,1.9214971428571426,3.1574273469387757,3.8042857142857147,3.0036007326007326,3.108068474513921
29-2031.00,Cardiovascular Technologists and Technicians,2.957553201970444,3.4776457142857145,2.1680229813664598,1.6529871428571425,3.1463410204081628,3.512857142857143,2.510618681318682,2.8984962336912394
29-2032.00,Diagnostic Medical Sonographers,2.9701970443349763,3.4220914285714286,2.0758447204968937,1.79427,3.153755102040816,3.5742857142857147,2.5032014652014642,2.9092553709291353
29-2033.00,Nuclear Medicine Technologists,2.9155029556650245,3.4807371428571425,2.1572447204968945,1.5289657142857145,3.1908208163265295,3.474285714285714,2.411745421245421,2.863299136749521
29-2034.00,Radiologic Technologists and Technicians,3.1002349753694585,3.644011428571429,1.956647826086957,1.699502857142857,3.0541281632653057,3.3785714285714286,2.4135776556776554,2.873122187469844
29-2035.00,Magnetic Resonance Imaging Technologists,3.019254187192118,3.378097142857143,2.2222776397515527,1.5616971428571431,3.1655422448979587,3.6557142857142852,2.4361871794871788,2.9094024485688865
29-2036.00,Medical Dosimetrists,2.5927931034482756,3.0080142857142858,2.3760024844720498,1.4555142857142869,3.576493673469388,3.7728571428571422,2.6124128205128203,2.9061801880617772
29-2051.00,Dietetic Technicians,3.108935467980296,3.305817142857143,2.1130813664596273,1.6632414285714292,3.1533671428571433,3.2714285714285714,2.435801465201465,2.832506176623227
29-2052.00,Pharmacy Technicians,3.0860857142857143,3.66036,2.108182608695652,1.8827085714285716,3.33584918367347,3.6242857142857146,2.5042432234432233,3.0119269790799263
29-2053.00,Psychiatric Technicians,3.1156512315270932,3.5421771428571427,1.8692732919254653,2.1863914285714285,3.3586493877551016,2.5871428571428576,2.250799267399268,2.763086597909052
29-2055.00,Surgical Technologists,3.0478374384236457,3.4137257142857145,2.1497180124223605,1.382022857142858,2.937439387755102,3.335714285714286,2.5411769230769234,2.8113438636305865
29-2056.00,Veterinary Technologists and Technicians,2.921848768472907,3.440297142857143,2.2097354037267083,1.7116085714285716,2.9337616326530616,2.9528571428571433,2.482867032967033,2.749522012629478
29-2057.00,Ophthalmic Medical Technicians,3.225877832512315,3.7524828571428572,1.850362732919255,1.8789871428571425,3.4260289795918366,3.168571428571429,2.4964663003663006,2.941777668733922
29-2061.00,Licensed Practical and Licensed Vocational Nurses,2.881508866995074,3.45572,2.188396894409938,1.4665742857142852,3.2156616326530605,3.275714285714286,2.2511556776556776,2.7912469017508514
29-2081.00,"Opticians, Dispensing",3.0314029556650244,3.2445514285714285,2.32993354037267,1.7472585714285715,3.4402126530612236,3.315714285714286,2.135306227106227,2.848583057983567
29-2091.00,Orthotists and Prosthetists,2.7088059113300496,2.746742857142857,2.418490683229814,1.428565714285714,3.050204285714285,2.9857142857142853,2.1940095238095236,2.5868128835939173
29-2092.00,Hearing Aid Specialists,3.104129064039409,3.461011428571428,2.0928819875776394,1.6767757142857143,3.4716363265306125,2.8971428571428572,2.4132036630036633,2.823891413936674
29-2099.01,Neurodiagnostic Technologists,2.9089443349753696,3.5356485714285713,2.4164055900621118,1.6825457142857148,3.153493673469387,3.2357142857142853,2.362272893772894,2.8510919086245727
29-2099.05,Ophthalmic Medical Technologists,3.1051768472906405,3.679302857142857,1.8881242236024842,1.9253928571428567,3.398576530612245,2.9,2.349437728937729,2.8412258026720547
29-2099.08,Patient Representatives,3.0345886699507387,3.4774257142857143,2.223251552795031,2.0376699999999994,3.533934897959184,3.1585714285714284,2.1718893772893764,2.890482239916541
29-9091.00,Athletic Trainers,2.8565502463054186,3.1408628571428574,2.1183428571428573,1.2197614285714287,3.1236057142857145,3.0685714285714285,2.293109890109891,2.6596440204622964
29-9092.00,Genetic Counselors,2.6760039408867,3.4302971428571425,2.047926708074534,1.9110042857142862,3.750651836734694,2.6399999999999997,2.258952014652016,2.741278839648465
29-9093.00,Surgical Assistants,2.9211029556650248,3.343114285714286,2.3311701863354037,1.5482085714285718,2.862786122448979,3.06,2.3362820512820512,2.7194306880429484
29-9099.01,Midwives,2.8101891625615765,3.3151314285714286,2.429473291925466,1.305567142857143,3.363143673469387,2.39,2.1228498168498158,2.593201155696092
31-1121.00,Home Health Aides,3.1987625615763546,3.4322342857142853,1.8059757763975153,1.8939714285714286,3.3309022448979593,2.8242857142857143,2.628204761904762,2.8233674414680414
31-1122.00,Personal Care Aides,3.270236945812808,3.4043114285714284,2.044460248447205,1.810835714285714,3.2091208163265303,2.9757142857142855,2.427747619047619,2.827384974879907
31-1131.00,Nursing Assistants,3.348281280788177,3.575522857142857,1.7893770186335407,1.8500642857142857,3.182396734693877,3.182857142857143,2.6089428571428566,2.907787118471376
31-1132.00,Orderlies,3.554564532019704,3.811362857142857,1.5998987577639754,1.7620871428571427,2.9943244897959183,3.6271428571428572,2.7152164835164836,3.022947415861928
31-1133.00,Psychiatric Aides,3.1367847290640394,3.3522600000000002,1.9660000000000002,1.7717785714285719,3.2139500000000005,2.7028571428571433,2.3017765567765567,2.7150649785903753
31-2011.00,Occupational Therapy Assistants,3.0452807881773407,3.1493828571428573,1.964319875776397,1.364394285714286,3.2223420408163266,3.3085714285714283,2.344762637362638,2.7588509503882284
31-2012.00,Occupational Therapy Aides,3.231518719211823,3.36688,1.9785291925465835,1.7411314285714283,3.238165918367346,2.6957142857142857,2.3707604395604394,2.7422076808255995
31-2021.00,Physical Therapist Assistants,3.0794862068965525,3.258137142857143,2.1155105590062115,1.5811728571428567,3.233546734693877,2.661428571428572,2.2973263736263734,2.682228524611713
31-2022.00,Physical Therapist Aides,3.2957827586206894,3.5061114285714288,1.9244857142857141,1.896877142857143,3.2860677551020396,2.545714285714286,2.580910256410256,2.791609972662805
31-9011.00,Massage Therapists,3.341131527093596,3.4503942857142853,1.7746198757763973,1.9347028571428568,3.393135306122449,2.6514285714285717,2.802484249084249,2.8492897927798264
31-9091.00,Dental Assistants,3.173987192118227,3.3960999999999997,2.2028024844720493,1.8503599999999998,3.083395714285714,3.1271428571428577,2.3761102564102563,2.835183794297906
31-9092.00,Medical Assistants,2.9249571428571426,3.27658,2.473683229813665,1.6867485714285722,3.344866326530612,2.9585714285714286,2.311436996336996,2.7864335356972223
31-9093.00,Medical Equipment Preparers,3.151637931034483,3.554348571428571,2.5249173913043483,1.4937828571428575,2.9137322448979597,3.595714285714286,2.6905490842490836,2.9675530567290926
31-9094.00,Medical Transcriptionists,3.209502463054187,3.9022285714285716,1.8561968944099383,1.9491457142857143,3.544883673469388,3.3500000000000005,2.8246549450549447,3.072724708820629
31-9095.00,Pharmacy Aides,3.3274689655172414,3.602665714285714,2.0981757763975155,1.8939828571428565,3.39189387755102,3.262857142857143,2.4078252747252753,2.9612653667373534
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,3.2381453201970443,3.6182742857142856,1.9803670807453417,1.8935514285714286,2.879362244897958,3.0100000000000002,2.5825406593406592,2.8371402274541695
31-9097.00,Phlebotomists,3.1138541871921186,3.5484114285714283,2.213042857142857,1.4849714285714284,3.1152857142857138,3.7014285714285715,2.2617000000000007,2.9159748423645317
31-9099.01,Speech-Language Pathology Assistants,3.0488995073891627,3.22276,1.851294409937888,2.074127142857143,3.6039926530612245,2.6214285714285714,2.618311355311356,2.7909223969294787
31-9099.02,Endoscopy Technicians,3.134615270935961,3.53142,2.1724968944099374,1.7471999999999994,3.0550130612244892,3.4499999999999997,2.573664102564102,2.9261765546496763
33-1011.00,First-Line Supervisors of Correctional Officers,2.920052709359606,3.3374457142857143,2.4636881987577635,1.2761342857142863,3.0352597959183667,2.858571428571428,1.8091479853479853,2.610982464898241
33-1012.00,First-Line Supervisors of Police and Detectives,2.7380532019704438,3.172182857142857,2.4260602484472047,1.127865714285714,2.873256734693877,2.9,1.7394333333333347,2.5138315153443687
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,2.7877467980295565,2.9938,2.5433913043478267,0.8817042857142852,2.5227508163265306,2.914285714285714,1.8352399267399262,2.446297333027756
33-1091.00,First-Line Supervisors of Security Workers,2.946927093596059,3.4400057142857143,2.1877863354037266,1.0602914285714284,3.181031836734694,3.184285714285714,2.137331501831501,2.7174593412218537
33-2011.00,Firefighters,2.9141945812807886,3.331791428571429,2.245531055900621,1.3349314285714287,2.3054255102040813,3.032857142857143,2.247999267399268,2.5845292951369685
33-2021.00,Fire Inspectors and Investigators,2.868229064039409,3.304674285714286,2.3641024844720495,1.4494828571428569,2.984509387755102,2.924285714285714,2.2165619047619045,2.672311873359239
33-2022.00,Forest Fire Inspectors and Prevention Specialists,2.9769152709359608,3.3204800000000003,2.1739633540372667,1.153368571428571,2.705385714285714,3.3685714285714288,2.1611,2.6810296260441207
