time_spent,first_deposit_amount,user_id,churned,risk_tolerance_high,risk_tolerance_low,risk_tolerance_medium,investment_experience_extensive,investment_experience_good,investment_experience_limited,investment_experience_none,liquidity_needs_not_important,liquidity_needs_somewhat_important,liquidity_needs_very_important,platform_Android,platform_both,platform_iOS,instrument_type_first_traded_adr,instrument_type_first_traded_etp,instrument_type_first_traded_mlp,instrument_type_first_traded_other,instrument_type_first_traded_reit,instrument_type_first_traded_stock,time_horizon_long,time_horizon_medium,time_horizon_short,first_trade,last_trade,trading_span,total_trades,time_per_trade,trades_per_day,max_daily_change,min_daily_change,max_daily_abs_change,mean_daily_change,balance_on_last_active_day,total_active_days
63.9878166667,100.0,5561b1e99efaf20a76baa54865362556,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.25391990740753967,1.4444444444444444,4009.12,-3990.6,4009.12,9.826978021978022,3949.44,252
0.0,100.0,20180506d1dcfcf3c144efd7450246c9,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,135.05,-134.05,135.05,-0.19015109890109894,68.49,252
17.7411166667,50.0,fbad1dcd9481a625ca1848002031f830,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,222,0.0799149399400901,1.6396396396396395,112.8,-113.75,113.75,0.1531152647975078,99.15,222
10.221,1800.0,6d8066a0e7de0a667b255e3934c4e0b4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,221,0.04624886877828054,1.6470588235294117,2047.0700000000002,-2205.02,2205.02,-4.600377358490566,25.48,221
7.55766666667,250.0,f4f278a9c13e8dd94c2f3b2e0b76f8bc,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,152,0.04972149122809211,2.3947368421052633,1265.14,-1265.14,1265.14,3.69440366972477,1052.47,152
0.0,1000.0,ac38f8dc96e69e79e1d55b140aae425d,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,5541.96,-5587.26,5587.26,10.081483516483516,5571.24,252
25.4128,1000.0,2ecf0856e0a32f8160e419d1d0d88783,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,252,0.10084444444444444,1.4444444444444444,2579.42,-2543.86,2579.42,2.9331318681318677,2158.91,252
0.0,100.0,dba39639ec5fdda7a63671383a16812e,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,472.14,-471.94,472.14,0.5081043956043956,485.24,252
50.7689833333,200.0,8b751009728923081a91f3005e75a8d9,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,114,0.44534195906403506,3.192982456140351,177.49,-174.42,177.49,-1.010061728395062,19.95,114
6.18138333333,100.0,a3239e3a32e7c2078e5869f5802f27c9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.024529298941785717,1.4444444444444444,160.46,-158.09,160.46,0.13887362637362635,167.47,252
18.5257166667,500.0,a2e46cf0f0f927824ef8cbd761957437,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.07351474867738095,1.4444444444444444,2409.52,-2355.28,2409.52,6.419175824175824,2813.08,252
21.80805,5000.0,4d1773da806e05bba86eebf8403287db,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,252,0.08653988095238095,1.4444444444444444,14584.93,-14465.12,14584.93,14.460576923076925,13078.59,252
265.474866667,100.0,1ed4c03fac37fe92a13918f86821340d,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,164,1.6187491869939026,2.2195121951219514,1006.98,-1004.41,1006.98,-0.2162962184873952,37.28,164
62.53145,500.0,c81174f58da942bd579b46091f8c7cb7,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.2481406746031746,1.4444444444444444,2713.29,-2700.04,2713.29,5.843516483516483,2673.81,252
30.9448,300.0,5464f1bf4538a80de1313e2caf09bdd5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,251,0.12328605577689243,1.450199203187251,17465.35,-17332.25,17465.35,26.73932132963989,17522.13,251
52.5529333333,100.0,e745b60190f3b054389313cad4c40cff,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,59,0.8907276836152542,6.169491525423729,191.53,-191.53,191.53,1.4345348837209302,200.53,59
7.5625,20.0,c0f07b27f8549e11fca1a913a1dbd9e7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.030009920634920636,1.4444444444444444,30.200000000000003,-31.159999999999997,31.159999999999997,-0.018104395604395612,33.75,252
35.84075,40.0,dc95e49db51dc657aadf5e31de0c3c1f,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,15,2.3893833333333334,24.266666666666666,104.86,-111.06,111.06,3.4492571428571432,107.59,15
108.940966667,0.6,491a7c76b42caebffeb07371d77ab68e,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,138,0.7894272946884058,2.63768115942029,1380.14,-1363.47,1380.14,0.9655329949238578,221.93,138
108.55535,500.0,00384fa9be6fdca1b786bae70d78f88f,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,124,0.8754463709677419,2.935483870967742,509.0,-496.97,509.0,-0.45301136363636374,426.24,124
0.0,2000.0,183d3f6e71e0ad40a0ed50958d042b67,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,204,0.0,1.7843137254901962,158462.93,-158333.6,158462.93,358.53122033898313,155309.73,204
41.9583333333,50.0,bbe191f0b85624806b65bb7218726f00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.16650132275119048,1.4444444444444444,21.14,-21.79,21.79,-0.028983516483516485,16.24,252
27.3872166667,100.0,8c2246097820574a057151b69bb6f9a5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,111,0.24673168168198198,3.279279279279279,215.9,-211.34,215.9,0.590989010989011,207.56,111
24.7451,25.0,4b73adec16efb51118f69e865513a643,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,198,0.12497525252525253,1.8383838383838385,17.44,-17.66,17.66,-0.010662020905923353,22.22,198
2.38788333333,100.0,b2ecc471ab4b20f06754cd58e300cbb6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,252,0.009475727513214285,1.4444444444444444,220.16,-217.9848,220.16,0.316054945054945,317.544,252
1.28921666667,50.0,72d740929ef54f5fae8e2a7aad1b65a9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.005115939153452381,1.4444444444444444,170.2071,-162.6,170.2071,0.19936291208791213,154.1801,252
14.8609333333,20.0,7d45d0028650185f557075bc0781a248,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,171,0.08690604288479532,2.128654970760234,246.65,-243.28,246.65,0.5908815426997246,255.87,171
5.5569,100.0,e44963da1824f77fd74f71a89c61e6ad,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.022051190476190474,1.4444444444444444,206.62,-212.42,212.42,-0.13214285714285712,149.04,252
55.2734333333,200.0,0623537f93951d6e0d6b9c07c8176f94,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,163,0.3391008179957055,2.233128834355828,1950.86,-1951.01,1951.01,-1.0700427350427355,27.25,163
0.0,100.0,09a44bc9594f8619de38cde31ae27e03,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,9173.46,-9176.7,9176.7,21.890715109890113,8515.6159,252
35.83795,200.0,9cf130745be77346809ab694f66b830f,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,179,0.20021201117318435,2.0335195530726256,13591.55,-13581.3,13591.55,16.034247104247108,4363.9,179
0.0,40.0,b300a57a8097d1c0def64612d03b5ec7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,1981.75,-1965.2,1981.75,5.145082417582418,1968.92,252
0.0,2000.0,c9e62425def1b3d43ffb86368402eaa0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,1544.35,-1544.35,1544.35,0.03043956043956024,1553.35,252
13.5114833333,20.0,312e12e9385c43d867585b77d33e9b45,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2016-08-18,2017-08-17,364,251,0.05383061088964143,1.450199203187251,937.66,-949.17,949.17,2.3881163434903048,882.11,251
0.0,100.0,f28db093a5e9803b994447a8caf817a4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,3365.3,-3376.07,3376.07,6.27456043956044,3293.13,252
14.85395,150.0,15e1af203d9f3b509426fc6da1b2ee80,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,118,0.12588093220338983,3.0847457627118646,135.58,-136.75,136.75,-0.06380116959064326,137.06,118
91.2676666667,20.0,46aa978db12f1cfd160c601bee3530b8,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,182,0.5014706959708791,2.0,2474.7244,-2454.33,2474.7244,0.48739436619718307,172.78,182
44.0788166667,150.0,17d9490d6ad81e2cf52a74d958df7dec,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.17491593915357143,1.4444444444444444,668.916,-644.724,668.916,-1.5795714285714286,33.832,252
84.3153166667,1500.0,8e9830802dbb82f9a53103477f98d8da,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2016-08-18,2017-08-17,364,252,0.33458458994722223,1.4444444444444444,1895.73,-1895.32,1895.73,0.431618681318681,1858.7592,252
27.4387666667,20.0,3d8f56250a1169e13e941eb9d0376c32,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.10888399470912699,1.4444444444444444,38.48,-37.84,38.48,0.046703296703296704,37.0,252
0.0,10.0,e0c4e9f22a6a24048d0a55fcf62bbcbb,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,14.89,-14.809999999999999,14.89,0.005635164835164839,22.64,252
1.32731666667,50.0,d566f1bc65c92f7a1d4adf19fa8dab4d,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,222,0.005978903903918919,1.6396396396396395,256.42,-259.16,259.16,0.2954828660436137,144.85,222
51.5732333333,100.0,f406e8379b52d99f55215a6b62c93b55,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.20465568783055557,1.4444444444444444,3388.88,-3368.49,3388.88,-5.463012912087912,28.69,252
16.5011,100.0,9986eeb6682fcd1fb0b7a08e4b41259c,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,251,0.0657414342629482,1.450199203187251,1431.82,-1434.62,1434.62,-0.13559556786703583,373.29,251
21.0561166667,500.0,ff0684cfdbde4574231d90e370e333e2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,184,0.11443541666684783,1.9782608695652173,1076.56,-1077.63,1077.63,3.97157894736842,1067.62,184
10.68095,10.0,54fe48fbe6b91c861695f52825bdd7a9,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.04238472222222222,1.4444444444444444,12335.92,-12367.56,12367.56,20.874057692307694,12177.697,252
0.0,30.0,03dcd05df4f251f68953731f4c520285,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,7789.12,-7586.94,7789.12,14.167197802197801,7887.71,252
81.16225,20.0,14017dd521af735cca613aa9f4a7f637,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.32207242063492064,1.4444444444444444,502.74,-502.74,502.74,-0.13016483516483515,452.85,252
20.18845,500.0,6a72f3d36ac93db1ced1ad06c4bb0c10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,251,0.08043207171314741,1.450199203187251,2240.08,-2229.88,2240.08,4.588476454293629,2131.92,251
5.60858333333,500.0,6aaa15dd7aeec3d5ef831a7e04f5eb4d,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.022256283068769842,1.4444444444444444,4839.968,-4810.01,4839.968,9.100267857142857,4750.6575,252
18.91805,9.0,371d88c26e736aa1cb7eb9f9a696de40,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.07507162698412699,1.4444444444444444,108.43,-107.99,108.43,0.14489010989010992,104.5,252
0.737983333333,5.0,52040c9b7cd583e5a9275c45effded12,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,6,0.12299722222216668,60.666666666666664,12.48,-12.48,12.48,0.0,21.48,6
10.7182,200.0,97cdcf108d066974dfc9a07a90bde614,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.04253253968253968,1.4444444444444444,13479.9,-13458.2,13479.9,-1.0002197802197808,1179.93,252
0.0,25.0,43f5899f3573652af3a41dba40bce637,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,7703.22,-7725.9,7725.9,5.803461538461539,7312.18,252
56.4571166667,20.0,b4dafed9609514c2befd2026bd133229,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,124,0.4552993279572581,2.935483870967742,11.030000000000001,-11.02,11.030000000000001,-0.05028409090909091,11.08,124
2.90001666667,2500.0,852911679d22b19020ceda06eea6d18b,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.011508002645515873,1.4444444444444444,959.94,-972.86,972.86,-0.8398076923076925,688.0,252
0.0,250.0,563aa3f15a708d8f48c592cf6d4c8cfc,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,3592.744,-3611.714,3611.714,-1.9337505494505498,1722.4008,252
182.9652,10000.0,9c88a870994d05fcbdbecc8de8e301f5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2016-08-18,2017-08-17,364,252,0.726052380952381,1.4444444444444444,10354.54,-10371.34,10371.34,0.9064285714285728,10329.94,252
59.8152166667,75.0,84bdc292cfb6f9787aee9ea2fc5afc54,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,221,0.2706570889895928,1.6470588235294117,392.4,-415.144,415.144,0.28341346153846153,506.9725,221
2.02865,200.0,4bc92d70d67906d39f650cf967ef96bf,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.008050198412698412,1.4444444444444444,193.98,-193.87,193.98,-0.019752747252747248,196.01,252
33.2902333333,25.0,a992d10a35554a9b84050c2465ec4d4b,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,163,0.20423456032699389,2.233128834355828,17.18,-17.19,17.19,-0.0006837606837606844,24.84,163
19.1513333333,1500.0,7f0d90bb0d39ab00cb35af171a676acd,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,7,2.7359047618999996,52.0,1491.87,-1491.87,1491.87,0.0,1500.87,7
24.0105333333,50.0,491303aeafc1ee6e5210d537cc310395,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0952798941797619,1.4444444444444444,455.86,-452.69,455.86,-0.2631868131868132,355.83,252
0.0,75.0,bdc135e5098e2dff1ba6196b8f536065,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,362.56,-356.32,362.56,0.7619230769230768,354.27,252
18.5616166667,5.0,73f7cfadf2c5e269c5ed77788a4b1427,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,183,0.10142959927158471,1.989071038251366,282.88,-287.74,287.74,0.84319391634981,251.71,183
0.0,5000.0,4001484618dd6a5cc7990d227db02ffd,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,7979.31,-7873.3,7979.31,-9.559478021978022,545.95,252
5.99543333333,10.0,7a120fb746358323cc350737d1affeb3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,127,0.04720813648291339,2.8661417322834644,24.15,-23.200000000000003,24.15,0.09513513513513515,27.6,127
26.3836666667,75.0,f640309b9f45259acf20bc657a9c8a12,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,26,1.0147564102576925,14.0,184.41,-184.41,184.41,3.408857142857143,193.41,26
1.44513333333,50.0,e303a31d2cf43873773fb48148fce886,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,222,0.006509609609594595,1.6396396396396395,78.29,-78.29,78.29,0.044174454828660434,64.36,222
9.2872,20.0,9eea783c123b45369e4977e8d60058e0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,203,0.045749753694581285,1.793103448275862,115.57,-115.08,115.57,0.3307482993197279,117.06,203
18.5505666667,10.0,80b56aa3f6e5a09715eff368f930dd55,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,48,0.3864701388895833,7.583333333333333,2.76,-2.0299999999999994,2.76,-0.0013333333333333365,10.01,48
11.6208166667,50.0,1602e7cc8175aa43a62c0eb67b9c1c5c,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,248,0.046858131720564515,1.467741935483871,408.61,-405.59,408.61,0.8300558659217878,409.05,248
56.10345,200.0,4d1bb63cdc175e7ed42f8443507d6a9e,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,134,0.41868246268656717,2.716417910447761,16210.9,-16226.87,16226.87,80.77596062176167,15729.95,134
0.0,250.0,ad1ca1e9aad7a1d96280923561e9cd88,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,371.4144,-370.827,371.4144,-0.007390659340659352,376.8018,252
9.92483333333,100.0,43c4a622c63735fa9daa1cca892a2bf3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,191,0.05196247818497382,1.905759162303665,1488.31,-1440.52,1488.31,-0.1407246376811588,253.48,191
22.8558333333,8.0,198d9b28abbd28bb1e96535599e34012,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,116,0.19703304597672416,3.1379310344827585,18.35,-9.32,18.35,0.03452380952380954,24.12,116
19.5582333333,100.0,d24ef1f67de38de40251eddfd21ff8ee,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.07761203703690475,1.4444444444444444,111.49,-108.63,111.49,-0.07162087912087914,73.3,252
17.9123166667,0.01,6a5ff0b7c6ab566b9aedec824f209ea6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.07108062169325396,1.4444444444444444,428.53,-428.53,428.53,1.1154395604395604,437.53,252
68.3332166667,10.0,30bd0497fefe3904ca0bf902033f6e2b,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,184,0.371376177536413,1.9782608695652173,1237.1595,-1248.75,1248.75,3.6979714285714294,1085.3004,184
40.3922333333,13.65,cc0d0ca113b752abd429447b94d565b6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,228,0.17715891812850876,1.5964912280701755,32.265,-34.74,34.74,-0.003062310030395132,11.33,228
7.74795,500.0,a77b0152978f8591ed2fea5eb5a5d0cb,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,120,0.06456625,3.033333333333333,1077.43,-1105.76,1105.76,3.574764705882353,1086.43,120
18.25975,5.0,d3c66b4f4e08daec8a1e80c7890aa116,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,94,0.19425265957446808,3.872340425531915,125.38999999999999,-124.75999999999999,125.38999999999999,0.6840298507462688,116.18,94
28.3508333333,7.0,16f820b24c1bba6ea52a900478790e33,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.1125033068781746,1.4444444444444444,1074.3422,-1097.88,1097.88,1.5937846153846151,1037.8274,252
0.0,100.0,afaaadf7b7ccdce1f79eb554fead7ef5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,133.72,-134.68,134.68,0.007170329670329669,95.83,252
13.9463166667,600.0,0caa0aca8c33cfca1f451eccaf0d8587,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,161,0.0866230848863354,2.260869565217391,1056.47,-1036.22,1056.47,0.7771982758620692,721.22,161
0.0,10000.0,0d55f89a4ffa96057995f0642c84008e,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,212,0.0,1.7169811320754718,14166.7,-14301.78,14301.78,12.555439739413677,13479.64,212
11.1926166667,100.0,81ac3764bdae8cfb70a8f956957590e1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,183,0.061161839708743164,1.989071038251366,118.03,-118.03,118.03,0.04150943396226415,111.0,183
6.07251666667,5000.0,29ee05f6623e37fcc93b7a6f1b6e9590,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.02409728835980159,1.4444444444444444,25095.11,-24692.83,25095.11,51.76417582417582,23809.84,252
59.7169166667,100.0,c4fa3c7cce859d26710224815b8f378b,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,160,0.373230729166875,2.275,1772.44,-1568.24,1772.44,3.9897402597402594,1021.55,160
28.5122,300.0,885545f0c56482879b9358b9a6026ba2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,114,0.25010701754385967,3.192982456140351,2716.64,-2732.28,2732.28,13.594382716049385,2469.11,114
15.5225833333,500.0,2b9d1cd37ad9a8f23a7981dd740403f3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.06159755290992063,1.4444444444444444,649.32,-642.71,649.32,0.426565934065934,662.42,252
12.9283,200.0,8e29116117ced5c268af11ccaa41d500,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,138,0.09368333333333334,2.63768115942029,647.57,-636.16,647.57,1.5766169154228855,569.18,138
18.7777666667,10.0,1bf0390aedf435430f26c81bb2e130ff,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,50,0.375555333334,7.28,207.07,-207.07,207.07,2.635135135135135,205.25,50
0.0,500.0,f20ba04b3c276c78f7ef4e21e3cee689,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,23149.03,-22876.11,23149.03,28.065329670329668,22482.62,252
39.2301,1.0,57f629bc5e5a3b486a0ced47218c462d,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.155675,1.4444444444444444,921.6519,-906.58,921.6519,1.9209673076923075,803.7626,252
