O*NET-SOC Code,Title,"Determine Tasks, Priorities and Goals",Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Performing General Physical Activities Combined,Operations Monitoring Combined,"Guiding, Directing, and Motivating Subordinates Combined",Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Assisting and Caring for Others Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Fluency of Ideas Combined,Speaking Combined,Visual Color Discrimination Combined,Written Expression Combined,Operations Analysis Combined,Making Decisions and Solving Problems Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,"Monitoring Processes, Materials, or Surroundings Combined",Controlling Machines and Processes Combined,Flexibility of Closure Combined,Night Vision Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Reading Comprehension Combined,Active Learning Combined,Monitoring Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,"Judging the Qualities of Objects, Services, or People Combined","Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined,Monitoring and Controlling Resources Combined
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",3.39,3.86,1.55,2.01,2.87,2.96,3.44,3.57,3.41,1.58,1.3790285714285715,1.5239285714285713,1.1279142857142856,1.4542857142857144,1.16,1.5625,1.8078428571428573,2.6932142857142853,1.5508,1.3436571428571429,2.275,1.5508,1.1060714285714286,1.2142857142857144,1.0042857142857142,1.1017,1.0020571428571428,1.595,1.9741,1.4179428571428572,1.289285714285714,1.4320857142857142,1.2825,1.3785714285714286,1.157142857142857,1.25,1.030857142857143,1.3667285714285713,1.2631285714285714,1.5714285714285714,1.6403571428571428,1.2421428571428572,1.0,1.8916857142857144,1.0046428571428572,1.2468571428571429,1.3034857142857144,1.5712000000000002,1.3294,1.3571428571428572,1.1734857142857142,1.0020571428571428,1.0135714285714286,1.6248428571428573,1.5239285714285713,1.4542857142857144,1.4862,1.1885714285714286,1.625,1.32,1.5541999999999998,1.5239285714285713,1.0271428571428571,1.0020571428571428,1.3034857142857144,1.595,1.3839285714285714,1.1522285714285714,1.6723428571428571,1.6085714285714283,1.51,1.28,1.394285714285714,1.595,1.5433999999999997,1.1482,1.5625,1.4542857142857144,1.7514285714285711,1.1408,1.604285714285714,1.0,1.604285714285714,1.4210714285714283,1.3034857142857144,1.32,1.077357142857143,1.4397714285714285,1.6284571428571428,1.7142857142857144,1.1452
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2.67,3.78,1.82,2.99,3.61,2.67,3.69,3.58,3.0,2.51,1.2819142857142858,1.625,1.1992857142857145,1.6063428571428573,1.1257142857142857,1.7385714285714284,2.2845,2.945514285714286,1.335714285714286,2.1016000000000004,2.205357142857143,1.32,1.3465285714285715,1.1785714285714286,1.2464285714285714,1.2857142857142856,1.0020571428571428,1.8421428571428573,2.167685714285714,1.4628571428571429,1.394285714285714,2.152542857142857,1.2036571428571428,1.268571428571429,1.0803571428571428,1.197142857142857,1.310857142857143,2.2723285714285715,1.32,1.4821428571428572,1.25,1.16,1.0089285714285714,2.901185714285714,1.2678571428571428,1.6989,1.3008,2.498285714285714,2.485,1.32,1.0942857142857143,1.2142857142857144,1.2208,1.9072285714285715,1.3392000000000002,1.5693714285714286,2.09,1.16,1.4542857142857144,1.1734857142857142,1.595,1.302857142857143,1.0664285714285715,1.2000000000000002,1.32,1.7385714285714284,3.0332,1.5947142857142858,2.585514285714286,2.044642857142857,1.394285714285714,1.394285714285714,1.4350857142857143,1.604285714285714,2.820828571428572,1.5525428571428572,1.6391999999999998,1.28,1.7142857142857144,1.0942857142857143,1.6391999999999998,1.0664285714285715,1.6391999999999998,1.9927857142857144,1.3392000000000002,1.394285714285714,1.368,2.509585714285714,2.2480285714285717,1.822857142857143,1.7869
47-3016.00,Helpers--Roofers,2.79,2.85,2.27,1.65,2.93,3.25,3.47,2.62,3.17,1.85,2.194642857142857,1.595,1.5881142857142858,1.3571428571428572,1.3571428571428572,1.6714285714285717,2.2137,2.268342857142857,1.394285714285714,1.9835714285714283,2.1750857142857143,1.7036571428571428,1.5036999999999998,1.3785714285714286,1.3125,1.4691999999999998,1.0,1.9257142857142855,2.3214428571428574,1.6063428571428573,1.5207142857142857,2.2376571428571426,1.5357142857142858,1.4017857142857142,1.335714285714286,1.2857142857142856,2.3404857142857143,2.128,1.4542857142857144,1.537142857142857,1.5300000000000002,1.268571428571429,1.0,2.912,1.3125,2.3206285714285717,1.4821428571428572,2.6739571428571427,2.0864000000000003,1.8571428571428568,1.1734857142857142,1.1071428571428572,1.3125,2.2806,1.7036571428571428,1.595,2.6096285714285714,1.2363428571428572,1.5785714285714287,1.4017857142857142,1.6714285714285717,1.8057142857142856,1.1339285714285714,1.197142857142857,1.394285714285714,1.6714285714285717,2.7576285714285715,2.2656,2.8384857142857145,1.7857142857142856,1.4435714285714285,1.4435714285714285,1.4906285714285716,1.7142857142857144,2.4208857142857143,2.151685714285714,1.604285714285714,1.595,1.7934857142857146,1.28,1.6814285714285715,1.0992,1.7142857142857144,2.1332285714285715,1.5165142857142857,1.302857142857143,1.9746285714285716,1.9269,2.289957142857143,1.7142857142857144,1.9597714285714285
47-4011.00,Construction and Building Inspectors,4.04,4.08,1.56,3.92,4.25,2.92,3.6,4.92,2.52,3.96,2.68,2.7142857142857144,1.5874,1.0,1.8571428571428568,2.645714285714285,1.1282285714285714,2.1648,1.7200000000000002,1.8096,1.2857142857142856,1.8914285714285717,1.2114285714285713,1.1428571428571428,1.9657142857142855,1.0357142857142856,1.4821428571428572,2.782857142857143,2.9872,2.02,1.0,1.5750857142857142,1.268571428571429,1.8571428571428568,1.1785714285714286,1.7734857142857143,1.1097142857142857,1.6336000000000002,1.8571428571428568,2.524285714285714,1.8571428571428568,2.645714285714285,1.268571428571429,2.9090285714285717,1.7734857142857143,2.285942857142857,1.1106285714285715,2.1387428571428573,1.290057142857143,1.9449142857142856,1.16,1.0,1.7734857142857143,1.9801142857142853,1.0206285714285714,2.1492,2.029714285714286,1.5207142857142857,2.044642857142857,1.8057142857142856,1.9449142857142856,1.3392000000000002,1.0,1.1257142857142857,1.7734857142857143,1.9449142857142856,1.9270857142857143,2.5100571428571428,3.4196571428571434,2.645714285714285,1.22,2.7142857142857144,1.9449142857142856,1.8571428571428568,2.226971428571429,1.5259428571428573,2.596342857142857,1.0,2.0028571428571427,1.9642857142857144,1.9642857142857144,1.0442857142857145,2.524285714285714,2.456,2.7142857142857144,1.22,2.282742857142857,2.1024000000000003,2.9856,2.7142857142857144,1.5883428571428573
47-4011.01,Energy Auditors,3.83,4.17,1.24,3.66,3.55,2.93,2.69,4.48,3.31,3.21,2.956514285714286,2.524285714285714,1.2248285714285716,1.0135714285714286,2.023657142857143,2.524285714285714,1.6661285714285716,2.1839285714285714,1.8571428571428568,1.8287285714285717,1.5892857142857142,1.7734857142857143,2.2359857142857145,1.1607142857142858,2.1492,1.268571428571429,1.7200000000000002,2.4522285714285714,2.567157142857143,2.086428571428572,1.25,1.4114285714285713,1.22,1.8571428571428568,1.2142857142857144,1.822857142857143,1.4776285714285715,2.0816,2.19,2.4893714285714283,1.6665142857142858,2.7142857142857144,1.8057142857142856,2.8352,2.354914285714286,2.362857142857143,1.2036571428571428,2.8612,1.9581142857142857,2.125,1.147857142857143,1.0357142857142856,2.2928571428571427,1.8547,1.0089285714285714,2.4035714285714285,2.040914285714286,1.6875,1.8571428571428568,1.5357142857142858,1.8057142857142856,1.3785714285714286,1.0,1.2363428571428572,1.7734857142857143,2.044642857142857,2.0610285714285714,2.4161,3.260757142857143,2.7142857142857144,1.3785714285714286,2.596342857142857,1.9842857142857144,2.105,2.5640428571428573,1.8414285714285712,2.524285714285714,1.0442857142857145,2.0028571428571427,2.1357142857142857,2.0028571428571427,1.1607142857142858,2.524285714285714,2.176685714285714,2.7142857142857144,1.5785714285714287,2.1152,2.351,2.5445714285714285,2.7142857142857144,1.5906285714285713
47-4021.00,Elevator and Escalator Installers and Repairers,4.26,4.97,1.47,4.41,3.81,3.73,3.61,4.74,4.12,2.53,1.9537,2.071428571428572,1.0144,2.7142857142857144,1.9085714285714288,2.225714285714286,3.5543142857142858,3.2335571428571432,2.31,1.5075000000000005,2.275,2.2928571428571427,1.2655714285714286,1.4906285714285716,1.3571428571428572,1.3571428571428572,1.2363428571428572,2.375,2.4657714285714283,2.0608,2.105,1.4378857142857142,1.22,1.4435714285714285,1.197142857142857,1.4017857142857142,3.328771428571429,1.615,1.7734857142857143,1.822857142857143,1.8728571428571428,1.8328571428571427,1.1107142857142858,2.5685714285714285,1.4691999999999998,1.5355,1.6875,2.670014285714286,3.6847857142857143,1.9085714285714288,1.077942857142857,2.2071428571428573,1.3392000000000002,2.1742,1.16,2.02,1.9594857142857145,1.4435714285714285,1.8571428571428568,1.32,1.8571428571428568,1.4179428571428572,1.0089285714285714,1.0942857142857143,1.5508,1.9449142857142856,1.4637857142857142,1.4127285714285711,2.6374571428571425,2.4035714285714285,2.7142857142857144,1.9449142857142856,1.9085714285714288,1.9085714285714288,2.5305142857142857,2.6705,2.216428571428572,2.7142857142857144,1.7857142857142856,1.7857142857142856,1.5625,1.0549142857142857,2.02,2.1018428571428576,1.9449142857142856,2.044642857142857,1.4512,1.700357142857143,2.5577571428571426,2.044642857142857,1.8821714285714284
47-4031.00,Fence Erectors,4.5,2.74,3.7,3.06,2.54,3.75,3.94,4.35,4.54,3.06,1.3068,1.6875,1.4109571428571428,1.268571428571429,1.28,1.7485714285714289,1.935914285714286,3.159242857142857,1.7385714285714284,2.0474428571428573,1.9657142857142855,1.6364285714285711,1.3055714285714286,1.5207142857142857,1.467857142857143,1.4179428571428572,1.0020571428571428,1.822857142857143,2.4312571428571426,1.5785714285714287,1.4628571428571429,2.088157142857143,1.3392000000000002,1.3571428571428572,1.1885714285714286,1.25,1.4666428571428574,1.4234,1.2857142857142856,1.605714285714286,1.268571428571429,1.32,1.1071428571428572,2.1633142857142857,1.2857142857142856,1.5821428571428573,1.7200000000000002,1.7352999999999998,2.7584714285714287,1.4179428571428572,1.12,1.0020571428571428,1.32,2.2265714285714284,1.655,1.7734857142857143,2.388014285714286,1.25,1.822857142857143,1.4017857142857142,1.595,1.4910714285714284,1.0442857142857145,1.2142857142857144,1.3008,1.4906285714285716,1.5306857142857142,1.6026571428571428,1.6459428571428572,1.8571428571428568,1.268571428571429,1.4542857142857144,1.335714285714286,1.822857142857143,1.8563714285714288,2.150057142857143,1.822857142857143,1.3008,1.7142857142857144,1.25,1.5207142857142857,1.12,1.6428571428571428,2.127214285714285,1.4249999999999998,1.7734857142857143,1.4494285714285715,1.6474,2.662257142857143,1.8571428571428568,1.6604285714285716
47-4041.00,Hazardous Materials Removal Workers,3.16,3.35,2.73,3.43,3.69,2.86,3.68,4.12,3.7,3.16,2.1104000000000003,2.105,1.5151142857142856,1.3785714285714286,1.5300000000000002,2.2928571428571427,1.9270857142857143,2.9122857142857144,1.9642857142857144,1.8997857142857144,1.9842857142857144,1.7857142857142856,1.5890857142857142,1.655,1.302857142857143,1.231428571428571,1.25,2.7142857142857144,2.6973571428571432,1.8571428571428568,1.4906285714285716,1.8867857142857145,1.3392000000000002,1.4821428571428572,1.1785714285714286,1.625,1.6609714285714288,1.9283571428571429,1.7734857142857143,1.872228571428572,1.7734857142857143,2.071428571428572,1.12,2.130228571428572,1.394285714285714,1.9360857142857144,1.655,2.6343,2.092342857142857,1.8914285714285717,1.25,1.077942857142857,1.4285714285714286,1.9766285714285716,1.1339285714285714,1.8571428571428568,2.3070571428571425,1.6063428571428573,1.8571428571428568,1.5785714285714287,1.9085714285714288,1.6714285714285717,1.0042857142857142,1.25,1.8057142857142856,2.25,1.8787,1.6852428571428573,2.5970714285714283,2.596342857142857,1.7385714285714284,1.9085714285714288,1.8571428571428568,2.1677714285714287,2.4850000000000003,1.8036571428571428,2.2928571428571427,1.6063428571428573,2.1142857142857143,1.32,2.0028571428571427,1.1257142857142857,1.9642857142857144,2.04,2.125,2.02,1.8020714285714288,2.2635,2.0406857142857144,2.31,1.893
47-4051.00,Highway Maintenance Workers,3.37,4.23,3.66,2.07,3.61,3.11,3.73,3.54,3.89,1.94,1.9404571428571429,1.822857142857143,1.6033857142857144,1.4435714285714285,1.268571428571429,1.822857142857143,1.5614285714285714,2.664,2.071428571428572,2.239242857142857,1.9842857142857144,1.7734857142857143,2.7381857142857142,1.822857142857143,1.3008,1.3392000000000002,1.0,2.02,3.583285714285714,1.7857142857142856,1.1885714285714286,2.932,1.3785714285714286,1.25,1.3392000000000002,1.335714285714286,1.3196,1.9343428571428567,1.32,1.7857142857142856,1.6063428571428573,1.51,1.0020571428571428,2.156228571428572,1.32,1.8414714285714289,1.9449142857142856,2.5565999999999995,2.7917714285714283,1.9085714285714288,1.22,1.0271428571428571,1.32,3.034428571428572,1.7200000000000002,1.7036571428571428,2.9230857142857145,1.268571428571429,1.625,1.3008,1.9085714285714288,2.044642857142857,1.0,1.0549142857142857,1.8571428571428568,1.822857142857143,2.112042857142857,1.966985714285714,2.3389714285714285,2.1492,1.7385714285714284,1.6875,1.4179428571428572,1.8328571428571427,2.34,1.6786,1.7385714285714284,1.4821428571428572,1.822857142857143,1.25,1.7857142857142856,1.0549142857142857,1.822857142857143,1.8376714285714288,1.6364285714285711,2.1677714285714287,2.1351857142857145,2.2368571428571427,3.584714285714285,1.9085714285714288,1.841685714285714
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,4.07,3.57,3.41,1.39,2.59,2.87,4.39,4.4,4.01,3.33,1.88,1.822857142857143,1.3491428571428572,1.9085714285714288,1.3392000000000002,1.9085714285714288,2.6211857142857142,3.2632000000000003,2.2767857142857144,2.009714285714286,1.9842857142857144,1.9085714285714288,1.4704000000000002,2.0028571428571427,1.3571428571428572,1.4691999999999998,1.0089285714285714,2.1228571428571428,2.2508,1.6391999999999998,1.5207142857142857,1.8245857142857145,1.7734857142857143,1.4821428571428572,1.1734857142857142,1.595,1.3026,1.7733,1.4542857142857144,1.604285714285714,1.7036571428571428,1.4821428571428572,1.0803571428571428,3.0661142857142853,1.24,1.5848571428571427,1.9842857142857144,2.7241428571428568,2.752,2.1492,1.22,1.0357142857142856,1.3008,2.967257142857143,1.6875,1.7857142857142856,2.460185714285714,1.268571428571429,1.7857142857142856,1.4542857142857144,1.9449142857142856,1.9449142857142856,1.0089285714285714,1.1257142857142857,1.7734857142857143,1.7036571428571428,2.2420857142857145,1.9105142857142856,2.7645428571428567,1.9842857142857144,1.9642857142857144,1.4435714285714285,1.5508,1.872228571428572,2.4033571428571427,1.6876,1.9085714285714288,1.9642857142857144,1.604285714285714,1.32,1.6391999999999998,1.0803571428571428,1.7857142857142856,2.0638428571428573,1.7385714285714284,2.225714285714286,1.5006428571428572,1.9754714285714288,2.7268428571428576,1.8571428571428568,1.682757142857143
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,3.75,4.31,3.58,1.86,3.2,2.41,4.06,4.74,3.62,3.32,1.3997714285714284,1.8571428571428568,1.054857142857143,1.8914285714285717,1.36,1.9085714285714288,1.8468285714285717,3.121714285714286,2.1228571428571428,1.1056,1.9449142857142856,1.7485714285714289,1.2640857142857145,1.7734857142857143,1.4691999999999998,1.5508,1.0135714285714286,2.071428571428572,2.454485714285714,1.8057142857142856,1.4350857142857143,1.3401,1.5785714285714287,1.5508,1.32,1.51,1.2148857142857143,1.4873142857142858,1.51,1.625,1.7036571428571428,1.5614285714285714,1.0535714285714286,2.321942857142857,1.32,1.2035714285714287,1.837942857142857,2.103657142857143,1.9894,2.0285714285714285,1.268571428571429,1.2142857142857144,1.4691999999999998,2.965228571428572,1.3571428571428572,1.6875,1.4373714285714283,1.4179428571428572,1.822857142857143,1.4179428571428572,1.8571428571428568,1.8571428571428568,1.0664285714285715,1.268571428571429,1.7734857142857143,1.655,1.8365714285714283,1.7419285714285715,2.2276,2.1607142857142856,1.8571428571428568,1.7200000000000002,1.655,1.7734857142857143,2.112442857142857,1.1082142857142858,1.9085714285714288,1.822857142857143,1.6875,1.3785714285714286,1.6364285714285711,1.231428571428571,1.822857142857143,1.563685714285714,1.655,2.2342857142857144,1.104142857142857,1.611142857142857,1.9345285714285712,1.9085714285714288,1.2982857142857145
47-4091.00,Segmental Pavers,3.73,4.0,1.83,3.31,3.15,3.12,3.52,4.81,4.05,3.75,1.734714285714286,1.872228571428572,1.3681857142857143,1.3571428571428572,1.3785714285714286,1.9085714285714288,2.148142857142857,3.405,1.7485714285714289,2.172428571428572,1.3571428571428572,1.5614285714285714,2.1270285714285717,1.5625,1.2857142857142856,1.28,1.0020571428571428,1.9792,2.928571428571429,1.7385714285714284,1.2857142857142856,1.9046714285714288,1.32,1.4691999999999998,1.1339285714285714,1.4017857142857142,1.0141285714285715,1.63,1.6063428571428573,1.982142857142857,1.51,1.7485714285714289,1.3125,2.651357142857143,1.32,1.605057142857143,1.7385714285714284,2.2342,2.5812,1.4821428571428572,1.1257142857142857,1.0178571428571428,1.32,2.731785714285714,1.4906285714285716,1.7934857142857146,2.7966571428571427,1.268571428571429,1.822857142857143,1.7385714285714284,1.8728571428571428,1.7200000000000002,1.0,1.0885714285714283,1.6665142857142858,1.822857142857143,2.1253714285714285,1.7147428571428571,1.8785714285714288,2.31,1.4928571428571429,1.6875,1.5785714285714287,1.7734857142857143,2.0130285714285714,1.4577857142857145,1.9642857142857144,1.3785714285714286,2.02,1.3785714285714286,1.9642857142857144,1.077942857142857,2.071428571428572,1.947942857142857,1.7857142857142856,1.872228571428572,1.4512,1.742457142857143,2.4892000000000003,2.1677714285714287,1.6252285714285717
47-4099.03,Weatherization Installers and Technicians,3.61,3.22,1.83,3.61,3.5,2.26,3.78,4.27,3.83,3.41,2.118785714285714,1.8571428571428568,1.7267714285714286,1.7200000000000002,1.8328571428571427,1.8571428571428568,2.492714285714285,3.189485714285714,1.872228571428572,2.225357142857143,1.9842857142857144,1.822857142857143,1.5810285714285714,1.32,1.6875,1.3392000000000002,1.1257142857142857,2.337142857142857,2.2679,1.6391999999999998,1.4179428571428572,1.9249857142857143,1.3785714285714286,1.595,1.231428571428571,1.4435714285714285,1.8876,2.0770285714285714,1.822857142857143,1.9085714285714288,1.8571428571428568,1.75,1.3008,2.5298285714285718,1.595,2.025828571428572,1.4017857142857142,2.646285714285714,2.221942857142857,1.9449142857142856,1.1785714285714286,1.9257142857142855,1.5614285714285714,2.3105714285714285,1.22,1.9642857142857144,2.4171714285714283,1.3392000000000002,1.822857142857143,1.625,1.822857142857143,1.6171428571428572,1.0271428571428571,1.3571428571428572,1.7734857142857143,1.8571428571428568,2.118785714285714,2.0242857142857145,2.7835,2.125,1.8571428571428568,1.8571428571428568,1.7734857142857143,2.105,2.5867,1.950057142857143,2.044642857142857,1.5614285714285714,1.8571428571428568,1.7142857142857144,1.8914285714285717,1.394285714285714,1.9085714285714288,2.4796,1.8057142857142856,1.8571428571428568,1.894285714285714,1.9614,2.8112000000000004,2.1635714285714283,2.209714285714286
47-5011.00,"Derrick Operators, Oil and Gas",3.9,3.98,2.83,1.04,2.58,2.86,4.48,3.25,4.08,2.47,1.3906857142857143,1.9257142857142855,1.377142857142857,2.2308,1.3571428571428572,1.9792,3.401614285714285,3.2673,2.662857142857143,1.5904,2.5517,2.1635714285714283,1.2360571428571427,2.028485714285714,1.4928571428571429,1.6575,1.0089285714285714,2.269914285714286,1.9387714285714288,1.9257142857142855,1.595,1.4619285714285717,1.706342857142857,1.7200000000000002,1.4199142857142857,1.7857142857142856,1.5478,1.3491428571428572,1.4199142857142857,2.02,1.836785714285714,1.6575,1.0206285714285714,2.269028571428572,1.394285714285714,1.366,2.086428571428572,2.5085714285714285,3.2474285714285718,2.19,1.25,1.0020571428571428,1.4657142857142855,2.3374714285714284,1.9889285714285716,1.7934857142857146,2.0060714285714285,1.4691999999999998,1.7385714285714284,1.9657142857142855,2.19,2.4285714285714284,1.0135714285714286,1.289285714285714,1.8406285714285715,1.7142857142857144,1.5636571428571429,1.5098571428571428,1.8329285714285717,2.205357142857143,2.044642857142857,1.7734857142857143,1.655,2.19,2.303714285714286,1.3076285714285714,2.1142857142857143,2.023657142857143,1.8035714285714288,1.4821428571428572,2.0642,1.1408,1.9642857142857144,1.431542857142857,1.6575,2.4893714285714283,1.507085714285714,1.7567999999999997,1.7041428571428572,2.275,1.5994000000000002
47-5012.00,"Rotary Drill Operators, Oil and Gas",3.97,4.51,3.74,1.07,3.28,4.37,4.18,3.6,4.58,3.05,1.9408,2.105,1.809742857142857,1.9285714285714288,1.3392000000000002,2.1492,3.166171428571429,3.6382857142857135,2.31,2.551085714285714,1.6706285714285714,1.9285714285714288,1.5942857142857143,2.105,1.3706285714285715,1.1734857142857142,1.0135714285714286,2.5,2.2360571428571427,1.9449142857142856,1.5207142857142857,2.0231714285714286,1.3438428571428571,1.8914285714285717,1.1607142857142858,1.51,1.8894857142857144,1.8627142857142855,1.5892857142857142,1.9257142857142855,1.7385714285714284,2.0060714285714285,1.1071428571428572,2.958,1.4285714285714286,2.0788,1.6706285714285714,2.9337142857142857,3.4938571428571428,1.822857142857143,1.3438428571428571,1.0065142857142857,1.5239285714285713,2.9500571428571423,1.25,1.9085714285714288,2.573457142857143,1.4464285714285716,1.9077714285714285,1.8728571428571428,2.36,2.065,1.0,1.0992,1.8057142857142856,1.9524142857142857,2.3794142857142857,2.1187,2.414642857142857,2.4089285714285715,1.8571428571428568,1.9085714285714288,1.8057142857142856,2.1607142857142856,3.021571428571429,1.6765714285714286,2.216428571428572,1.8914285714285717,1.876342857142857,1.3008,1.8002714285714283,1.0135714285714286,1.9792,2.039028571428571,1.9128571428571428,2.354914285714286,1.9640285714285717,2.5829285714285715,2.147,2.363842857142857,1.8237142857142856
47-5013.00,"Service Unit Operators, Oil and Gas",3.94,4.88,3.78,1.77,3.19,3.71,4.16,4.02,4.15,3.03,1.7633714285714286,2.0028571428571427,1.7592,1.8914285714285717,1.5508,1.9842857142857144,3.2157714285714283,3.548714285714285,2.551428571428572,2.579414285714286,1.8571428571428568,1.8914285714285717,2.056942857142857,1.8571428571428568,1.595,1.6391999999999998,1.0206285714285714,2.5,3.418257142857143,1.9085714285714288,1.5785714285714287,3.132614285714286,1.4435714285714285,1.6391999999999998,1.595,1.7385714285714284,1.9204,2.0504,1.5207142857142857,1.8571428571428568,1.9449142857142856,1.822857142857143,1.062857142857143,3.0186428571428574,1.6391999999999998,2.4378714285714285,1.837942857142857,3.4615428571428573,3.7613,1.872228571428572,1.32,1.3392000000000002,1.655,2.6419,1.604285714285714,1.8421428571428573,3.3568,1.4179428571428572,1.7200000000000002,1.7142857142857144,2.0608,2.044642857142857,1.0,1.28,1.822857142857143,1.8571428571428568,2.395428571428572,2.337285714285714,2.5833714285714287,2.19,2.0608,1.8571428571428568,1.8571428571428568,2.265085714285714,3.0115000000000003,2.136,2.2767857142857144,1.9842857142857144,2.0028571428571427,1.6714285714285717,2.0028571428571427,1.1408,2.02,2.6090285714285715,1.822857142857143,2.375,2.3335,2.980842857142857,3.031257142857143,2.1635714285714283,1.5816571428571429
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",3.9,4.13,3.66,1.78,1.96,3.4,2.59,3.26,3.25,2.31,1.8648,1.822857142857143,1.0765142857142858,1.8914285714285717,1.3785714285714286,1.8571428571428568,2.9032,3.105414285714286,2.216428571428572,2.0455428571428573,1.6171428571428572,1.6875,1.2319428571428572,2.4732142857142856,1.4017857142857142,1.7734857142857143,1.0,1.9449142857142856,2.4709714285714286,1.822857142857143,1.822857142857143,2.0608,1.7734857142857143,1.4435714285714285,1.7734857142857143,1.7385714285714284,1.637914285714286,2.1380714285714286,1.302857142857143,1.7857142857142856,1.8571428571428568,1.604285714285714,1.231428571428571,2.8110857142857144,1.3008,1.7964571428571428,2.571428571428571,3.0217142857142854,3.7604285714285712,1.8571428571428568,1.5207142857142857,1.0442857142857145,1.32,3.8701428571428567,1.8571428571428568,1.7857142857142856,2.581,1.2857142857142856,1.822857142857143,1.7734857142857143,1.8914285714285717,2.4714285714285715,1.0042857142857142,1.1106285714285715,1.8571428571428568,1.7734857142857143,2.2393857142857145,1.6894285714285715,2.415228571428571,2.096342857142857,1.8571428571428568,1.8571428571428568,1.822857142857143,1.9085714285714288,2.498671428571429,1.8624,1.8571428571428568,1.8914285714285717,1.9085714285714288,1.3785714285714286,1.8571428571428568,1.0803571428571428,1.8571428571428568,2.117085714285714,1.822857142857143,2.613485714285714,1.1679,2.312642857142857,2.586671428571428,2.096342857142857,1.5576857142857143
47-5023.00,"Earth Drillers, Except Oil and Gas",4.07,3.76,3.72,1.81,2.2,2.54,2.67,3.6,3.36,2.51,1.8184285714285715,1.9449142857142856,1.0969428571428572,1.8057142857142856,1.3785714285714286,2.0028571428571427,3.3883428571428573,3.153785714285714,2.7142857142857144,1.8706285714285715,1.4691999999999998,1.8571428571428568,1.706342857142857,2.1142857142857143,1.3125,1.335714285714286,1.0664285714285715,2.1635714285714283,1.9273428571428568,1.7857142857142856,1.7142857142857144,2.126714285714286,1.394285714285714,1.3571428571428572,1.268571428571429,1.595,1.7556571428571428,1.8928,1.5300000000000002,1.822857142857143,1.7934857142857146,1.822857142857143,1.1734857142857142,2.8678857142857144,1.3125,1.494,1.7734857142857143,2.835457142857143,3.4740571428571427,1.8571428571428568,1.2857142857142856,1.1257142857142857,1.302857142857143,3.000585714285714,1.147857142857143,1.7036571428571428,1.972,1.3392000000000002,1.604285714285714,1.4179428571428572,1.8571428571428568,1.8571428571428568,1.0042857142857142,1.157142857142857,1.7734857142857143,1.837942857142857,2.226285714285714,1.848,2.216742857142857,2.125,1.8571428571428568,1.625,1.5625,1.9449142857142856,2.8352,1.6058285714285714,1.9642857142857144,2.044642857142857,1.7734857142857143,1.3392000000000002,1.822857142857143,1.1071428571428572,1.8571428571428568,1.9781714285714287,1.822857142857143,2.645714285714285,1.3504,2.2546,1.9702,1.8571428571428568,1.960942857142857
