O*NET-SOC Code,Title,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,"Determine Tasks, Priorities and Goals",E-Mail,Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Control Precision Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Gross Body Equilibrium Combined,Performing General Physical Activities Combined,Instructing Combined,Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Documenting/Recording Information Combined,Information Ordering Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Getting Information Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Evaluating Information to Determine Compliance with Standards Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Speaking Combined,Visual Color Discrimination Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined",Written Expression Combined,Operations Analysis Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,Flexibility of Closure Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Processing Information Combined,Reading Comprehension Combined,Active Learning Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Arm-Hand Steadiness Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Depth Perception Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,Perceptual Speed Combined,Visualization Combined,"Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined
49-3023.00,Automotive Service Technicians and Mechanics,3.21,1.5,4.2,3.06,4.63,1.82,2.48,3.77,3.22,3.07,3.88,2.81,2.94,2.2116571428571428,2.422142857142857,1.1572571428571428,2.4732142857142856,1.822857142857143,2.31,2.5428571428571427,3.268,1.32,2.665,1.5892857142857142,2.36,1.9085714285714288,1.5857428571428571,1.4542857142857144,1.7926285714285717,2.19,1.3785714285714286,1.655,1.062857142857143,2.375,2.9697142857142858,2.350742857142857,1.9085714285714288,1.7857142857142856,2.4336,1.25,1.6063428571428573,1.4928571428571429,1.8057142857142856,2.882328571428572,1.629742857142857,1.8328571428571427,1.9285714285714288,1.7524,1.5785714285714287,1.0271428571428571,1.32,1.7465142857142857,1.7857142857142856,2.125,1.78,1.3785714285714286,2.7697,1.0442857142857145,2.0028571428571427,1.5170285714285714,1.7734857142857143,1.7857142857142856,1.3571428571428572,1.9257142857142855,1.8914285714285717,1.1408,1.1339285714285714,1.8328571428571427,1.8571428571428568,2.0143,1.9980571428571428,3.413271428571429,2.2308,2.4035714285714285,1.9673714285714283,1.7036571428571428,1.655,2.5803571428571432,1.5949714285714287,2.25,2.19,1.7385714285714284,1.822857142857143,1.7036571428571428,2.31,1.1408,1.8839285714285712,1.4979142857142858,1.625,2.0028571428571427,1.9257142857142855,1.3321428571428573,2.086428571428572,2.2308,2.3076714285714286,2.06
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,2.93,1.01,4.29,3.05,4.23,3.1,2.77,4.52,2.99,3.06,3.81,3.89,2.38,2.433685714285714,2.023657142857143,1.0497142857142858,2.662857142857143,1.6714285714285717,2.4732142857142856,2.265085714285714,3.544342857142857,1.595,2.9802571428571425,1.44,2.3857142857142857,2.044642857142857,1.1872,1.5207142857142857,2.275828571428571,2.1492,1.2857142857142856,1.4017857142857142,1.1339285714285714,2.216428571428572,2.942028571428572,2.103228571428572,1.8571428571428568,1.9085714285714288,2.3033571428571427,1.302857142857143,1.655,1.6063428571428573,1.36,2.8971,1.9505428571428567,1.9085714285714288,1.9285714285714288,1.961,1.6063428571428573,1.1408,1.25,1.927457142857143,1.6875,1.9449142857142856,1.3008,1.302857142857143,2.6146000000000003,1.3125,1.9085714285714288,1.4642,1.3392000000000002,1.822857142857143,1.2857142857142856,1.8571428571428568,1.9449142857142856,1.0135714285714286,1.1106285714285715,1.8057142857142856,1.8057142857142856,1.9767142857142856,1.6924285714285716,2.9823,2.1357142857142857,2.607142857142857,2.418771428571429,1.7734857142857143,1.7200000000000002,2.951342857142857,1.8040285714285715,2.086428571428572,2.1492,1.822857142857143,1.595,1.8057142857142856,2.337142857142857,1.1106285714285715,1.8571428571428568,1.5952285714285714,1.9085714285714288,1.837942857142857,1.8914285714285717,1.5099428571428573,1.8571428571428568,2.205357142857143,2.2992,1.9449142857142856
49-3041.00,Farm Equipment Mechanics and Service Technicians,2.55,1.25,3.71,3.05,4.17,3.85,2.84,4.29,3.16,3.29,3.64,2.99,2.59,1.8290285714285717,2.25,1.4217142857142857,2.912857142857143,1.7485714285714289,2.7142857142857144,2.2767857142857144,3.872528571428572,1.3706285714285715,2.9108,1.4017857142857142,2.6393714285714287,2.1492,1.8457142857142856,1.7036571428571428,2.692857142857143,2.2071428571428573,1.6364285714285711,1.7857142857142856,1.197142857142857,2.3906285714285715,2.4937428571428573,2.726285714285714,2.02,1.9642857142857144,1.7476285714285715,1.32,1.6875,1.5508,1.8571428571428568,3.3877428571428574,1.4431,1.9085714285714288,2.125,1.5974285714285714,1.7485714285714289,1.0664285714285715,1.5785714285714287,1.7849285714285716,1.8571428571428568,2.1492,1.5785714285714287,1.5614285714285714,2.771828571428572,1.25,1.9085714285714288,1.5918,1.7385714285714284,1.822857142857143,1.3785714285714286,2.044642857142857,2.086428571428572,1.0020571428571428,1.1792,1.6063428571428573,1.8571428571428568,2.257257142857142,2.186871428571429,2.936528571428571,2.19,2.662857142857143,1.8691428571428568,1.822857142857143,1.8914285714285717,2.6002,2.0504285714285717,2.2928571428571427,2.912857142857143,1.9642857142857144,1.7036571428571428,1.872228571428572,2.4732142857142856,1.1885714285714286,1.9085714285714288,1.5059999999999998,1.8571428571428568,2.02,2.225714285714286,1.6059714285714286,1.9085714285714288,2.596342857142857,2.7388,2.086428571428572
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.76,1.4,3.76,3.9,4.5,3.68,1.72,4.64,2.65,2.9,4.33,3.07,3.1,2.3056,2.1635714285714283,1.3127714285714285,2.782857142857143,1.6875,2.7142857142857144,2.2308,3.833999999999999,1.6875,3.279,1.75,2.748571428571428,2.275,1.4380000000000002,1.9449142857142856,2.477228571428572,2.3192,1.7036571428571428,1.8057142857142856,1.1885714285714286,2.422142857142857,2.363314285714286,2.551085714285714,1.9842857142857144,2.105,2.0028571428571427,1.5207142857142857,1.6364285714285711,1.4179428571428572,1.7734857142857143,2.7990571428571425,1.8813428571428568,1.8571428571428568,2.06,1.9035714285714285,1.6875,1.1734857142857142,1.604285714285714,1.909257142857143,1.9285714285714288,2.044642857142857,1.542142857142857,1.595,3.2737142857142856,1.4691999999999998,1.9449142857142856,1.7739285714285713,1.6364285714285711,1.8571428571428568,1.7200000000000002,2.06,1.8571428571428568,1.0271428571428571,1.4821428571428572,1.7734857142857143,1.9449142857142856,2.5309714285714286,2.0631142857142857,2.8415428571428567,2.1085714285714285,2.782857142857143,2.3602857142857143,2.023657142857143,1.8571428571428568,2.2642,2.437414285714285,2.086428571428572,2.662857142857143,1.822857142857143,1.51,1.822857142857143,2.2767857142857144,1.1607142857142858,1.8914285714285717,1.9977285714285715,1.8728571428571428,2.023657142857143,2.265085714285714,1.4349571428571428,2.086428571428572,2.4285714285714284,2.6614,2.0342857142857143
49-3043.00,Rail Car Repairers,2.62,1.23,3.73,2.31,3.01,3.92,1.67,4.41,2.4,3.6,2.64,2.86,2.57,1.8416571428571429,1.8571428571428568,1.1053142857142857,2.7142857142857144,1.5207142857142857,2.5428571428571427,1.9085714285714288,2.5959142857142856,1.8571428571428568,2.806,1.4821428571428572,2.125,2.044642857142857,1.1422285714285714,1.5508,1.8963714285714288,1.9085714285714288,1.3392000000000002,1.467857142857143,1.1071428571428572,2.1607142857142856,2.5747142857142853,2.0608,1.655,1.595,2.050614285714285,1.4179428571428572,1.5207142857142857,1.5,1.6063428571428573,1.495,1.6501,1.68,2.071428571428571,1.7029999999999998,1.595,1.12,1.3392000000000002,1.4545142857142856,1.6364285714285711,2.044642857142857,1.5785714285714287,1.3785714285714286,2.5918,1.4017857142857142,1.7385714285714284,1.6804,1.3785714285714286,1.8057142857142856,1.4821428571428572,1.8914285714285717,1.8728571428571428,1.0135714285714286,1.1257142857142857,1.5357142857142858,1.8571428571428568,1.971142857142857,1.3574285714285714,2.2063428571428574,1.8057142857142856,2.607142857142857,1.738,1.7385714285714284,1.6875,2.3264571428571426,1.6129142857142855,2.086428571428572,2.2767857142857144,1.68,1.5508,1.6714285714285717,2.44,1.0942857142857143,1.8571428571428568,1.7242857142857144,1.75,1.7200000000000002,1.9085714285714288,1.268457142857143,2.0608,2.1750857142857143,2.441071428571429,1.8057142857142856
49-3051.00,Motorboat Mechanics and Service Technicians,3.04,1.51,3.84,2.59,4.46,4.57,2.12,4.43,3.22,3.54,4.45,3.39,2.9,2.1843142857142857,2.375,1.1104,2.7142857142857144,1.4017857142857142,2.4035714285714285,2.2767857142857144,3.0554,1.231428571428571,2.952814285714286,1.2363428571428572,2.096342857142857,1.9085714285714288,1.5002142857142855,1.335714285714286,1.7925142857142855,2.086428571428572,1.3571428571428572,1.32,1.25,2.3906285714285715,2.463057142857143,2.451071428571429,1.872228571428572,1.7934857142857146,1.7747142857142857,1.2857142857142856,1.2857142857142856,1.335714285714286,1.3785714285714286,2.451071428571429,1.4147,1.7485714285714289,1.7200000000000002,1.8560571428571428,1.595,1.0357142857142856,1.32,1.4874428571428573,1.4179428571428572,1.8914285714285717,1.0664285714285715,1.32,2.670514285714286,1.147857142857143,1.8328571428571427,1.4422,1.32,1.595,1.22,1.8571428571428568,1.837942857142857,1.0,1.197142857142857,1.4928571428571429,1.822857142857143,1.8216,1.5717142857142856,3.0051142857142854,2.1635714285714283,2.4732142857142856,2.123942857142857,1.6875,1.4435714285714285,2.232742857142857,1.466157142857143,2.0608,2.44,1.8328571428571427,1.4017857142857142,1.7036571428571428,2.178571428571429,1.0803571428571428,1.9085714285714288,1.666,1.8571428571428568,1.7200000000000002,2.265085714285714,1.447085714285714,1.7734857142857143,2.023657142857143,2.216285714285714,2.086428571428572
49-3052.00,Motorcycle Mechanics,3.6,1.87,4.28,3.69,4.88,3.81,3.71,2.6,3.66,2.91,3.24,2.84,3.63,2.608771428571429,2.2342857142857144,1.1257714285714286,2.5428571428571427,1.4435714285714285,2.4522285714285714,2.337142857142857,3.5384,1.1734857142857142,3.112342857142857,1.6063428571428573,1.9842857142857144,1.9085714285714288,1.4557142857142855,1.25,2.149914285714286,1.9085714285714288,1.3785714285714286,1.302857142857143,1.157142857142857,2.1677714285714287,2.9234285714285715,2.378742857142857,1.9085714285714288,1.6428571428571428,2.3820571428571427,1.077942857142857,1.5207142857142857,1.4017857142857142,1.32,2.7105428571428574,2.2863571428571428,1.9085714285714288,1.4017857142857142,2.101257142857143,1.7200000000000002,1.197142857142857,1.3008,1.924942857142857,1.837942857142857,1.7734857142857143,1.231428571428571,1.3785714285714286,3.2664571428571425,1.2036571428571428,1.9085714285714288,1.8182857142857145,1.394285714285714,1.9085714285714288,1.3008,1.9085714285714288,2.023657142857143,1.0089285714285714,1.157142857142857,1.7734857142857143,1.9085714285714288,2.6769142857142856,2.0780000000000003,3.356042857142857,2.4732142857142856,2.596342857142857,2.5270857142857146,1.8571428571428568,1.9449142857142856,2.6801000000000004,2.2715714285714284,1.9449142857142856,2.2071428571428573,1.822857142857143,1.4017857142857142,1.822857142857143,2.422142857142857,1.0336571428571428,1.9085714285714288,2.3886000000000003,1.5300000000000002,1.7857142857142856,1.9085714285714288,1.2542857142857142,1.4691999999999998,2.211428571428572,3.0931428571428574,2.125
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,2.31,1.06,3.7,2.36,3.43,3.9,2.73,4.18,1.75,3.13,3.85,2.29,1.96,1.642485714285714,1.8914285714285717,1.3224571428571428,2.4893714285714283,1.3785714285714286,2.1142857142857143,2.0028571428571427,3.5341428571428573,1.1408,2.6976142857142857,1.36,2.023657142857143,1.9085714285714288,1.7071428571428573,1.394285714285714,2.141,2.0028571428571427,1.2857142857142856,1.5785714285714287,1.12,1.9642857142857144,2.3500428571428573,2.2431,1.7857142857142856,1.8839285714285712,1.969,1.0942857142857143,1.4542857142857144,1.32,1.4017857142857142,1.4942857142857142,1.6633714285714287,1.6714285714285717,1.5892857142857142,2.0664,1.6875,1.0357142857142856,1.32,1.5065285714285714,1.5508,1.8571428571428568,1.0803571428571428,1.2857142857142856,2.333785714285714,1.22,1.7385714285714284,1.599885714285714,1.3785714285714286,1.655,1.22,1.8914285714285717,1.822857142857143,1.0020571428571428,1.16,1.5785714285714287,1.8571428571428568,1.7885428571428572,1.5908571428571427,2.982671428571429,1.9449142857142856,2.422142857142857,2.0351857142857144,1.7036571428571428,1.6875,2.396757142857143,1.5059999999999998,1.9642857142857144,2.4893714285714283,1.6875,1.394285714285714,1.7385714285714284,2.225714285714286,1.12,1.8328571428571427,1.4885142857142857,1.6875,1.6364285714285711,1.9642857142857144,1.6298285714285714,1.7200000000000002,2.3192,2.034471428571429,1.9285714285714288
49-3091.00,Bicycle Repairers,2.96,1.3,4.46,4.13,4.97,1.03,4.99,2.01,2.85,3.59,5.0,3.23,1.57,1.5016000000000005,1.822857142857143,1.2921,2.283657142857143,1.4542857142857144,1.9085714285714288,1.822857142857143,3.023971428571428,1.268571428571429,2.562742857142857,1.6875,1.7857142857142856,2.0028571428571427,3.2699714285714285,1.2208,1.9764857142857144,2.1677714285714287,1.32,1.4628571428571429,1.0135714285714286,2.1228571428571428,2.6209857142857143,2.538514285714286,1.8571428571428568,1.8908,1.338285714285714,1.0535714285714286,1.595,1.0271428571428571,1.4542857142857144,1.2089714285714286,1.5239428571428573,2.02,1.4906285714285716,1.4914285714285715,1.6714285714285717,1.0664285714285715,1.28,2.096457142857143,1.0885714285714283,1.604285714285714,1.375,1.3785714285714286,1.1695428571428572,1.197142857142857,1.7385714285714284,1.8301142857142856,1.4179428571428572,1.7200000000000002,1.4542857142857144,1.822857142857143,1.3392000000000002,1.0135714285714286,1.1785714285714286,1.5300000000000002,1.8571428571428568,1.7450714285714286,1.5002857142857144,3.1280857142857146,2.19,2.1228571428571428,1.5965714285714283,1.8571428571428568,1.6714285714285717,2.7210714285714284,1.1584,2.1677714285714287,1.9792,2.0608,1.4179428571428572,2.071428571428572,2.225714285714286,1.1408,2.1228571428571428,2.3428571428571425,1.5207142857142857,1.8571428571428568,1.4628571428571429,1.4415999999999998,1.5625,2.5428571428571427,2.8918857142857144,2.2071428571428573
49-3092.00,Recreational Vehicle Service Technicians,2.57,1.23,3.65,2.51,3.81,2.81,1.5,4.54,2.28,3.15,2.84,2.2,1.61,1.778771428571429,1.8571428571428568,1.164,2.7142857142857144,1.7036571428571428,2.25,1.9085714285714288,2.446214285714285,1.6665142857142858,2.6719285714285714,1.5357142857142858,2.071428571428571,1.9449142857142856,1.303,1.268571428571429,2.011,2.1357142857142857,1.2857142857142856,1.3392000000000002,1.0549142857142857,2.422142857142857,3.046,2.238785714285714,1.9085714285714288,1.822857142857143,1.7032428571428573,1.2036571428571428,1.2857142857142856,1.268571428571429,1.5614285714285714,2.4184,1.4959285714285715,1.8571428571428568,1.9722285714285717,1.991342857142857,1.6875,1.0549142857142857,1.197142857142857,1.712214285714286,1.4928571428571429,1.8571428571428568,1.1734857142857142,1.2142857142857144,2.355714285714286,1.0357142857142856,1.8571428571428568,1.2646428571428572,1.2857142857142856,1.7734857142857143,1.2036571428571428,1.7734857142857143,1.8057142857142856,1.0,1.1106285714285715,1.3214285714285714,1.8571428571428568,1.9534857142857145,2.008,2.8034285714285714,2.3392857142857144,2.4522285714285714,2.017,1.8571428571428568,1.8571428571428568,2.656028571428571,1.5333142857142856,2.0,1.9842857142857144,1.8571428571428568,1.7385714285714284,1.9085714285714288,1.9085714285714288,1.0942857142857143,1.8571428571428568,1.4391142857142856,1.6364285714285711,1.8571428571428568,1.9085714285714288,1.5180142857142855,1.8571428571428568,1.9657142857142855,1.7450571428571429,2.4035714285714285
49-3093.00,Tire Repairers and Changers,3.42,1.69,3.69,2.67,4.06,1.81,1.76,4.63,3.3,3.59,3.98,3.62,2.17,2.1631857142857145,1.605714285714286,1.2571428571428571,1.7385714285714284,1.2857142857142856,1.8571428571428568,1.822857142857143,2.105714285714286,1.24,2.682514285714286,1.4017857142857142,2.2308,1.6391999999999998,2.056685714285714,1.6875,1.5027142857142857,1.822857142857143,1.268571428571429,1.3571428571428572,1.0,1.872228571428572,2.659771428571428,1.9807857142857144,1.5625,1.2592,2.0569571428571427,1.25,1.36,1.2142857142857144,1.2857142857142856,1.3279999999999998,1.628085714285714,1.6428571428571428,1.5625,2.2312857142857143,1.394285714285714,1.0,1.231428571428571,1.660842857142857,1.655,1.4435714285714285,1.1428571428571428,1.2857142857142856,2.43,1.4542857142857144,1.4906285714285716,1.8772,1.2857142857142856,1.7485714285714289,1.4435714285714285,1.7036571428571428,1.3785714285714286,1.0020571428571428,1.2592,1.4179428571428572,1.5625,1.8161714285714283,1.5921714285714286,2.1678571428571427,1.8914285714285717,1.7036571428571428,2.052514285714285,1.4285714285714286,1.3571428571428572,2.3542,1.3485714285714283,1.68,1.394285714285714,1.6714285714285717,1.2857142857142856,1.6428571428571428,1.6428571428571428,1.0803571428571428,1.7142857142857144,1.4994,1.5300000000000002,1.604285714285714,1.7200000000000002,1.361,1.394285714285714,1.4821428571428572,2.044942857142857,1.8571428571428568
49-9011.00,Mechanical Door Repairers,2.65,1.54,4.0,2.98,4.17,2.59,2.67,3.87,3.2,3.91,4.79,3.1,2.78,1.5807857142857142,1.8571428571428568,1.183342857142857,1.7857142857142856,1.32,1.9449142857142856,1.8571428571428568,2.3824,1.822857142857143,3.026914285714286,1.7485714285714289,2.275,2.044642857142857,1.8369714285714287,1.268571428571429,1.5699142857142858,1.872228571428572,1.5357142857142858,1.32,1.0,2.1228571428571428,2.355714285714286,2.256485714285714,1.822857142857143,1.625,2.0045714285714284,1.2857142857142856,1.4906285714285716,1.2857142857142856,1.6875,1.8901,1.2601285714285717,1.9085714285714288,1.8914285714285717,1.6969999999999998,1.7857142857142856,1.1408,1.3785714285714286,1.6562285714285716,1.32,1.7036571428571428,1.8328571428571427,1.2857142857142856,2.499428571428571,1.3571428571428572,1.7036571428571428,1.8289285714285712,1.3785714285714286,1.7734857142857143,1.604285714285714,1.7385714285714284,1.4542857142857144,1.0135714285714286,1.1885714285714286,1.51,1.7734857142857143,1.957,1.419142857142857,2.1198571428571427,2.0028571428571427,1.8057142857142856,1.8426285714285715,1.872228571428572,1.6428571428571428,2.226571428571429,1.6634285714285713,2.071428571428572,1.7200000000000002,1.872228571428572,1.3785714285714286,1.9085714285714288,2.283657142857143,1.1257142857142857,1.9085714285714288,1.7722857142857142,1.7857142857142856,1.872228571428572,1.6875,1.4429714285714286,1.655,2.0342857142857143,2.0277142857142856,1.9449142857142856
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.31,1.84,3.75,4.01,3.89,2.43,3.01,4.03,2.1,3.6,4.65,3.56,3.22,2.291371428571429,1.9449142857142856,1.0607142857142855,2.044642857142857,1.3785714285714286,1.8571428571428568,2.105,3.569428571428572,1.655,2.7812714285714284,1.4249999999999998,2.096342857142857,1.9842857142857144,1.416,1.22,2.738128571428572,2.1492,1.24,1.24,1.12,2.1677714285714287,2.871657142857143,2.565942857142857,1.8571428571428568,1.6714285714285717,2.8352,1.5207142857142857,1.51,1.1785714285714286,1.28,2.2157142857142857,1.8804571428571428,1.9085714285714288,1.6875,2.2685714285714287,1.872228571428572,1.0664285714285715,1.3785714285714286,1.6359999999999997,1.4691999999999998,1.822857142857143,1.4179428571428572,1.3392000000000002,2.5308571428571427,1.2363428571428572,1.9085714285714288,2.046914285714286,1.2857142857142856,1.625,1.2142857142857144,1.8571428571428568,1.655,1.0357142857142856,1.0942857142857143,1.6364285714285711,1.9449142857142856,2.189757142857143,1.8756,3.071428571428572,2.4035714285714285,1.9449142857142856,2.723071428571429,1.8914285714285717,1.8057142857142856,2.610157142857143,2.1089285714285717,2.0608,1.9842857142857144,1.9085714285714288,1.3392000000000002,1.8571428571428568,2.0608,1.1106285714285715,1.872228571428572,2.0990714285714285,1.7734857142857143,1.9449142857142856,1.8571428571428568,1.3474285714285712,1.8571428571428568,1.9285714285714288,2.8358000000000003,2.1607142857142856
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.51,1.28,4.27,3.89,4.35,1.25,3.44,3.94,3.08,3.53,4.68,3.91,2.93,1.851785714285714,2.2928571428571427,1.204,2.275,1.8914285714285717,1.9842857142857144,2.4732142857142856,2.4082857142857144,1.4285714285714286,2.9976000000000003,1.7385714285714284,2.205357142857143,2.044642857142857,1.7007571428571429,1.25,1.904,2.125,1.5892857142857142,1.51,1.1339285714285714,2.596342857142857,2.346285714285714,2.4988857142857137,2.044642857142857,1.9285714285714288,2.2402,1.22,1.7200000000000002,1.3392000000000002,1.6063428571428573,2.1997714285714283,1.681285714285714,1.7934857142857146,2.4522285714285714,1.8168285714285712,1.6714285714285717,1.0992,1.4691999999999998,1.68,1.4691999999999998,2.096342857142857,2.3192,1.467857142857143,2.1544,1.147857142857143,2.023657142857143,2.1501,1.655,1.7385714285714284,1.7734857142857143,1.7385714285714284,1.655,1.0885714285714283,1.4017857142857142,1.7200000000000002,2.086428571428572,2.1386285714285718,1.7709285714285712,2.5574285714285714,2.4522285714285714,2.25,2.202314285714286,2.02,1.9085714285714288,2.327857142857143,1.8076571428571429,2.2928571428571427,1.9842857142857144,1.8914285714285717,1.9285714285714288,1.9257142857142855,2.354914285714286,1.1735714285714285,1.9257142857142855,1.9052,1.6063428571428573,1.9842857142857144,1.9285714285714288,1.2586285714285714,1.8571428571428568,2.2308,2.210114285714286,2.1635714285714283
49-9031.00,Home Appliance Repairers,3.56,1.49,4.12,3.57,4.43,1.27,4.04,3.71,3.14,3.68,4.89,2.97,2.7,1.9847,1.8571428571428568,1.2976,2.596342857142857,1.4906285714285716,1.8914285714285717,1.9085714285714288,2.4816571428571423,1.268571428571429,2.8348,1.4464285714285716,2.1635714285714283,2.2928571428571427,1.6523714285714286,1.268571428571429,1.8484571428571428,1.9642857142857144,1.32,1.32,1.1339285714285714,2.225714285714286,2.592014285714286,2.236857142857143,1.9085714285714288,1.822857142857143,1.7476285714285715,1.1734857142857142,1.3392000000000002,1.2142857142857144,1.4179428571428572,2.2155,1.5349428571428572,2.071428571428572,1.9285714285714288,1.7039428571428572,1.822857142857143,1.2036571428571428,1.4179428571428572,1.442,1.3392000000000002,1.8571428571428568,1.68,1.5785714285714287,2.4350428571428573,1.0664285714285715,1.8571428571428568,1.725,1.302857142857143,1.8571428571428568,1.4542857142857144,1.8571428571428568,1.7385714285714284,1.0020571428571428,1.28,1.7734857142857143,1.75,1.6726,1.5104,3.225057142857142,2.216428571428572,2.354914285714286,2.0910714285714285,1.872228571428572,1.604285714285714,2.479971428571429,1.414285714285714,2.2767857142857144,2.1677714285714287,1.7857142857142856,1.3571428571428572,1.7385714285714284,2.4893714285714283,1.1785714285714286,2.0608,1.8564285714285715,1.4821428571428572,1.9085714285714288,1.8057142857142856,1.4657714285714285,1.7734857142857143,2.205357142857143,2.1934,2.225714285714286
49-9041.00,Industrial Machinery Mechanics,2.68,1.39,3.51,2.9,2.79,2.75,3.56,3.93,2.82,3.68,3.13,2.9,2.08,2.0197000000000003,1.8571428571428568,1.018571428571429,2.7142857142857144,1.7734857142857143,2.596342857142857,1.9842857142857144,3.061285714285715,1.625,2.8285714285714287,1.6364285714285711,2.1357142857142857,2.4732142857142856,1.0873,1.7734857142857143,2.222728571428571,2.3857142857142857,1.4928571428571429,1.8057142857142856,1.1607142857142858,2.283657142857143,2.3280142857142856,2.0619428571428573,1.9085714285714288,1.9449142857142856,1.9487142857142856,1.268571428571429,1.6665142857142858,1.595,1.7734857142857143,1.9842857142857144,1.7326428571428572,1.8571428571428568,1.8125,1.8928000000000005,1.7200000000000002,1.22,1.4691999999999998,1.638785714285714,1.8571428571428568,1.8057142857142856,1.6942857142857144,1.3392000000000002,2.269885714285714,1.5614285714285714,1.9085714285714288,1.8354285714285716,1.51,1.8571428571428568,1.4906285714285716,1.9642857142857144,2.06,1.0357142857142856,1.0942857142857143,1.7200000000000002,1.8914285714285717,2.5167571428571427,1.9663714285714289,2.940714285714286,1.9657142857142855,2.7142857142857144,2.0663714285714283,1.8057142857142856,1.9449142857142856,2.808242857142858,1.9393,2.31,2.765714285714286,1.8571428571428568,1.7734857142857143,1.7734857142857143,2.327857142857143,1.077942857142857,1.9085714285714288,1.6852428571428573,1.8057142857142856,1.9085714285714288,2.7142857142857144,1.354242857142857,1.822857142857143,2.2857142857142856,2.2440571428571428,1.8914285714285717
49-9043.00,"Maintenance Workers, Machinery",2.42,1.33,4.0,3.76,3.77,3.14,3.54,3.71,2.42,3.28,3.52,3.56,2.21,1.813428571428572,1.8571428571428568,1.1085714285714283,2.422142857142857,1.3392000000000002,2.0028571428571427,1.8571428571428568,3.4572857142857143,1.32,2.7554,1.3571428571428572,1.9449142857142856,1.9449142857142856,1.225857142857143,1.51,2.253142857142857,1.8571428571428568,1.25,1.3571428571428572,1.0942857142857143,2.1228571428571428,2.210457142857143,2.273742857142857,1.7734857142857143,1.6875,2.000857142857143,1.16,1.3008,1.25,1.2857142857142856,2.697142857142857,1.8014285714285716,1.7385714285714284,1.8571428571428568,1.5142857142857142,1.7385714285714284,1.2036571428571428,1.2857142857142856,1.8073,1.32,1.8571428571428568,1.6391999999999998,1.2857142857142856,2.2155571428571426,1.1339285714285714,1.7142857142857144,1.6792000000000002,1.302857142857143,1.7485714285714289,1.3008,1.8571428571428568,1.6665142857142858,1.0,1.1106285714285715,1.625,1.7734857142857143,2.3662,1.9781714285714287,2.487314285714286,1.837942857142857,2.327857142857143,1.5676,1.8571428571428568,1.5300000000000002,2.2722857142857142,1.9936,1.8571428571428568,2.4732142857142856,1.7385714285714284,1.2857142857142856,1.6391999999999998,2.392857142857143,1.0942857142857143,1.8571428571428568,1.9807857142857144,1.655,1.75,2.216428571428572,1.4841714285714287,1.8571428571428568,1.9449142857142856,2.749942857142857,1.8914285714285717
