O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
29-2011.04,Histotechnologists,1.9642857142857144,2.19,1.5357142857142858,2.086428571428572,1.9842857142857144,1.4435714285714285,2.02,2.585642857142857,1.6875,1.0178571428571428,1.7485714285714289,1.6364285714285711,2.0028571428571427,1.7200000000000002,2.4714285714285715,2.3392857142857144,2.524285714285714,1.7200000000000002,1.7200000000000002,1.7142857142857144,2.1072285714285712,1.1339285714285714,1.0885714285714283,2.542,3.57,2.2308
29-2012.00,Medical and Clinical Laboratory Technicians,1.9085714285714288,2.1492,1.625,1.9085714285714288,1.8914285714285717,1.822857142857143,1.8571428571428568,3.5288571428571425,1.4017857142857142,1.3008,2.919028571428572,1.6875,1.8914285714285717,1.837942857142857,2.524285714285714,2.2071428571428573,2.1677714285714287,1.7734857142857143,1.7734857142857143,2.086428571428572,3.1981428571428574,1.1257142857142857,1.197142857142857,3.689514285714286,3.9,1.9085714285714288
29-2012.01,Histology Technicians,1.9257142857142855,2.2928571428571427,1.28,2.1607142857142856,1.8328571428571427,1.2036571428571428,1.8328571428571427,2.7197714285714287,1.24,1.0271428571428571,1.762742857142857,1.394285714285714,1.8057142857142856,1.4928571428571429,2.4971428571428573,2.1492,2.19,1.3785714285714286,1.655,1.8328571428571427,1.8352,1.0664285714285715,1.077942857142857,2.4571428571428573,3.33,1.9449142857142856
29-2031.00,Cardiovascular Technologists and Technicians,1.9449142857142856,2.4732142857142856,1.542142857142857,2.4522285714285714,2.4522285714285714,1.6364285714285711,2.044642857142857,2.5162000000000004,1.467857142857143,1.0549142857142857,2.5226571428571427,1.5357142857142858,2.023657142857143,1.8057142857142856,2.7142857142857144,2.542057142857143,2.2928571428571427,1.8057142857142856,1.655,1.822857142857143,2.7395714285714288,1.0549142857142857,1.0942857142857143,2.9497,4.07,2.25
29-2032.00,Diagnostic Medical Sonographers,1.9085714285714288,2.25,1.4928571428571429,2.1492,2.2071428571428573,1.4249999999999998,1.9449142857142856,2.7846714285714285,1.3392000000000002,1.2857142857142856,2.455057142857143,1.4910714285714284,2.0608,1.8571428571428568,2.662857142857143,2.524285714285714,2.596342857142857,1.822857142857143,1.8571428571428568,1.9257142857142855,2.498514285714286,1.0089285714285714,1.1785714285714286,3.493,3.79,2.327857142857143
29-2033.00,Nuclear Medicine Technologists,1.9085714285714288,2.4893714285714283,1.4928571428571429,2.25,2.25,1.9085714285714288,1.9257142857142855,2.5008,1.4435714285714285,1.12,1.854857142857143,1.4435714285714285,1.9449142857142856,1.75,2.821428571428571,2.4285714285714284,2.4732142857142856,1.7734857142857143,1.8057142857142856,2.125,2.9778571428571428,1.077942857142857,1.0803571428571428,3.366228571428572,4.3,2.2928571428571427
29-2034.00,Radiologic Technologists and Technicians,1.5785714285714287,2.125,1.4821428571428572,2.31,2.2071428571428573,1.32,1.7485714285714289,2.1907,1.4691999999999998,1.0336571428571428,1.6322142857142856,1.5207142857142857,1.7385714285714284,1.6875,2.765714285714286,2.2928571428571427,2.354914285714286,1.4435714285714285,1.9085714285714288,1.24,2.8518,1.1071428571428572,1.077942857142857,3.2669714285714284,3.87,1.8571428571428568
29-2035.00,Magnetic Resonance Imaging Technologists,1.9085714285714288,2.2308,1.8571428571428568,2.086428571428572,2.086428571428572,1.4821428571428572,1.8571428571428568,2.9806857142857144,1.8057142857142856,1.0089285714285714,2.249071428571429,1.6063428571428573,1.9449142857142856,1.75,2.765714285714286,2.645714285714285,2.6950857142857143,1.7385714285714284,1.8057142857142856,1.6875,3.101942857142857,1.0803571428571428,1.0442857142857145,3.0876714285714284,4.04,2.3392857142857144
29-2036.00,Medical Dosimetrists,2.4522285714285714,2.894285714285714,1.9842857142857144,3.005714285714286,3.0592,2.275,2.4035714285714285,3.632142857142856,1.8914285714285717,1.2592,3.4142857142857146,1.25,2.445,2.096342857142857,2.98,3.0357142857142856,3.005714285714286,2.06,2.06,2.19,3.66,1.231428571428571,1.157142857142857,3.679714285714286,4.2,2.748571428571428
29-2051.00,Dietetic Technicians,1.9085714285714288,1.9449142857142856,1.7200000000000002,2.25,2.044642857142857,1.8057142857142856,1.9085714285714288,2.1565714285714286,1.7200000000000002,1.4017857142857142,2.1589285714285715,1.25,1.9449142857142856,1.9449142857142856,2.571428571428571,1.9842857142857144,2.044642857142857,1.9842857142857144,1.7734857142857143,1.25,1.5514285714285714,1.0357142857142856,1.1071428571428572,2.810928571428571,4.19,1.9449142857142856
29-2052.00,Pharmacy Technicians,1.872228571428572,2.1635714285714283,1.394285714285714,1.9842857142857144,1.8571428571428568,1.7385714285714284,1.9085714285714288,2.259657142857143,1.32,1.0803571428571428,2.284942857142857,1.0803571428571428,1.9449142857142856,1.7734857142857143,2.7142857142857144,2.422142857142857,2.662857142857143,1.4542857142857144,1.3392000000000002,1.1885714285714286,2.5533,1.0357142857142856,1.0803571428571428,2.640142857142857,3.51,1.9085714285714288
29-2053.00,Psychiatric Technicians,1.8571428571428568,2.4035714285714285,1.75,2.524285714285714,2.4035714285714285,1.25,1.8571428571428568,2.1993714285714288,1.6364285714285711,1.1257142857142857,1.3886,1.16,1.9085714285714288,1.9285714285714288,2.7142857142857144,2.524285714285714,2.354914285714286,1.8057142857142856,1.3785714285714286,1.268571428571429,1.7424571428571427,1.0357142857142856,1.0942857142857143,2.36,3.83,2.2928571428571427
29-2055.00,Surgical Technologists,1.8571428571428568,1.9449142857142856,1.5892857142857142,1.9657142857142855,1.8914285714285717,1.4542857142857144,1.8571428571428568,2.8375285714285714,1.7036571428571428,1.268571428571429,1.8245714285714287,1.5625,1.8571428571428568,1.8914285714285717,2.7142857142857144,2.071428571428571,1.9657142857142855,1.7734857142857143,1.8571428571428568,1.3785714285714286,1.6897857142857142,1.0020571428571428,1.1408,3.2187142857142854,4.1,1.8571428571428568
29-2056.00,Veterinary Technologists and Technicians,2.0028571428571427,2.571428571428571,1.6875,2.596342857142857,2.596342857142857,1.837942857142857,1.9449142857142856,2.744142857142857,1.6364285714285711,1.2142857142857144,2.181342857142857,1.4821428571428572,1.9085714285714288,1.8571428571428568,2.571428571428571,2.4035714285714285,2.524285714285714,1.8057142857142856,1.7200000000000002,1.7734857142857143,2.032514285714285,1.0803571428571428,1.1257142857142857,3.2752,3.85,1.9449142857142856
29-2057.00,Ophthalmic Medical Technicians,1.5508,1.8914285714285717,1.32,1.9642857142857144,1.8571428571428568,1.5785714285714287,1.7734857142857143,2.1410714285714283,1.32,1.0206285714285714,1.6864,1.28,1.8914285714285717,1.6063428571428573,2.6950857142857143,2.096342857142857,2.205357142857143,1.5357142857142858,1.4192,1.268571428571429,2.3242857142857143,1.0357142857142856,1.0,3.145342857142857,3.59,2.02
29-2061.00,Licensed Practical and Licensed Vocational Nurses,1.9642857142857144,2.571428571428571,1.822857142857143,2.571428571428571,2.4732142857142856,1.595,2.216428571428572,3.267428571428572,1.7734857142857143,1.1607142857142858,2.5576,1.1071428571428572,2.105,1.9449142857142856,2.765714285714286,2.6185714285714288,2.765714285714286,1.8057142857142856,1.6665142857142858,1.6063428571428573,2.479971428571429,1.0089285714285714,1.1071428571428572,3.4120000000000004,3.94,2.2308
29-2081.00,"Opticians, Dispensing",1.8571428571428568,2.3857142857142857,1.36,2.1228571428571428,1.8571428571428568,1.7385714285714284,1.822857142857143,3.3280857142857143,1.51,1.3008,2.492714285714285,1.25,1.8571428571428568,1.6942857142857144,2.662857142857143,2.524285714285714,2.422142857142857,1.7734857142857143,1.7734857142857143,1.0942857142857143,2.6594285714285717,1.0535714285714286,1.157142857142857,3.635457142857143,3.96,2.31
29-2091.00,Orthotists and Prosthetists,2.4732142857142856,2.765714285714286,1.8057142857142856,2.877142857142857,2.821428571428571,1.8057142857142856,2.1635714285714283,3.649771428571429,1.837942857142857,2.023657142857143,2.354285714285714,1.32,2.6696428571428568,1.9842857142857144,3.091428571428572,2.877142857142857,2.821428571428571,2.1635714285714283,2.645714285714285,1.8728571428571428,2.623828571428571,1.0206285714285714,1.837942857142857,3.1785714285714284,4.19,2.8020571428571426
29-2092.00,Hearing Aid Specialists,1.9085714285714288,2.096342857142857,1.7734857142857143,2.0608,1.9642857142857144,1.3571428571428572,1.9449142857142856,3.008642857142857,1.8057142857142856,1.0549142857142857,2.1575714285714285,1.4906285714285716,1.9449142857142856,1.8571428571428568,2.662857142857143,2.086428571428572,2.25,1.6063428571428573,1.7734857142857143,1.0942857142857143,2.767857142857143,1.0442857142857145,1.147857142857143,3.6732,4.26,1.9449142857142856
29-2099.01,Neurodiagnostic Technologists,1.9085714285714288,2.571428571428571,1.8914285714285717,2.645714285714285,2.645714285714285,1.5508,1.9842857142857144,3.0991428571428568,1.8914285714285717,1.0020571428571428,3.068142857142857,1.7036571428571428,1.9842857142857144,1.9449142857142856,2.6950857142857143,2.6185714285714288,2.596342857142857,1.6063428571428573,1.7734857142857143,1.5357142857142858,3.041714285714286,1.0664285714285715,1.0357142857142856,3.618057142857143,3.81,2.205357142857143
29-2099.05,Ophthalmic Medical Technologists,1.822857142857143,2.1635714285714283,1.4691999999999998,2.044642857142857,2.205357142857143,1.6875,1.8914285714285717,2.628571428571429,1.32,1.0042857142857142,1.6482142857142854,1.2142857142857144,1.8571428571428568,1.8571428571428568,2.645714285714285,2.1750857142857143,2.4035714285714285,1.6875,1.5614285714285714,1.4910714285714284,2.3728571428571428,1.077942857142857,1.0206285714285714,2.992857142857143,3.55,2.044642857142857
29-2099.08,Patient Representatives,2.0028571428571427,2.4035714285714285,1.7734857142857143,2.225714285714286,2.225714285714286,1.3808,2.044642857142857,2.9824,1.75,1.0135714285714286,2.095985714285715,1.0,2.125,1.75,2.8571428571428568,2.596342857142857,2.4732142857142856,1.8571428571428568,1.268571428571429,1.157142857142857,2.5837714285714286,1.0942857142857143,1.0803571428571428,3.074442857142857,3.49,2.4732142857142856
29-9091.00,Athletic Trainers,2.086428571428572,2.6950857142857143,1.8057142857142856,2.6185714285714288,2.6185714285714288,1.2857142857142856,2.5428571428571427,3.612357142857143,1.8057142857142856,1.36,1.815842857142857,1.197142857142857,2.571428571428571,2.1750857142857143,2.4971428571428573,2.524285714285714,2.596342857142857,2.023657142857143,1.875,1.3706285714285715,2.103142857142857,1.0089285714285714,1.22,3.318914285714285,4.05,2.524285714285714
29-9092.00,Genetic Counselors,2.607142857142857,2.6950857142857143,1.9085714285714288,3.0592,2.98,1.9449142857142856,2.2857142857142856,3.101571428571429,1.8914285714285717,1.0135714285714286,2.879928571428572,1.0,2.596342857142857,1.9285714285714288,3.091428571428572,3.117142857142857,3.265714285714286,1.9842857142857144,1.6063428571428573,2.0028571428571427,2.4157714285714285,1.0271428571428571,1.0442857142857145,4.227085714285715,3.96,3.091428571428572
29-9093.00,Surgical Assistants,2.0028571428571427,2.31,1.6875,2.2928571428571427,2.2928571428571427,1.5357142857142858,1.9449142857142856,3.655,1.6364285714285711,1.062857142857143,2.2375,1.28,1.8914285714285717,1.9449142857142856,2.782857142857143,2.4971428571428573,2.4732142857142856,1.7385714285714284,1.9842857142857144,1.6063428571428573,2.1168142857142858,1.062857142857143,1.0992,3.5646142857142853,4.12,2.125
29-9099.01,Midwives,2.105,2.7142857142857144,1.7485714285714289,2.98,2.877142857142857,1.4249999999999998,2.571428571428571,3.710442857142857,1.8571428571428568,1.0271428571428571,2.9393,1.1071428571428572,2.2308,2.086428571428572,2.877142857142857,2.5907142857142857,2.6950857142857143,1.9657142857142855,1.6665142857142858,1.7734857142857143,2.182142857142857,1.0664285714285715,1.0664285714285715,3.284957142857144,4.13,2.4285714285714284
31-1121.00,Home Health Aides,1.8571428571428568,2.105,1.2857142857142856,2.0028571428571427,2.0608,1.32,1.8571428571428568,2.3464,1.2857142857142856,1.0042857142857142,1.8092,1.1071428571428572,1.8571428571428568,1.8571428571428568,2.4732142857142856,2.044642857142857,1.8571428571428568,1.822857142857143,1.7200000000000002,1.077942857142857,1.1482,1.0,1.0089285714285714,2.5808,3.62,1.9085714285714288
31-1122.00,Personal Care Aides,1.6391999999999998,2.0028571428571427,1.2592,1.9642857142857144,1.822857142857143,1.25,1.7036571428571428,2.915542857142857,1.3125,1.0042857142857142,2.219,1.1408,1.7385714285714284,1.6875,2.4893714285714283,1.8057142857142856,1.9642857142857144,1.4179428571428572,1.4017857142857142,1.0803571428571428,2.354971428571429,1.0042857142857142,1.0135714285714286,2.768,3.12,1.822857142857143
31-1131.00,Nursing Assistants,1.5207142857142857,1.9449142857142856,1.197142857142857,1.9085714285714288,1.8571428571428568,1.32,1.6714285714285717,2.4035714285714285,1.32,1.0020571428571428,1.837942857142857,1.1106285714285715,1.7385714285714284,1.4179428571428572,2.596342857142857,1.9085714285714288,1.9085714285714288,1.3392000000000002,1.2857142857142856,1.0942857142857143,1.840914285714286,1.0,1.0442857142857145,2.5322285714285715,3.64,1.872228571428572
31-1132.00,Orderlies,1.289285714285714,1.5300000000000002,1.157142857142857,1.7385714285714284,1.6714285714285717,1.1408,1.3749142857142858,1.8427857142857145,1.1071428571428572,1.0020571428571428,1.4320857142857142,1.231428571428571,1.3008,1.32,2.1677714285714287,1.4285714285714286,1.6875,1.3008,1.3125,1.0089285714285714,1.377,1.0,1.0042857142857142,1.9367,3.81,1.5300000000000002
31-1133.00,Psychiatric Aides,1.9085714285714288,2.1492,1.2857142857142856,2.216428571428572,2.1142857142857143,1.3008,1.9085714285714288,2.890242857142857,1.394285714285714,1.0135714285714286,1.7152,1.1428571428571428,1.9642857142857144,1.837942857142857,2.596342857142857,1.9842857142857144,2.178571428571429,1.7734857142857143,1.4179428571428572,1.0803571428571428,1.8204,1.0020571428571428,1.0664285714285715,3.0259428571428573,3.75,1.9449142857142856
31-2011.00,Occupational Therapy Assistants,1.8571428571428568,2.1492,1.822857142857143,2.2308,2.0028571428571427,1.2857142857142856,1.9085714285714288,2.755428571428572,1.7734857142857143,1.0664285714285715,1.728,1.268571428571429,2.044642857142857,2.044642857142857,2.765714285714286,2.4522285714285714,2.4522285714285714,1.9449142857142856,1.6063428571428573,1.157142857142857,2.506214285714286,1.0206285714285714,1.0942857142857143,3.450285714285714,4.64,2.4732142857142856
31-2012.00,Occupational Therapy Aides,1.872228571428572,2.086428571428572,1.3392000000000002,2.0028571428571427,1.8571428571428568,1.231428571428571,1.822857142857143,2.574285714285714,1.3392000000000002,1.2036571428571428,1.9455,1.1408,1.8571428571428568,1.8571428571428568,2.524285714285714,2.023657142857143,1.9449142857142856,1.6875,1.3808,1.0664285714285715,2.4210000000000003,1.0020571428571428,1.0442857142857145,2.6535714285714285,3.62,1.9449142857142856
31-2021.00,Physical Therapist Assistants,1.9085714285714288,2.2471428571428573,1.7200000000000002,2.1635714285714283,2.044642857142857,1.302857142857143,1.9085714285714288,2.975142857142857,1.6875,1.2036571428571428,1.992,1.3392000000000002,2.0028571428571427,1.837942857142857,2.7142857142857144,2.2471428571428573,2.524285714285714,1.8914285714285717,1.8571428571428568,1.4179428571428572,2.753914285714286,1.1071428571428572,1.157142857142857,3.424471428571428,4.46,2.044642857142857
31-2022.00,Physical Therapist Aides,1.7036571428571428,1.8914285714285717,1.3785714285714286,1.7734857142857143,1.8571428571428568,1.25,1.5300000000000002,2.6792285714285717,1.302857142857143,1.0664285714285715,1.8156571428571429,1.231428571428571,1.8571428571428568,1.6665142857142858,2.275,1.9085714285714288,1.8571428571428568,1.3392000000000002,1.44,1.1734857142857142,2.29,1.0135714285714286,1.1408,3.0959714285714286,3.48,1.822857142857143
31-9011.00,Massage Therapists,1.7857142857142856,1.9285714285714288,1.3392000000000002,1.9449142857142856,1.8571428571428568,1.16,1.872228571428572,2.662171428571429,1.4249999999999998,1.1107142857142858,1.6132285714285717,1.0206285714285714,1.8571428571428568,1.7200000000000002,2.4522285714285714,1.8914285714285717,1.9449142857142856,1.6875,1.268571428571429,1.1071428571428572,1.3900714285714286,1.0,1.12,2.474285714285714,4.58,1.9085714285714288
31-9091.00,Dental Assistants,1.822857142857143,1.8914285714285717,1.394285714285714,2.105,1.8571428571428568,1.32,1.7036571428571428,2.8896571428571427,1.32,1.0942857142857143,2.1345714285714283,1.268571428571429,1.9449142857142856,1.5357142857142858,2.645714285714285,2.044642857142857,2.2071428571428573,1.7200000000000002,1.5165142857142857,1.25,2.976357142857143,1.0206285714285714,1.1071428571428572,3.064214285714286,3.44,1.9085714285714288
31-9092.00,Medical Assistants,1.822857142857143,2.354914285714286,1.4691999999999998,2.25,2.044642857142857,1.6875,1.8571428571428568,3.4693714285714283,1.4691999999999998,1.0664285714285715,3.115771428571428,1.147857142857143,2.086428571428572,1.9449142857142856,2.765714285714286,2.571428571428571,2.607142857142857,1.7200000000000002,1.4179428571428572,1.5207142857142857,3.160685714285714,1.0442857142857145,1.0442857142857145,3.9797,3.68,2.422142857142857
31-9093.00,Medical Equipment Preparers,1.625,2.0285714285714285,1.4542857142857144,2.0028571428571427,1.7485714285714289,1.268571428571429,1.7857142857142856,3.503885714285714,1.32,1.0206285714285714,2.4435714285714285,1.7934857142857146,1.8571428571428568,1.655,2.4035714285714285,1.872228571428572,1.9449142857142856,1.2857142857142856,1.9285714285714288,1.1257142857142857,2.4256,1.0664285714285715,1.0357142857142856,3.490714285714285,3.81,1.8035714285714288
31-9094.00,Medical Transcriptionists,1.5785714285714287,1.8914285714285717,1.1734857142857142,1.8571428571428568,1.8571428571428568,1.1885714285714286,1.7485714285714289,2.0914,1.1734857142857142,1.077942857142857,1.8943,1.0,1.7734857142857143,1.3392000000000002,3.265714285714286,2.7142857142857144,2.8363428571428573,1.22,1.12,1.0442857142857145,2.717028571428571,1.0271428571428571,1.0020571428571428,2.665714285714286,4.25,2.6950857142857143
31-9095.00,Pharmacy Aides,1.595,1.822857142857143,1.24,1.8571428571428568,1.6875,1.604285714285714,1.6428571428571428,2.967314285714286,1.1408,1.0357142857142856,1.8832,1.0942857142857143,1.6714285714285717,1.4821428571428572,2.7142857142857144,2.044642857142857,2.0028571428571427,1.22,1.3392000000000002,1.0357142857142856,3.5522714285714283,1.0357142857142856,1.0549142857142857,3.257142857142857,3.94,1.7857142857142856
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,1.604285714285714,2.0028571428571427,1.2857142857142856,1.9085714285714288,1.8571428571428568,1.5300000000000002,1.7385714285714284,2.629714285714285,1.32,1.2036571428571428,1.9010285714285715,1.25,1.8057142857142856,1.3392000000000002,2.275,1.9449142857142856,1.8571428571428568,1.4017857142857142,1.3785714285714286,1.5508,2.3734,1.0135714285714286,1.0942857142857143,2.422014285714286,3.51,1.9642857142857144
31-9097.00,Phlebotomists,1.5508,2.044642857142857,1.3571428571428572,2.105,1.9085714285714288,1.3571428571428572,1.7036571428571428,3.1594857142857142,1.335714285714286,1.0089285714285714,2.394,1.231428571428571,1.8571428571428568,1.8057142857142856,2.4285714285714284,1.9842857142857144,2.3857142857142857,1.4821428571428572,1.5614285714285714,1.4179428571428572,3.0167714285714284,1.0549142857142857,1.0549142857142857,3.395142857142857,3.73,1.9085714285714288
31-9099.01,Speech-Language Pathology Assistants,2.0028571428571427,2.096342857142857,1.6063428571428573,2.2071428571428573,2.2071428571428573,1.3392000000000002,1.9449142857142856,2.748571428571429,1.78,1.0535714285714286,2.0102857142857147,1.0089285714285714,1.9449142857142856,2.0,2.7142857142857144,2.571428571428571,2.645714285714285,1.8914285714285717,1.3785714285714286,1.231428571428571,2.0156428571428573,1.0206285714285714,1.1071428571428572,2.7931,4.1,2.645714285714285
31-9099.02,Endoscopy Technicians,1.8571428571428568,2.0608,1.51,2.0028571428571427,1.8571428571428568,1.32,1.822857142857143,2.697142857142857,1.3785714285714286,1.0089285714285714,2.131428571428572,1.7385714285714284,1.9842857142857144,1.625,2.524285714285714,2.4971428571428573,2.354914285714286,1.5207142857142857,1.7734857142857143,1.1339285714285714,2.237714285714285,1.0089285714285714,1.0549142857142857,3.1522857142857146,3.46,1.9085714285714288
33-1011.00,First-Line Supervisors of Correctional Officers,2.044642857142857,2.7142857142857144,1.9449142857142856,2.7142857142857144,2.524285714285714,1.32,1.9842857142857144,3.4432,1.8914285714285717,1.2592,2.4193,1.1071428571428572,2.044642857142857,1.9449142857142856,2.7142857142857144,2.571428571428571,2.596342857142857,1.8571428571428568,1.4464285714285716,1.0357142857142856,2.7688,1.0357142857142856,1.0549142857142857,2.6662857142857144,3.91,2.571428571428571
33-1012.00,First-Line Supervisors of Police and Detectives,2.571428571428571,2.7142857142857144,1.9842857142857144,2.6950857142857143,2.645714285714285,1.6063428571428573,2.524285714285714,3.629057142857143,1.9842857142857144,1.3392000000000002,2.7315428571428573,1.197142857142857,2.645714285714285,2.571428571428571,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.023657142857143,1.7200000000000002,1.0357142857142856,2.6104000000000003,1.0357142857142856,1.0442857142857145,3.4011571428571425,4.08,2.645714285714285
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,2.2071428571428573,2.5428571428571427,1.7200000000000002,2.4732142857142856,2.422142857142857,1.5508,2.265085714285714,4.099442857142858,1.822857142857143,1.147857142857143,2.507142857142857,1.3785714285714286,2.0028571428571427,2.06,2.782857142857143,2.4035714285714285,2.4522285714285714,2.25,1.9842857142857144,1.0992,2.138285714285714,1.0942857142857143,1.12,3.700014285714286,4.34,2.4035714285714285
33-1091.00,First-Line Supervisors of Security Workers,2.265085714285714,2.596342857142857,1.7857142857142856,2.44,2.662857142857143,1.32,2.283657142857143,3.8364285714285713,1.6875,1.1885714285714286,1.9645857142857144,1.25,1.9085714285714288,2.0,2.551428571428572,2.645714285714285,2.327857142857143,1.8328571428571427,1.5614285714285714,1.0089285714285714,2.7234285714285718,1.077942857142857,1.0357142857142856,2.381628571428572,4.63,2.354914285714286
33-2011.00,Firefighters,1.9642857142857144,2.5428571428571427,1.6714285714285717,2.524285714285714,2.4522285714285714,1.6364285714285711,2.265085714285714,3.3370285714285712,1.7385714285714284,1.0336571428571428,2.1781,1.6063428571428573,2.2071428571428573,1.8057142857142856,2.748571428571428,1.9842857142857144,2.1492,1.837942857142857,2.125,1.268571428571429,1.8141714285714283,1.0357142857142856,1.1339285714285714,3.2557,3.88,2.0
33-2021.00,Fire Inspectors and Investigators,1.9842857142857144,2.3392857142857144,1.75,2.645714285714285,2.524285714285714,1.4435714285714285,1.9085714285714288,3.112,1.7857142857142856,1.22,2.6606000000000005,1.345,1.9449142857142856,1.8914285714285717,2.765714285714286,2.2308,2.7142857142857144,1.9085714285714288,1.7200000000000002,1.1885714285714286,2.3440000000000003,1.0885714285714283,1.1408,3.7181,4.68,2.7142857142857144
33-2022.00,Forest Fire Inspectors and Prevention Specialists,2.1607142857142856,2.662857142857143,1.78,2.354914285714286,2.2928571428571427,1.5165142857142857,2.216428571428572,3.079,1.837942857142857,1.0885714285714283,1.8885142857142856,1.3785714285714286,1.9285714285714288,1.9449142857142856,2.645714285714285,2.023657142857143,2.25,1.7734857142857143,1.7200000000000002,1.22,1.9829714285714284,1.0549142857142857,1.0942857142857143,2.8280000000000003,4.15,2.086428571428572
33-3011.00,Bailiffs,1.6391999999999998,1.8914285714285717,1.1734857142857142,1.9085714285714288,1.8571428571428568,1.0271428571428571,1.9642857142857144,3.4577142857142857,1.0535714285714286,1.0042857142857142,2.265657142857143,1.0135714285714286,1.5300000000000002,1.32,2.216428571428572,1.7734857142857143,1.8571428571428568,1.231428571428571,1.197142857142857,1.0,2.1491571428571428,1.0042857142857142,1.0135714285714286,3.421571428571428,3.3,1.5625
33-3012.00,Correctional Officers and Jailers,1.9257142857142855,2.422142857142857,1.655,2.375,2.4732142857142856,1.268571428571429,1.9642857142857144,3.1600000000000006,1.4906285714285716,1.0271428571428571,1.9302857142857144,1.2592,2.0028571428571427,1.8571428571428568,2.662857142857143,2.354914285714286,2.02,1.7734857142857143,1.8057142857142856,1.0206285714285714,2.4692285714285718,1.0442857142857145,1.0664285714285715,2.9762000000000004,4.01,1.8571428571428568
33-3021.00,Detectives and Criminal Investigators,2.4893714285714283,2.8363428571428573,1.5785714285714287,2.894285714285714,2.989371428571429,1.51,2.4732142857142856,3.5897142857142854,1.8057142857142856,1.077942857142857,2.8637714285714284,1.197142857142857,2.2071428571428573,1.7200000000000002,2.989371428571429,2.6950857142857143,2.7142857142857144,2.275,1.7734857142857143,1.1885714285714286,2.7172,1.12,1.077942857142857,3.482485714285715,4.41,2.422142857142857
33-3021.02,Police Identification and Records Officers,1.8571428571428568,2.524285714285714,1.6063428571428573,2.645714285714285,2.645714285714285,1.6171428571428572,1.8571428571428568,3.352228571428572,1.302857142857143,1.0357142857142856,2.415857142857143,1.0549142857142857,1.8571428571428568,1.75,2.645714285714285,2.571428571428571,2.596342857142857,1.8571428571428568,1.7200000000000002,1.1071428571428572,2.4079,1.0089285714285714,1.0549142857142857,3.5488,4.22,2.571428571428571
33-3021.06,Intelligence Analysts,2.354914285714286,2.877142857142857,1.7734857142857143,2.98,3.205357142857143,1.7734857142857143,2.1357142857142857,2.902857142857143,1.8571428571428568,1.302857142857143,3.823771428571429,1.0,2.4971428571428573,1.8571428571428568,3.117142857142857,3.265714285714286,3.117142857142857,2.2857142857142856,1.6875,1.22,2.9906571428571427,1.147857142857143,1.0664285714285715,3.622,4.3,2.98
33-3031.00,Fish and Game Wardens,2.105,2.645714285714285,1.9842857142857144,2.4732142857142856,2.782857142857143,1.4435714285714285,2.1607142857142856,3.865228571428571,1.9285714285714288,1.4928571428571429,2.294857142857144,1.335714285714286,2.0,1.8057142857142856,2.8363428571428573,2.542057142857143,2.4035714285714285,1.8057142857142856,1.51,1.6875,2.2335714285714285,1.0357142857142856,1.0803571428571428,3.2528,4.57,2.3392857142857144
33-3041.00,Parking Enforcement Workers,1.595,1.9085714285714288,1.3392000000000002,1.8571428571428568,1.7857142857142856,1.2142857142857144,1.604285714285714,2.417742857142857,1.28,1.0135714285714286,2.2699,1.3571428571428572,1.6391999999999998,1.4249999999999998,2.125,1.822857142857143,1.8571428571428568,1.3214285714285714,1.3392000000000002,1.0,2.2857142857142856,1.0535714285714286,1.0206285714285714,2.4575714285714287,3.47,1.7571428571428571
33-3051.00,Police and Sheriff's Patrol Officers,1.9257142857142855,2.524285714285714,1.5614285714285714,2.912857142857143,2.801428571428572,1.335714285714286,2.354914285714286,3.9039428571428574,1.4928571428571429,1.0042857142857142,2.6834,1.12,2.327857142857143,1.6942857142857144,3.0,2.4522285714285714,2.5428571428571427,1.8571428571428568,1.6063428571428573,1.0336571428571428,2.631457142857143,1.0535714285714286,1.0664285714285715,3.524171428571428,4.02,2.25
33-3051.04,Customs and Border Protection Officers,1.9085714285714288,2.662857142857143,1.5508,2.645714285714285,2.7142857142857144,1.4179428571428572,2.31,3.5548571428571427,1.4928571428571429,1.0442857142857145,3.4356857142857145,1.0942857142857143,2.0608,1.6665142857142858,2.7142857142857144,2.596342857142857,2.645714285714285,1.7734857142857143,1.51,1.1408,3.480585714285714,1.0357142857142856,1.0357142857142856,3.490171428571429,3.91,2.4035714285714285
