O*NET-SOC Code,Title,Active Learning Combined,Active Listening Combined,Assisting and Caring for Others Combined,Auditory Attention Combined,Category Flexibility Combined,Complex Problem Solving Combined,Controlling Machines and Processes Combined,Coordinating the Work and Activities of Others Combined,Coordination Combined,Critical Thinking Combined,Deductive Reasoning Combined,"Determine Tasks, Priorities and Goals",Developing Objectives and Strategies Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Dynamic Flexibility Combined,Equipment Maintenance Combined,Equipment Selection Combined,Establishing and Maintaining Interpersonal Relationships Combined,Explosive Strength Combined,Extent Flexibility Combined,Flexibility of Closure Combined,Fluency of Ideas Combined,Glare Sensitivity Combined,"Guiding, Directing, and Motivating Subordinates Combined","Identifying Objects, Actions, and Events Combined",In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Inductive Reasoning Combined,"Inspecting Equipment, Structures, or Materials Combined",Installation Combined,"Judging the Qualities of Objects, Services, or People Combined",Judgment and Decision Making Combined,Learning Strategies Combined,Level of Competition,Making Decisions and Solving Problems Combined,Management of Financial Resources Combined,Management of Material Resources Combined,Management of Personnel Resources Combined,Mathematical Reasoning Combined,Mathematics Combined,Memorization Combined,Monitoring Combined,"Monitoring Processes, Materials, or Surroundings Combined",Monitoring and Controlling Resources Combined,Night Vision Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Operation and Control Combined,Operations Analysis Combined,Operations Monitoring Combined,Oral Comprehension Combined,Oral Expression Combined,"Organizing, Planning, and Prioritizing Work Combined",Performing Administrative Activities Combined,Performing General Physical Activities Combined,Physical Proximity,Problem Sensitivity Combined,Providing Consultation and Advice to Others Combined,Quality Control Analysis Combined,Rate Control Combined,Reading Comprehension Combined,Repairing Combined,Repairing and Maintaining Electronic Equipment Combined,Repairing and Maintaining Mechanical Equipment Combined,Response Orientation Combined,Scheduling Work and Activities Combined,Science Combined,Selective Attention Combined,Selling or Influencing Others Combined,Sound Localization Combined,Speaking Combined,Speech Clarity Combined,Speech Recognition Combined,Speed of Closure Combined,Speed of Limb Movement Combined,Spend Time Keeping or Regaining Balance,Staffing Organizational Units Combined,Systems Analysis Combined,Systems Evaluation Combined,Telephone Conversations,Time Management Combined,Time Sharing Combined,Troubleshooting Combined,Updating and Using Relevant Knowledge Combined,Visual Color Discrimination Combined,Work Outcomes and Results of Other Workers,Wrist-Finger Speed Combined,Written Comprehension Combined,Written Expression Combined,Written Letters and Memos
51-9011.00,Chemical Equipment Operators and Tenders,1.822857142857143,2.0608,1.851657142857143,1.9285714285714288,2.071428571428571,1.872228571428572,3.2582857142857145,2.155,1.8914285714285717,2.0608,2.0028571428571427,3.82,1.5401142857142858,1.2416,1.0089285714285714,1.655,1.4179428571428572,2.9475,1.1257142857142857,1.6364285714285711,1.9449142857142856,1.5357142857142858,1.231428571428571,1.6732,2.7154285714285717,2.4,2.68,4.2,1.9449142857142856,3.036057142857143,1.0,2.007428571428571,2.02,1.625,3.08,3.0335714285714284,1.0357142857142856,1.16,1.51,1.5300000000000002,1.7734857142857143,1.5207142857142857,2.225714285714286,3.3065714285714285,1.6214285714285717,1.0942857142857143,1.4928571428571429,2.1841428571428576,2.596342857142857,1.25,2.596342857142857,2.571428571428571,2.524285714285714,2.3872,1.5940571428571428,2.631642857142857,3.03,2.524285714285714,1.7087142857142856,1.8914285714285717,1.9449142857142856,2.1492,1.4435714285714285,1.617142857142857,1.9737142857142855,1.7200000000000002,1.6973285714285713,1.4906285714285716,2.06,1.2092142857142856,1.0942857142857143,1.9085714285714288,1.872228571428572,1.872228571428572,1.6364285714285711,1.22,2.12,1.260857142857143,1.655,1.625,3.78,1.822857142857143,1.7385714285714284,1.7857142857142856,2.362057142857143,1.822857142857143,3.95,1.268571428571429,2.354914285714286,2.0028571428571427,3.17
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.7734857142857143,1.8571428571428568,1.3128714285714285,1.8057142857142856,1.8571428571428568,1.7734857142857143,2.624071428571429,1.588,1.7734857142857143,1.9085714285714288,1.8571428571428568,3.99,1.4355999999999998,1.0671142857142857,1.0042857142857142,1.7036571428571428,1.3706285714285715,1.605,1.12,1.8914285714285717,1.9449142857142856,1.4017857142857142,1.4179428571428572,1.3135428571428571,2.660428571428572,1.51,3.27,4.16,1.8571428571428568,2.4545142857142856,1.25,1.7817142857142858,1.7857142857142856,1.7200000000000002,2.2,2.5138,1.1734857142857142,1.25,1.595,1.4628571428571429,1.6063428571428573,1.4928571428571429,1.9449142857142856,2.822514285714285,1.608,1.25,1.4906285714285716,1.6979428571428574,1.9449142857142856,1.1071428571428572,2.4732142857142856,2.06,2.0342857142857143,1.8688857142857145,1.3330285714285717,2.560714285714286,2.91,2.1607142857142856,1.3342857142857143,1.8328571428571427,1.7857142857142856,1.822857142857143,1.7036571428571428,1.394,1.7784,1.5614285714285714,1.3846285714285715,1.4285714285714286,1.9085714285714288,1.1311,1.24,1.7734857142857143,1.7734857142857143,1.822857142857143,1.51,1.24,1.99,1.2307142857142856,1.5785714285714287,1.302857142857143,3.84,1.822857142857143,1.5892857142857142,1.7036571428571428,1.8789,1.8571428571428568,3.12,1.4542857142857144,1.7734857142857143,1.6665142857142858,3.06
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.655,1.8571428571428568,1.4790571428571428,1.9449142857142856,1.8914285714285717,1.7385714285714284,2.7355,1.6727142857142856,1.8571428571428568,1.8057142857142856,1.8571428571428568,3.99,1.230457142857143,1.1062857142857143,1.1071428571428572,1.8057142857142856,1.3808,2.149,1.25,1.8914285714285717,1.9085714285714288,1.22,1.1607142857142858,1.189342857142857,2.2204571428571427,2.2,2.57,3.47,1.8571428571428568,2.292342857142857,1.0020571428571428,1.621714285714286,1.822857142857143,1.5357142857142858,2.97,2.0982,1.0664285714285715,1.22,1.4928571428571429,1.3571428571428572,1.4691999999999998,1.2857142857142856,1.9085714285714288,2.684414285714286,1.4674857142857145,1.147857142857143,1.4179428571428572,1.9555,2.645714285714285,1.0089285714285714,2.645714285714285,1.8571428571428568,1.8571428571428568,1.9644285714285716,1.4665142857142857,2.3280000000000003,2.94,1.9642857142857144,1.5013714285714286,1.9085714285714288,2.1607142857142856,1.8571428571428568,1.75,1.4583714285714289,2.023257142857142,1.9285714285714288,1.5370285714285714,1.1885714285714286,1.8914285714285717,1.0778571428571428,1.268571428571429,1.822857142857143,1.822857142857143,1.8571428571428568,1.5207142857142857,1.22,1.93,1.0578571428571428,1.6714285714285717,1.5785714285714287,2.61,1.822857142857143,1.6665142857142858,1.8057142857142856,1.9796,1.8571428571428568,3.7,1.4906285714285716,1.8571428571428568,1.5207142857142857,2.06
51-9022.00,"Grinding and Polishing Workers, Hand",1.4435714285714285,1.7385714285714284,2.3452,1.7036571428571428,1.8571428571428568,1.625,4.742842857142858,2.1028571428571428,1.5508,1.7036571428571428,1.7036571428571428,3.16,3.093185714285714,2.395142857142857,1.0,1.872228571428572,1.4906285714285716,3.474528571428572,1.1785714285714286,1.7385714285714284,1.7857142857142856,1.5300000000000002,1.197142857142857,1.5535,2.391657142857143,2.36,3.58,3.49,1.6063428571428573,3.862514285714285,1.0,2.6825714285714284,1.595,1.32,2.07,4.105142857142857,1.1071428571428572,1.1408,1.32,1.1785714285714286,1.28,1.268571428571429,1.6875,3.7510857142857135,2.458,1.16,1.231428571428571,3.3138,1.9085714285714288,1.0664285714285715,2.044642857142857,1.9449142857142856,1.8571428571428568,3.585814285714286,1.414142857142857,4.426428571428572,3.47,1.872228571428572,3.4558857142857144,2.02,1.7857142857142856,1.655,1.7857142857142856,1.4977142857142858,3.926171428571428,1.6875,2.667714285714286,1.0042857142857142,1.872228571428572,1.4199000000000002,1.197142857142857,1.6391999999999998,1.8328571428571427,1.8328571428571427,1.32,1.12,1.4,1.2346,1.3571428571428572,1.3392000000000002,2.67,1.625,1.5357142857142858,1.7734857142857143,3.783,1.822857142857143,2.04,1.5625,1.6875,1.5357142857142858,2.56
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.625,1.7734857142857143,1.6615000000000002,1.655,1.9842857142857144,1.595,3.6621857142857137,1.9255714285714285,1.8571428571428568,1.872228571428572,1.8914285714285717,3.46,1.3722142857142856,1.3675428571428572,1.0271428571428571,1.9085714285714288,1.32,2.1968000000000005,1.0549142857142857,1.6063428571428573,1.7036571428571428,1.394285714285714,1.1071428571428572,1.7976571428571426,2.3951714285714285,3.17,3.63,2.44,1.8571428571428568,2.4522285714285714,1.0020571428571428,1.6373714285714285,1.7485714285714289,1.5508,2.87,2.265142857142857,1.0206285714285714,1.0664285714285715,1.2857142857142856,1.2857142857142856,1.4435714285714285,1.2857142857142856,1.9449142857142856,2.839142857142857,1.2302285714285714,1.0357142857142856,1.32,2.3573714285714287,2.1677714285714287,1.0020571428571428,2.216428571428572,2.023657142857143,1.8571428571428568,2.4571428571428573,1.2021142857142857,3.3506,2.67,1.9449142857142856,1.4809,1.9085714285714288,1.8571428571428568,1.9085714285714288,1.9085714285714288,1.3884142857142856,2.1962857142857146,1.8571428571428568,1.8015714285714288,1.22,1.9449142857142856,1.1360428571428571,1.268571428571429,1.7857142857142856,1.7485714285714289,1.7385714285714284,1.3785714285714286,1.22,1.69,1.234,1.5207142857142857,1.32,2.07,1.9085714285714288,1.6714285714285717,1.872228571428572,1.8184,1.8571428571428568,4.26,1.4906285714285716,1.9085714285714288,1.7036571428571428,2.31
51-9031.00,"Cutters and Trimmers, Hand",1.32,1.7734857142857143,1.6473142857142855,1.2857142857142856,1.822857142857143,1.4542857142857144,2.0013,1.6571428571428573,1.4017857142857142,1.4906285714285716,1.655,3.44,1.5078857142857145,1.2366857142857142,1.0020571428571428,1.0020571428571428,1.0020571428571428,2.2512,1.157142857142857,1.4691999999999998,1.51,1.2857142857142856,1.0206285714285714,1.3390857142857144,1.9145,1.26,4.63,1.99,1.6063428571428573,1.9122142857142856,1.0,1.9197142857142857,1.625,1.231428571428571,1.86,1.7421714285714285,1.0089285714285714,1.0357142857142856,1.3571428571428572,1.1428571428571428,1.16,1.197142857142857,1.655,1.9844,1.234,1.0,1.1785714285714286,1.3718571428571429,1.3571428571428572,1.0089285714285714,1.3785714285714286,1.8914285714285717,1.7734857142857143,1.7985714285714285,1.7511142857142858,2.2830714285714286,2.37,1.655,1.52,1.3571428571428572,1.394285714285714,1.655,1.0,1.3186285714285717,1.3666857142857145,1.147857142857143,1.3209142857142857,1.0,1.8057142857142856,1.312,1.0,1.5693714285714286,1.6391999999999998,1.7485714285714289,1.1785714285714286,1.0942857142857143,1.32,1.395,1.1785714285714286,1.1785714285714286,1.05,1.7036571428571428,1.2857142857142856,1.1785714285714286,1.645857142857143,1.6063428571428573,3.22,1.25,1.655,1.3571428571428572,2.33
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.4628571428571429,1.7385714285714284,1.6817714285714285,1.8057142857142856,1.872228571428572,1.7385714285714284,3.185114285714285,1.9345142857142856,1.8571428571428568,1.822857142857143,1.9257142857142855,3.61,1.5537999999999998,1.2938,1.0549142857142857,1.8571428571428568,1.4906285714285716,2.055,1.1257142857142857,1.9449142857142856,1.7734857142857143,1.5207142857142857,1.077942857142857,1.8497,2.363714285714286,2.04,3.28,3.2,1.822857142857143,2.6447142857142856,1.0535714285714286,2.000314285714285,1.655,1.3008,2.62,2.386385714285714,1.0664285714285715,1.1408,1.3571428571428572,1.4285714285714286,1.4906285714285716,1.32,2.0028571428571427,2.8166,1.5568,1.0942857142857143,1.394285714285714,1.888,2.31,1.0549142857142857,2.422142857142857,2.105,1.8571428571428568,1.8043428571428568,1.493842857142857,2.982957142857143,3.27,2.0779428571428573,1.9799714285714285,2.3392857142857144,2.0028571428571427,1.872228571428572,1.6875,1.394457142857143,1.9325714285714288,1.822857142857143,1.4943428571428572,1.0357142857142856,2.044642857142857,1.297414285714286,1.0942857142857143,1.5785714285714287,1.7036571428571428,1.5693714285714286,1.595,1.2036571428571428,1.99,1.4052571428571428,1.4906285714285716,1.3571428571428572,2.82,1.595,1.3392000000000002,1.8571428571428568,1.8351428571428572,1.4821428571428572,3.66,1.7385714285714284,1.9085714285714288,1.7036571428571428,1.88
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.4906285714285716,1.7857142857142856,1.5878285714285716,2.044642857142857,1.9085714285714288,1.7385714285714284,3.486828571428571,1.7084857142857144,1.5625,1.7857142857142856,1.872228571428572,3.12,1.3647142857142855,1.3128,1.1071428571428572,1.6063428571428573,1.4179428571428572,1.9734142857142856,1.0803571428571428,1.837942857142857,1.6875,1.32,1.1885714285714286,1.6346714285714286,2.481742857142857,1.67,3.03,3.33,1.822857142857143,2.826,1.1885714285714286,2.0506857142857142,1.604285714285714,1.32,2.64,2.643542857142857,1.0549142857142857,1.0942857142857143,1.28,1.3125,1.32,1.268571428571429,2.0608,2.9378714285714285,1.1966285714285714,1.0089285714285714,1.32,1.4973571428571428,2.422142857142857,1.1428571428571428,2.4732142857142856,1.9449142857142856,1.872228571428572,1.844142857142857,1.4109142857142856,2.663428571428571,3.64,1.9792,1.550857142857143,1.8914285714285717,2.225714285714286,1.7857142857142856,1.655,1.8112142857142857,2.2409142857142856,1.822857142857143,1.577342857142857,1.0803571428571428,2.023657142857143,1.1503857142857143,1.0942857142857143,1.7208,1.7857142857142856,1.7857142857142856,1.3706285714285715,1.3706285714285715,1.66,1.1156,1.3785714285714286,1.2592,2.88,1.5625,1.5357142857142858,1.822857142857143,2.233942857142857,1.7385714285714284,3.35,1.5508,1.872228571428572,1.4906285714285716,2.01
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.4691999999999998,1.9449142857142856,1.696942857142857,1.6875,1.8057142857142856,1.5165142857142857,3.280742857142857,2.180628571428572,1.5357142857142858,1.9085714285714288,1.822857142857143,3.67,1.5367857142857142,1.0895714285714286,1.0,1.24,1.062857142857143,1.9212,1.0535714285714286,1.8125,1.4464285714285716,1.24,1.077942857142857,1.6648142857142858,3.063114285714285,1.98,2.38,4.44,1.822857142857143,2.860228571428572,1.0,2.5339857142857145,1.4179428571428572,1.24,2.83,2.8832,1.0089285714285714,1.0206285714285714,1.32,1.2857142857142856,1.3571428571428572,1.1339285714285714,1.9449142857142856,3.0876714285714284,1.3672,1.0664285714285715,1.24,2.1232,1.9842857142857144,1.0442857142857145,2.44,2.2308,2.023657142857143,2.2614714285714284,1.0981,3.006485714285714,3.45,2.1677714285714287,1.2130714285714286,1.7857142857142856,1.4928571428571429,1.9085714285714288,1.1071428571428572,1.4867857142857144,1.840357142857143,1.3392000000000002,1.736357142857143,1.1408,1.9842857142857144,1.129257142857143,1.0357142857142856,1.9085714285714288,1.872228571428572,1.9257142857142855,1.12,1.2036571428571428,1.37,1.068,1.1785714285714286,1.1785714285714286,1.92,1.4179428571428572,1.3571428571428572,1.32,2.448485714285714,1.32,3.99,1.2857142857142856,2.0608,1.7385714285714284,2.28
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.4691999999999998,1.9449142857142856,1.7498571428571428,1.7200000000000002,1.9085714285714288,1.7385714285714284,2.2474,1.4016571428571427,1.7734857142857143,2.044642857142857,1.8571428571428568,3.98,1.5754,1.4853571428571428,1.0,1.147857142857143,1.1785714285714286,2.0444,1.197142857142857,1.4821428571428572,2.0028571428571427,1.4435714285714285,1.0535714285714286,1.4928,2.8368,1.62,3.24,4.42,1.8057142857142856,3.188285714285714,1.0,2.776757142857143,1.8328571428571427,1.302857142857143,2.52,2.8837,1.0942857142857143,1.1257142857142857,1.3392000000000002,1.51,1.5785714285714287,1.32,1.8914285714285717,3.0460714285714285,1.331714285714286,1.0535714285714286,1.3785714285714286,1.6144428571428573,1.7734857142857143,1.231428571428571,1.8914285714285717,2.25,2.354914285714286,2.2716000000000003,1.8969142857142856,2.3697142857142857,3.43,2.0028571428571427,1.4637285714285715,2.327857142857143,1.32,1.9085714285714288,1.0992,1.5774857142857144,1.475,1.2208,1.5315571428571428,1.0885714285714283,1.8571428571428568,1.387457142857143,1.0442857142857145,1.9085714285714288,1.8571428571428568,1.8571428571428568,1.3571428571428572,1.0549142857142857,1.89,1.1417428571428572,1.32,1.3392000000000002,3.73,1.7857142857142856,1.4435714285714285,1.4017857142857142,2.724142857142857,1.837942857142857,3.94,1.231428571428571,2.023657142857143,1.8057142857142856,3.21
51-9071.00,Jewelers and Precious Stone and Metal Workers,1.5677714285714286,1.872228571428572,1.5478,1.25,1.9449142857142856,1.5785714285714287,3.029714285714286,1.5311285714285714,1.7734857142857143,2.0,1.8571428571428568,4.44,1.9122857142857144,1.7059857142857142,1.0042857142857142,1.1734857142857142,1.231428571428571,2.6361714285714286,1.062857142857143,1.1735714285714285,1.8125,1.7734857142857143,1.0020571428571428,1.4219428571428572,2.4878857142857145,1.0,4.81,1.42,1.8057142857142856,2.3090285714285708,1.0,2.3690857142857142,1.8057142857142856,1.4249999999999998,3.37,2.4779285714285715,1.0885714285714283,1.157142857142857,1.3808,1.25,1.25,1.268571428571429,1.75,2.569628571428572,2.045,1.0020571428571428,1.3392000000000002,1.2517857142857145,1.268571428571429,1.0178571428571428,1.28,2.086428571428572,2.023657142857143,2.732285714285714,1.5712000000000002,1.5284285714285717,3.29,1.8571428571428568,1.6840000000000002,1.3008,1.147857142857143,1.7200000000000002,1.1408,1.4331999999999998,1.8886857142857143,1.0407142857142857,1.9571428571428573,1.0135714285714286,1.75,2.0861142857142854,1.0020571428571428,1.7857142857142856,1.7142857142857144,1.7485714285714289,1.3214285714285714,1.0178571428571428,1.02,1.1634,1.25,1.22,4.19,1.6063428571428573,1.4179428571428572,1.1885714285714286,2.394357142857143,1.8571428571428568,3.5,1.28,1.8057142857142856,1.6665142857142858,3.21
51-9071.06,Gem and Diamond Workers,1.5614285714285714,1.9085714285714288,1.1659428571428572,1.32,2.06,1.655,2.0528,1.1320428571428571,1.5508,1.8914285714285717,1.9449142857142856,3.34,1.3429,1.2085142857142857,1.0,1.28,1.5785714285714287,2.079257142857143,1.0089285714285714,1.0020571428571428,2.1357142857142857,1.5357142857142858,1.0,1.1115857142857144,1.9152,1.0,4.86,1.15,1.837942857142857,1.983657142857143,1.0,2.7125714285714286,1.8728571428571428,1.3785714285714286,1.78,2.2129857142857143,1.3008,1.3571428571428572,1.32,1.655,1.7200000000000002,1.2036571428571428,1.8571428571428568,2.201028571428571,1.981142857142857,1.0042857142857142,1.7036571428571428,1.011,1.4017857142857142,1.51,1.625,2.0342857142857143,2.0,2.095285714285714,1.3646714285714283,1.3957428571428572,2.68,1.9257142857142855,1.2364857142857142,2.19,1.231428571428571,1.7734857142857143,1.1885714285714286,1.0838714285714286,1.6116,1.25,1.4280285714285714,1.0336571428571428,1.7485714285714289,1.8354142857142857,1.0,1.9085714285714288,1.822857142857143,1.8571428571428568,1.5165142857142857,1.0135714285714286,1.03,1.032771428571429,1.2142857142857144,1.1885714285714286,4.72,1.51,1.3571428571428572,1.25,1.990628571428572,2.4892,2.22,1.32,1.837942857142857,1.5892857142857142,4.5
51-9081.00,Dental Laboratory Technicians,1.8571428571428568,1.822857142857143,1.7601999999999998,1.4906285714285716,1.9085714285714288,1.822857142857143,2.805528571428572,2.139685714285714,1.6875,2.086428571428572,1.9792,4.43,2.2980285714285715,1.8048571428571427,1.0,1.3125,1.4691999999999998,2.614,1.0206285714285714,1.0885714285714283,1.8914285714285717,1.7385714285714284,1.0271428571428571,1.819,2.6547142857142854,1.07,4.73,1.27,1.822857142857143,2.4026428571428573,1.0,2.763314285714286,1.8328571428571427,1.8057142857142856,3.22,3.010571428571428,1.1408,1.2036571428571428,1.4435714285714285,1.2857142857142856,1.3214285714285714,1.32,1.8571428571428568,2.8018,1.987685714285714,1.0206285714285714,1.302857142857143,1.466714285714286,1.7200000000000002,1.1607142857142858,1.9085714285714288,2.1750857142857143,1.8571428571428568,2.8708857142857145,1.6419428571428574,1.4612714285714286,3.21,2.02,1.9966857142857144,1.7734857142857143,1.3008,2.02,1.3571428571428572,2.017085714285715,1.83,1.157142857142857,2.375,1.24,2.044642857142857,1.5937857142857144,1.0206285714285714,1.8571428571428568,1.872228571428572,1.7208,1.3785714285714286,1.0,1.29,1.3051142857142857,1.3785714285714286,1.302857142857143,3.33,1.9642857142857144,1.4691999999999998,1.4017857142857142,3.0277142857142856,1.8914285714285717,3.51,1.36,1.9257142857142855,1.595,3.09
51-9082.00,Medical Appliance Technicians,1.8571428571428568,2.4893714285714283,2.2936,1.7734857142857143,1.8571428571428568,2.02,2.345485714285714,2.195842857142857,1.8571428571428568,2.375,2.422142857142857,4.29,1.7390142857142856,1.498457142857143,1.0,1.8571428571428568,1.655,2.2296,1.0992,1.3785714285714286,1.8057142857142856,1.8057142857142856,1.0,1.5660571428571428,2.559214285714286,1.39,4.85,1.29,2.1142857142857143,2.5949,1.062857142857143,2.151542857142857,2.0028571428571427,1.7734857142857143,3.34,2.6933,1.1734857142857142,1.3392000000000002,1.4906285714285716,1.7385714285714284,1.7200000000000002,1.4435714285714285,2.0028571428571427,2.648028571428571,1.7093,1.0,1.7200000000000002,1.1387285714285715,1.6875,1.4435714285714285,2.071428571428572,2.596342857142857,2.571428571428571,2.746942857142857,1.2644714285714285,2.246371428571429,3.84,2.4893714285714283,1.6519,2.4732142857142856,1.3008,2.354914285714286,1.8571428571428568,1.4459714285714285,1.6534000000000002,1.4179428571428572,1.8699142857142856,1.2036571428571428,1.822857142857143,1.191857142857143,1.0,2.1677714285714287,2.1142857142857143,2.2071428571428573,1.5207142857142857,1.0,1.83,1.1378285714285714,1.8057142857142856,1.5357142857142858,4.21,1.8914285714285717,1.7734857142857143,2.1677714285714287,2.3274285714285714,1.9657142857142855,3.85,1.51,2.0028571428571427,1.8571428571428568,2.89
51-9083.00,Ophthalmic Laboratory Technicians,1.625,1.7734857142857143,1.5973000000000002,1.4928571428571429,1.822857142857143,1.5785714285714287,2.304257142857143,1.6742285714285714,1.5785714285714287,1.822857142857143,2.02,4.33,1.3101714285714283,1.1451428571428572,1.0,1.3571428571428572,1.5785714285714287,2.2278571428571428,1.0664285714285715,1.268571428571429,1.7857142857142856,1.32,1.0,1.4706142857142857,2.0455428571428573,1.0,4.97,1.39,1.6714285714285717,1.7577142857142858,1.0,1.9818714285714285,1.7485714285714289,1.51,2.64,1.909257142857143,1.0942857142857143,1.0803571428571428,1.4285714285714286,1.32,1.36,1.268571428571429,1.822857142857143,2.173914285714286,1.2837714285714286,1.0,1.36,1.042857142857143,2.0028571428571427,1.1107142857142858,1.872228571428572,1.9722285714285717,1.8728571428571428,2.060828571428572,1.5543,1.4000857142857142,3.53,1.9642857142857144,1.285728571428571,2.023657142857143,1.822857142857143,1.822857142857143,1.5785714285714287,1.6581428571428571,1.4662857142857142,1.147857142857143,1.670057142857143,1.0942857142857143,1.9449142857142856,1.2579285714285715,1.0,1.7036571428571428,1.7036571428571428,1.7857142857142856,1.3571428571428572,1.1607142857142858,1.69,1.0928428571428572,1.3571428571428572,1.2592,3.53,1.8328571428571427,1.3785714285714286,1.4179428571428572,2.1188285714285717,1.8571428571428568,3.03,1.822857142857143,1.8571428571428568,1.604285714285714,2.34
51-9111.00,Packaging and Filling Machine Operators and Tenders,1.4179428571428572,1.7857142857142856,1.7416285714285713,1.8057142857142856,1.8057142857142856,1.5300000000000002,2.342,1.6852857142857145,1.8571428571428568,1.604285714285714,1.7734857142857143,3.59,1.7228,1.2852571428571429,1.0042857142857142,1.7036571428571428,1.25,1.9353,1.0885714285714283,1.6665142857142858,1.8571428571428568,1.3785714285714286,1.1408,1.5182571428571427,2.677985714285714,2.81,4.13,2.63,1.7385714285714284,2.5872571428571427,1.0,2.3482857142857143,1.5300000000000002,1.36,3.42,2.323771428571429,1.0089285714285714,1.0089285714285714,1.4017857142857142,1.3392000000000002,1.32,1.2857142857142856,1.872228571428572,2.8478857142857144,1.1728,1.16,1.32,1.9786,1.822857142857143,1.0,2.044642857142857,1.9085714285714288,1.9085714285714288,2.2382285714285715,1.2933714285714286,2.4079000000000006,3.37,1.872228571428572,1.495428571428571,1.7036571428571428,1.8571428571428568,1.7734857142857143,1.4435714285714285,1.2754,1.6966857142857144,1.5614285714285714,1.7354285714285718,1.0,1.8571428571428568,1.2234285714285713,1.16,1.5625,1.8571428571428568,1.822857142857143,1.3392000000000002,1.4017857142857142,2.29,1.1665714285714286,1.32,1.32,1.55,1.6391999999999998,1.7385714285714284,1.655,2.3623000000000003,1.5614285714285714,3.69,1.5614285714285714,1.8057142857142856,1.6665142857142858,1.85
51-9123.00,"Painting, Coating, and Decorating Workers",1.32,1.604285714285714,1.5670000000000002,1.2857142857142856,1.5357142857142858,1.32,1.2816571428571428,1.1504285714285714,1.7036571428571428,1.655,1.6875,3.91,1.6485142857142856,1.0270285714285714,1.0020571428571428,1.062857142857143,1.1107142857142858,1.6561,1.062857142857143,1.4435714285714285,1.3785714285714286,1.3008,1.0206285714285714,1.1568,2.287771428571429,1.01,2.79,3.41,1.6875,2.1752571428571432,1.0,1.7308,1.4821428571428572,1.2857142857142856,2.49,2.0125,1.0442857142857145,1.0664285714285715,1.3392000000000002,1.16,1.1408,1.16,1.7036571428571428,2.4811428571428573,2.097657142857143,1.0,1.16,1.0251857142857144,1.0714285714285714,1.0549142857142857,1.36,1.8571428571428568,1.8571428571428568,1.6994285714285715,1.081257142857143,1.6873142857142858,3.32,1.7485714285714289,1.199028571428571,1.3392000000000002,1.0407142857142857,1.5625,1.0271428571428571,1.03,1.3043714285714283,1.0942857142857143,1.7419857142857142,1.0,1.4542857142857144,1.0285714285714285,1.0,1.625,1.6391999999999998,1.5625,1.2208,1.0206285714285714,1.17,1.0255142857142858,1.16,1.16,3.09,1.5508,1.302857142857143,1.25,1.9320857142857144,2.275,2.45,1.147857142857143,1.7036571428571428,1.3008,2.74
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.4821428571428572,1.5207142857142857,1.517942857142857,1.837942857142857,1.7734857142857143,1.7036571428571428,2.586214285714286,1.7488,1.7385714285714284,1.7200000000000002,1.7857142857142856,2.87,1.9306,1.622,1.0357142857142856,1.822857142857143,1.7036571428571428,1.6906857142857143,1.0664285714285715,1.8914285714285717,1.9449142857142856,1.3392000000000002,1.1607142857142858,1.5495285714285716,3.017714285714286,1.44,2.81,3.22,1.7385714285714284,2.5885,1.0020571428571428,2.385257142857143,1.5207142857142857,1.5508,2.64,2.616457142857143,1.0549142857142857,1.1257142857142857,1.2857142857142856,1.268571428571429,1.268571428571429,1.2857142857142856,1.9085714285714288,2.8076857142857143,2.2502285714285715,1.077942857142857,1.2857142857142856,1.837,1.9085714285714288,1.0442857142857145,2.31,1.8571428571428568,1.7734857142857143,2.3020428571428573,1.4560142857142857,2.052742857142857,3.77,1.7857142857142856,1.8401714285714288,2.023657142857143,1.7734857142857143,1.6063428571428573,1.7857142857142856,1.9202285714285716,2.642142857142857,1.655,1.7154714285714283,1.0020571428571428,1.8571428571428568,1.3556714285714286,1.147857142857143,1.4628571428571429,1.5508,1.6063428571428573,1.4435714285714285,1.1885714285714286,1.96,1.4593571428571428,1.3571428571428572,1.32,1.63,1.6391999999999998,1.34,1.7385714285714284,2.344,2.524285714285714,3.29,1.4285714285714286,1.7200000000000002,1.5207142857142857,2.22
